lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.1 11.9065 11.1592 10.2277
0.9481 1 0.9481 10000 11.6533 10.9009 9.97139
0.9462 1 0.9462 10002.1 11.3902 10.6462 9.71863
0.9443 1 0.9443 10000 11.1427 10.3781 9.45255
0.9424 1 0.9424 10000.1 10.8882 10.1214 9.19782
0.9405 1 0.9405 10000.5 10.6328 9.88746 8.96587
0.9386 1 0.9386 10001 10.3725 9.64248 8.72288
0.9367 1 0.9367 10001.1 10.1649 9.39909 8.48149
0.9348 1 0.9348 10000.4 9.96833 9.17571 8.26014
0.9329 1 0.9329 10000.6 9.75792 8.97013 8.05657
0.931 1 0.931 10001.4 9.55873 8.76617 7.85463
0.9291 1 0.9291 10000.2 9.37793 8.56973 7.66023
0.9272 1 0.9272 10001.2 9.21903 8.39829 7.49083
0.9253 1 0.9253 10000.1 9.08228 8.25593 7.34997
0.9234 1 0.9234 10000.1 8.94508 8.11846 7.21334
0.9215 1 0.9215 10000.7 8.81145 7.98127 7.0775
0.9196 1 0.9196 10000.1 8.68671 7.84857 6.94651
0.9177 1 0.9177 10001.8 8.5571 7.71569 6.81566
0.9158 1 0.9158 10001.1 8.43412 7.5867 6.68875
0.9139 1 0.9139 10000.5 8.30777 7.4603 6.56438
0.912 1 0.912 10000.8 8.18786 7.33596 6.44211
0.9101 1 0.9101 10001.5 8.06895 7.21494 6.32317
0.9082 1 0.9082 10000.1 7.96189 7.10674 6.21602
0.9063 1 0.9063 10000.5 7.84844 6.99384 6.1052
0.9044 1 0.9044 10000.5 7.73599 6.88011 5.99355
0.9025 1 0.9025 10000.1 7.62614 6.7694 5.88492
0.9006 1 0.9006 10000 7.51755 6.65842 5.77594
0.8987 1 0.8987 10000.5 7.39834 6.53716 5.65679
0.8968 1 0.8968 10000.5 7.29766 6.42989 5.5513
0.8949 1 0.8949 10000.5 7.19847 6.33215 5.45451
0.893 1 0.893 10000.2 7.10199 6.23261 5.35677
0.8911 1 0.8911 10000.6 7.01714 6.13955 5.26579
0.8892 1 0.8892 10000.6 6.93132 6.05444 5.18225
0.8873 1 0.8873 10000.9 6.84722 5.96816 5.09771
0.8854 1 0.8854 10000.1 6.77021 5.88746 5.0186
0.8835 1 0.8835 10000 9.09265 8.1179 7.22803
0.8816 1 0.8816 10000.3 8.95346 7.97463 7.0865
0.8797 1 0.8797 10000.1 8.81391 7.83324 6.94666
0.8778 1 0.8778 10000.7 8.67522 7.6935 6.8087
0.8759 1 0.8759 10000.3 8.53791 7.56008 6.67671
0.874 1 0.874 10000.6 8.4169 7.43841 6.55699
0.8721 1 0.8721 10000 8.29129 7.31567 6.43636
0.8702 1 0.8702 10000.4 8.1609 7.17821 6.30104
0.8683 1 0.8683 10000.6 8.03454 7.04766 6.17264
0.8664 1 0.8664 10000.3 7.91189 6.92506 6.05219
0.8645 1 0.8645 10000.3 7.79023 6.8072 5.9365
0.8626 1 0.8626 10000.5 7.63807 6.67607 5.80754
0.8607 1 0.8607 10000.2 7.48083 6.52699 5.66065
0.8588 1 0.8588 10000.1 7.31542 6.37609 5.51195
0.8569 1 0.8569 10000 7.18033 6.22571 5.36377
0.855 1 0.855 10001.1 7.06908 6.10337 5.24363
0.8531 1 0.8531 10000.2 6.98122 6.00874 5.15103
0.8512 1 0.8512 10000.5 6.9032 5.9261 5.07019
0.8493 1 0.8493 10000.5 6.83695 5.85432 5.00032
0.8474 1 0.8474 10000.2 6.76143 5.7787 4.92656
0.8455 1 0.8455 10001.1 6.68141 5.69396 4.84404
0.8436 1 0.8436 10000.3 6.61367 5.62017 4.77252
0.8417 1 0.8417 10000.3 6.54643 5.55119 4.7057
0.8398 1 0.8398 10000.2 6.47819 5.48369 4.64045
0.8379 1 0.8379 10000 6.41751 5.41851 4.57745
0.836 1 0.836 10001.1 6.35294 5.35174 4.51277
0.8341 1 0.8341 10000.1 6.28773 5.28109 4.4444
0.8322 1 0.8322 10000.6 6.22056 5.21313 4.37872
0.8303 1 0.8303 10001.4 6.16382 5.15739 4.32388
0.8284 1 0.8284 10000.2 6.08367 5.08532 4.25411
0.8265 1 0.8265 10000.3 6.00477 5.004 4.17507
0.8246 1 0.8246 10001 5.9216 4.92472 4.09807
0.8227 1 0.8227 10000.5 5.86273 4.85768 4.03332
0.8208 1 0.8208 10002.2 5.80846 4.80252 3.9797
0.8189 1 0.8189 10000.9 5.75139 4.74589 3.92497
0.817 1 0.817 10001.3 5.70003 4.68995 3.8713
0.8151 1 0.8151 10000.2 5.65416 4.64028 3.82274
0.8132 1 0.8132 10000.2 5.60264 4.58577 3.77029
0.8113 1 0.8113 10001.2 5.54866 4.53214 3.71864
0.8094 1 0.8094 10000.1 5.49704 4.48008 3.66865
0.8075 1 0.8075 10000.9 5.44491 4.42806 3.61873
0.8056 1 0.8056 10000 5.39948 4.37958 3.57218
0.8037 1 0.8037 10000.5 5.35035 4.33066 3.52461
0.8018 1 0.8018 10000.4 5.29535 4.2744 3.47069
0.7999 1 0.7999 10000.5 5.22152 4.21078 3.40943
0.798 1 0.798 10000.6 5.13936 4.13632 3.33734
0.7961 1 0.7961 10000.5 5.06742 4.06004 3.26344
0.7942 1 0.7942 10001.2 5.02136 4.01509 3.21962
0.7923 1 0.7923 10000.4 4.97413 3.97093 3.177
0.7904 1 0.7904 10000.3 4.92996 3.92619 3.13405
0.7885 1 0.7885 10000.6 4.88251 3.88143 3.09132
0.7866 1 0.7866 10000.1 4.82114 3.82729 3.03958
0.7847 1 0.7847 10000.2 4.77262 3.77514 2.98985
0.7828 1 0.7828 10004.9 4.73045 3.73096 2.94787
0.7809 1 0.7809 10000.4 4.69291 3.69438 2.91234
0.779 1 0.779 10000.8 4.65623 3.6562 2.87567
0.7771 1 0.7771 10002.1 4.61815 3.62032 2.84075
0.7752 1 0.7752 10000.1 4.58066 3.58478 2.8064
0.7733 1 0.7733 10000.2 4.5445 3.5492 2.77244
0.7714 1 0.7714 10000.4 4.50726 3.51238 2.73732
0.7695 1 0.7695 10000.5 4.46378 3.47096 2.69806
0.7676 1 0.7676 10002.2 4.42537 3.43184 2.66109
0.7657 1 0.7657 10000.5 4.38829 3.39726 2.62797
0.7638 1 0.7638 10001.3 4.35138 3.36236 2.59492
0.7619 1 0.7619 10000.3 4.31887 3.32809 2.56256
0.76 1 0.76 10000.7 4.28132 3.29305 2.52969
0.7581 1 0.7581 10002.7 4.24797 3.25987 2.49812
0.7562 1 0.7562 10000.1 4.21598 3.22985 2.46885
0.7543 1 0.7543 10000.2 4.18022 3.19614 2.43665
0.7524 1 0.7524 10000 4.14735 3.16161 2.40421
0.7505 1 0.7505 10001.1 4.10972 3.12264 2.36759
0.7486 1 0.7486 10003.9 4.07791 3.09228 2.33842
0.7467 1 0.7467 10003 4.04853 3.06464 2.31187
0.7448 1 0.7448 10001.7 4.01941 3.03734 2.28572
0.7429 1 0.7429 10001.4 3.98636 3.00608 2.25629
0.741 1 0.741 10000 3.95997 2.97794 2.22956
0.7391 1 0.7391 10001.2 3.92724 2.94485 2.19881
0.7372 1 0.7372 10000.4 3.89816 2.91677 2.17243
0.7353 1 0.7353 10000.7 3.87182 2.8901 2.14738
0.7334 1 0.7334 10000.1 3.84331 2.86262 2.12183
0.7315 1 0.7315 10004.6 3.8181 2.83669 2.09714
0.7296 1 0.7296 10000.2 3.79495 2.8142 2.07571
0.7277 1 0.7277 10000 3.77188 2.79009 2.0533
0.7258 1 0.7258 10000.5 3.74856 2.76518 2.02999
0.7239 1 0.7239 10001.1 3.7133 2.73196 1.9989
0.722 1 0.722 10003.6 3.68935 2.70554 1.97451
0.7201 1 0.7201 10000.2 3.66269 2.68148 1.95245
0.7182 1 0.7182 10000.8 3.63856 2.65509 1.92792
0.7163 1 0.7163 10000.1 3.61657 2.63198 1.90683
0.7144 1 0.7144 10000.2 3.59403 2.60923 1.88601
0.7125 1 0.7125 10000.3 3.53737 2.56652 1.84591
0.7106 1 0.7106 10000.1 3.47136 2.51296 1.79501
0.7087 1 0.7087 10000.3 3.43234 2.46693 1.75164
0.7068 1 0.7068 10000.3 3.40503 2.44013 1.72731
0.7049 1 0.7049 10001.8 3.38495 2.41758 1.70694
0.703 1 0.703 10002.2 3.36452 2.397 1.68803
0.7011 1 0.7011 10000.5 3.3448 2.37646 1.66947
0.6992 1 0.6992 10000.1 3.32749 2.35817 1.65266
0.6973 1 0.6973 10000.2 3.30994 2.33946 1.63562
0.6954 1 0.6954 10000.3 3.29252 2.32372 1.62051
0.6935 1 0.6935 10001.4 3.25874 2.29422 1.5937
0.6916 1 0.6916 10000.4 3.23835 2.27281 1.57495
0.6897 1 0.6897 10001.8 3.21565 2.24734 1.55183
0.6878 1 0.6878 10000.4 3.19817 2.22903 1.53546
0.6859 1 0.6859 10003.2 3.17957 2.21386 1.52085
0.684 1 0.684 10000.1 3.16516 2.19787 1.50631
0.6821 1 0.6821 10000.9 3.1281 2.16886 1.47974
0.6802 1 0.6802 10000.8 3.09873 2.13742 1.45109
0.6783 1 0.6783 10000.3 3.08123 2.12197 1.43674
0.6764 1 0.6764 10000.3 2.82548 1.91877 1.2512
0.6745 1 0.6745 10000.3 2.81432 1.9075 1.24141
0.6726 1 0.6726 10000.3 2.80063 1.89177 1.22788
0.6707 1 0.6707 10000.5 2.78478 1.87471 1.21322
0.6688 1 0.6688 10001.4 2.76391 1.8579 1.19811
0.6669 1 0.6669 10001.5 2.74752 1.83769 1.18073
0.665 1 0.665 10000.6 2.73136 1.82407 1.16925
0.6631 1 0.6631 10000.3 2.718 1.80632 1.15374
0.6612 1 0.6612 10000.1 2.70801 1.79458 1.14392
0.6593 1 0.6593 10001 2.69978 1.78303 1.13424
0.6574 1 0.6574 10001.3 2.6895 1.77182 1.12463
0.6555 1 0.6555 10003.2 2.67624 1.75852 1.11346
0.6536 1 0.6536 10000.9 2.66409 1.74535 1.10234
0.6517 1 0.6517 10001.7 2.65399 1.7317 1.09101
0.6498 1 0.6498 10000.1 2.64587 1.72217 1.08275
0.6479 1 0.6479 10000 2.63661 1.71116 1.07379
0.646 1 0.646 10000.2 2.62737 1.70129 1.06491
0.6441 1 0.6441 10003 2.61724 1.68957 1.05496
0.6422 1 0.6422 10000.2 2.60942 1.67965 1.04673
0.6403 1 0.6403 10000.1 2.60099 1.6709 1.03901
0.6384 1 0.6384 10002.2 2.58224 1.65847 1.02844
0.6365 1 0.6365 10001.4 2.5509 1.62832 1.00129
0.6346 1 0.6346 10000.5 2.53833 1.61307 0.988407
0.6327 1 0.6327 10000.2 2.53015 1.6042 0.980816
0.6308 1 0.6308 10000.7 2.52051 1.59377 0.972482
0.6289 1 0.6289 10000.5 2.50382 1.57733 0.958437
0.627 1 0.627 10002.4 2.49649 1.56891 0.95133
0.6251 1 0.6251 10006.7 2.48916 1.55917 0.943154
0.6232 1 0.6232 10000.8 2.46463 1.54036 0.926731
0.6213 1 0.6213 10001.2 2.45598 1.53002 0.918157
0.6194 1 0.6194 10000.6 2.44692 1.52014 0.909844
0.6175 1 0.6175 10000 2.43661 1.50931 0.900674
0.6156 1 0.6156 10000.2 2.4247 1.49698 0.890069
0.6137 1 0.6137 10000.4 2.41056 1.48234 0.877851
0.6118 1 0.6118 10001.3 2.40264 1.47166 0.869365
0.6099 1 0.6099 10001.1 2.39573 1.4646 0.863159
