lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10001 12.5999 11.8205 10.8944
0.9481 1 0.9481 10000.5 12.2932 11.5133 10.5888
0.9462 1 0.9462 10000.1 11.9914 11.2161 10.2926
0.9443 1 0.9443 10000.1 11.6999 10.9267 10.0051
0.9424 1 0.9424 10000.8 11.4161 10.6425 9.72221
0.9405 1 0.9405 10000.2 11.1701 10.398 9.47969
0.9386 1 0.9386 10001.8 10.9484 10.1748 9.25812
0.9367 1 0.9367 10000.1 10.7412 9.96232 9.0476
0.9348 1 0.9348 10001.6 10.5638 9.7767 8.86392
0.9329 1 0.9329 10000 10.3993 9.59441 8.6836
0.931 1 0.931 10000.3 10.2206 9.41179 8.50296
0.9291 1 0.9291 10000 10.0338 9.22617 8.31932
0.9272 1 0.9272 10000.8 9.84745 9.04466 8.1398
0.9253 1 0.9253 10000.6 9.64106 8.84889 7.94603
0.9234 1 0.9234 10000.3 9.43708 8.64198 7.74113
0.9215 1 0.9215 10001.1 9.2493 8.44527 7.54643
0.9196 1 0.9196 10000.2 9.05946 8.25563 7.35882
0.9177 1 0.9177 10000 8.89849 8.08329 7.18852
0.9158 1 0.9158 10000 8.72732 7.91344 7.02071
0.9139 1 0.9139 10000.2 8.56091 7.74838 6.8577
0.912 1 0.912 10000.6 8.39663 7.58244 6.69382
0.9101 1 0.9101 10000.1 8.23378 7.41764 6.53109
0.9082 1 0.9082 10001.2 8.09534 7.27332 6.38883
0.9063 1 0.9063 10000.7 7.97867 7.14632 6.26393
0.9044 1 0.9044 10000 7.86952 7.02808 6.14778
0.9025 1 0.9025 10000.4 7.77732 6.92664 6.04825
0.9006 1 0.9006 10000.2 7.68264 6.82493 5.94864
0.8987 1 0.8987 10000.1 7.58255 6.71887 5.84469
0.8968 1 0.8968 10001.6 7.49727 6.62932 5.75709
0.8949 1 0.8949 10000.7 7.41279 6.54277 5.67255
0.893 1 0.893 10003.5 7.32499 6.45423 5.58603
0.8911 1 0.8911 10000.2 7.24027 6.36538 5.49922
0.8892 1 0.8892 10001.1 7.15676 6.27434 5.41029
0.8873 1 0.8873 10000.1 7.07882 6.19748 5.33437
0.8854 1 0.8854 10000.2 7.00625 6.12192 5.26045
0.8835 1 0.8835 10000 6.93419 6.04774 5.18795
0.8816 1 0.8816 10000.3 6.85304 5.95903 5.10138
0.8797 1 0.8797 10000.3 6.78135 5.88522 5.02957
0.8778 1 0.8778 10000.5 6.71077 5.81348 4.95971
0.8759 1 0.8759 10000.9 6.6448 5.74657 4.89396
0.874 1 0.874 10001.1 6.58072 5.68097 4.82961
0.8721 1 0.8721 10000.2 6.52219 5.61521 4.76525
0.8702 1 0.8702 10000.1 6.45248 5.54249 4.69471
0.8683 1 0.8683 10000.2 6.38721 5.47452 4.62835
0.8664 1 0.8664 10000.8 6.33586 5.41907 4.5746
0.8645 1 0.8645 10000.2 6.2868 5.36696 4.524
0.8626 1 0.8626 10000.3 6.23578 5.31532 4.47343
0.8607 1 0.8607 10000.8 6.18988 5.26434 4.42419
0.8588 1 0.8588 10000.1 6.14305 5.21293 4.37442
0.8569 1 0.8569 10000.1 6.09312 5.15927 4.32255
0.855 1 0.855 10000.5 6.03354 5.0946 4.26007
0.8531 1 0.8531 10001 5.97141 5.03112 4.1988
0.8512 1 0.8512 10000.4 5.91333 4.96958 4.13949
0.8493 1 0.8493 10000.1 5.86945 4.92052 4.09234
0.8474 1 0.8474 10000.9 5.82643 4.87572 4.04872
0.8455 1 0.8455 10001.1 5.78327 4.83131 4.00566
0.8436 1 0.8436 10000.4 5.74226 4.78312 3.95958
0.8417 1 0.8417 10000.7 5.68629 4.73009 3.90835
0.8398 1 0.8398 10000.5 6.42944 5.42426 4.57728
0.8379 1 0.8379 10003.2 6.3611 5.35622 4.5106
