lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.2 13.2368 12.2919 11.3564
0.9481 1 0.9481 10000.1 12.9141 11.9574 11.0239
0.9462 1 0.9462 10000.1 12.6081 11.6428 10.7113
0.9443 1 0.9443 10000.1 12.3128 11.3484 10.4188
0.9424 1 0.9424 10000.1 12.022 11.0662 10.138
0.9405 1 0.9405 10000.3 11.7398 10.7913 9.86401
0.9386 1 0.9386 10000.5 11.4901 10.5368 9.61122
0.9367 1 0.9367 10000.9 11.2608 10.3071 9.3835
0.9348 1 0.9348 10000.6 11.0613 10.1053 9.18335
0.9329 1 0.9329 10000.1 10.8722 9.91645 8.996
0.931 1 0.931 10000.1 10.6882 9.73265 8.81311
0.9291 1 0.9291 10001.6 10.5027 9.54602 8.62804
0.9272 1 0.9272 10000.3 10.3145 9.36526 8.44834
0.9253 1 0.9253 10000 10.1379 9.17998 8.26477
0.9234 1 0.9234 10002.9 9.95107 8.9922 8.079
0.9215 1 0.9215 10000 9.77487 8.81894 7.90703
0.9196 1 0.9196 10000.1 9.59709 8.63593 7.72593
0.9177 1 0.9177 10004.3 9.41917 8.4567 7.54847
0.9158 1 0.9158 10001.1 9.24447 8.28764 7.3807
0.9139 1 0.9139 10000.1 9.08155 8.12698 7.22162
0.912 1 0.912 10000.1 8.91321 7.96185 7.05853
0.9101 1 0.9101 10001.9 8.73312 7.79225 6.89097
0.9082 1 0.9082 10000.1 8.54641 7.61092 6.71172
0.9063 1 0.9063 10000.5 8.4038 7.46433 6.5672
0.9044 1 0.9044 10000.1 8.27075 7.32635 6.43131
0.9025 1 0.9025 10001.2 8.14588 7.19844 6.30548
0.9006 1 0.9006 10000.6 8.03093 7.07732 6.18646
0.8987 1 0.8987 10000.3 7.91591 6.96356 6.07482
0.8968 1 0.8968 10000.1 7.8103 6.85939 5.97235
0.8949 1 0.8949 10000.5 7.70215 6.75357 5.86829
0.893 1 0.893 10000.2 7.58988 6.64632 5.76316
