lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000 13.1545 12.3512 11.4175
0.9481 1 0.9481 10000.2 12.8469 12.0439 11.1123
0.9462 1 0.9462 10000.3 12.5706 11.7556 10.826
0.9443 1 0.9443 10001.2 12.2983 11.4827 10.5548
0.9424 1 0.9424 10000.1 12.0394 11.2141 10.2878
0.9405 1 0.9405 10000.1 11.7864 10.9601 10.0354
0.9386 1 0.9386 10000.2 11.536 10.7049 9.78207
0.9367 1 0.9367 10000 11.2952 10.4539 9.53307
0.9348 1 0.9348 10001 11.0565 10.2123 9.29349
0.9329 1 0.9329 10000.1 10.8196 9.97693 9.06004
0.931 1 0.931 10001.1 10.5706 9.72684 8.81195
0.9291 1 0.9291 10000.2 10.3482 9.49919 8.58634
0.9272 1 0.9272 10000.8 10.1348 9.27962 8.36879
0.9253 1 0.9253 10000.8 9.92747 9.07774 8.16895
0.9234 1 0.9234 10000.2 9.72392 8.87494 7.9682
0.9215 1 0.9215 10000.1 9.54186 8.69254 7.78773
0.9196 1 0.9196 10007.1 9.36509 8.51427 7.61127
0.9177 1 0.9177 10000.3 9.18689 8.34975 7.44712
0.9158 1 0.9158 10000.4 9.01518 8.17732 7.27615
0.9139 1 0.9139 10000 8.84667 8.01062 7.1103
0.912 1 0.912 10000.5 8.68148 7.84242 6.944
0.9101 1 0.9101 10000.5 8.53046 7.69173 6.7951
0.9082 1 0.9082 10000.6 8.39439 7.54887 6.65407
0.9063 1 0.9063 10002.2 8.25117 7.40473 6.51193
0.9044 1 0.9044 10000.9 8.11253 7.26996 6.37876
0.9025 1 0.9025 10000 7.95803 7.11694 6.22783
0.9006 1 0.9006 10000.4 7.81106 6.96817 6.08116
0.8987 1 0.8987 10001 7.67051 6.83266 5.94774
0.8968 1 0.8968 10000.1 7.56056 6.71746 5.83467
0.8949 1 0.8949 10000.9 7.45807 6.61467 5.73339
0.893 1 0.893 10007.2 7.3534 6.50747 5.62799
0.8911 1 0.8911 10000.3 7.25227 6.40726 5.52922
0.8892 1 0.8892 10001.1 7.15075 6.30435 5.42843
0.8873 1 0.8873 10000.1 7.0564 6.21118 5.33639
0.8854 1 0.8854 10000.5 6.96172 6.11284 5.24017
0.8835 1 0.8835 10000.2 6.87406 6.02137 5.15083
0.8816 1 0.8816 10000.8 6.79464 5.94276 5.07375
0.8797 1 0.8797 10000 6.72392 5.86803 5.00058
0.8778 1 0.8778 10000.5 6.63895 5.7832 4.91788
0.8759 1 0.8759 10000.2 6.54784 5.69664 4.83348
0.874 1 0.874 10000.3 6.47236 5.60939 4.74839
0.8721 1 0.8721 10000.3 6.40332 5.53403 4.6752
0.8702 1 0.8702 10001.9 6.33725 5.46736 4.6105
0.8683 1 0.8683 10000.4 6.27679 5.40646 4.55152
0.8664 1 0.8664 10000.4 6.21994 5.34372 4.49097
0.8645 1 0.8645 10000.5 6.17176 5.28801 4.43687
0.8626 1 0.8626 10001.5 6.11544 5.22811 4.37906
0.8607 1 0.8607 10000.4 6.06484 5.17443 4.32706
0.8588 1 0.8588 10000.3 6.02044 5.12172 4.27628
0.8569 1 0.8569 10000.3 5.9728 5.06806 4.22478
0.855 1 0.855 10000.6 5.9095 5.00995 4.16887
0.8531 1 0.8531 10000.1 5.83949 4.94085 4.10198
0.8512 1 0.8512 10001.8 5.75951 4.86109 4.0244
0.8493 1 0.8493 10001.2 5.6921 4.78907 3.95463
0.8474 1 0.8474 10000.8 5.64167 4.73375 3.90155
0.8455 1 0.8455 10001.3 5.60113 4.68644 3.85597
0.8436 1 0.8436 10000.2 5.55816 4.64043 3.81143
0.8417 1 0.8417 10001.2 5.51529 4.59589 3.76831
0.8398 1 0.8398 10000.3 5.47421 4.552 3.72587
0.8379 1 0.8379 10001.2 5.4317 4.50793 3.68349
0.836 1 0.836 10000.5 5.3888 4.4655 3.64265
0.8341 1 0.8341 10000.1 5.34632 4.41944 3.59879
0.8322 1 0.8322 10000.4 5.30335 4.37344 3.55468
0.8303 1 0.8303 10001 5.26205 4.33183 3.51452
0.8284 1 0.8284 10000.4 5.22544 4.292 3.47594
0.8265 1 0.8265 10000.6 5.18494 4.24912 3.43499
0.8246 1 0.8246 10000.2 5.12261 4.18849 3.37666
0.8227 1 0.8227 10002.5 5.08129 4.14224 3.33254
0.8208 1 0.8208 10000.1 5.04623 4.10824 3.29921
0.8189 1 0.8189 10000.4 4.99522 4.05959 3.25284
0.817 1 0.817 10000.1 5.7066 4.66503 3.84576
0.8151 1 0.8151 10001 5.61661 4.593 3.77603
0.8132 1 0.8132 10000.3 5.53726 4.51075 3.69611
0.8113 1 0.8113 10000.4 5.44652 4.426 3.61368
0.8094 1 0.8094 10000.8 5.38776 4.36203 3.55205
0.8075 1 0.8075 10000.1 5.33566 4.30904 3.5013
0.8056 1 0.8056 10000.1 5.28142 4.25505 3.44905
0.8037 1 0.8037 10000.1 5.22897 4.20046 3.39681
0.8018 1 0.8018 10000.6 5.18879 4.15804 3.35601
0.7999 1 0.7999 10000.3 5.14808 4.11708 3.3161
0.798 1 0.798 10000.5 5.09215 4.0662 3.26727
0.7961 1 0.7961 10000.6 5.04105 4.00752 3.21097
0.7942 1 0.7942 10001 5.00229 3.96903 3.17352
0.7923 1 0.7923 10000.3 4.9618 3.92704 3.1333
0.7904 1 0.7904 10001 4.92062 3.88642 3.09466
0.7885 1 0.7885 10001.1 4.87785 3.84917 3.05829
0.7866 1 0.7866 10000.9 4.83448 3.80808 3.01939
0.7847 1 0.7847 10000.8 4.79326 3.76479 2.97842
0.7828 1 0.7828 10001.2 4.75814 3.72708 2.94228
0.7809 1 0.7809 10000.7 4.71873 3.6862 2.90384
0.779 1 0.779 10004.3 4.68437 3.64896 2.86837
0.7771 1 0.7771 10000.5 4.64696 3.61564 2.83561
0.7752 1 0.7752 10000.9 4.6133 3.58096 2.80223
0.7733 1 0.7733 10000.4 4.58172 3.54702 2.76936
0.7714 1 0.7714 10000.4 4.54575 3.51144 2.73529
0.7695 1 0.7695 10000.7 4.51004 3.47411 2.69979
0.7676 1 0.7676 10001.3 4.4633 3.43137 2.65949
0.7657 1 0.7657 10000.2 4.42313 3.38818 2.61881
0.7638 1 0.7638 10000.3 4.39148 3.35807 2.58985
0.7619 1 0.7619 10000.2 4.34451 3.31484 2.54873
0.76 1 0.76 10000.4 4.31389 3.28312 2.51875
0.7581 1 0.7581 10000.2 4.28327 3.25349 2.49089
0.7562 1 0.7562 10000.9 4.25679 3.2255 2.46437
0.7543 1 0.7543 10000.1 4.22474 3.19332 2.43446
0.7524 1 0.7524 10000.6 4.19656 3.1654 2.40803
