lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.6 16.3603 15.9045 14.9543
0.9481 1 0.9481 10000.4 15.9019 15.4252 14.4763
0.9462 1 0.9462 10000.1 15.4557 14.9619 14.015
0.9443 1 0.9443 10000.6 15.0186 14.5102 13.5653
0.9424 1 0.9424 10000.3 14.6075 14.0848 13.1418
0.9405 1 0.9405 10000.7 14.2097 13.6789 12.7376
0.9386 1 0.9386 10000.3 13.8996 13.3587 12.4191
0.9367 1 0.9367 10000.5 13.6163 13.0633 12.1251
0.9348 1 0.9348 10000.6 13.361 12.7923 11.8561
0.9329 1 0.9329 10001.2 13.1149 12.5272 11.5929
0.931 1 0.931 10001.2 12.8718 12.2756 11.3427
0.9291 1 0.9291 10000.4 12.6473 12.0337 11.102
0.9272 1 0.9272 10000.3 12.4302 11.7984 10.8685
0.9253 1 0.9253 10000.8 12.208 11.565 10.6364
0.9234 1 0.9234 10000.6 11.981 11.3381 10.4108
0.9215 1 0.9215 10000.8 11.768 11.1164 10.191
0.9196 1 0.9196 10000.1 11.543 10.8846 9.96115
0.9177 1 0.9177 10000 11.3042 10.6402 9.71885
0.9158 1 0.9158 10000.1 11.0891 10.411 9.49167
0.9139 1 0.9139 10000.6 10.8777 10.1982 9.28099
0.912 1 0.912 10000.4 10.6747 9.99031 9.07513
0.9101 1 0.9101 10001.4 10.474 9.78181 8.8687
0.9082 1 0.9082 10000 10.4137 9.36313 8.47268
0.9063 1 0.9063 10000.7 10.2577 9.20767 8.31875
0.9044 1 0.9044 10000.3 10.1112 9.05726 8.16972
0.9025 1 0.9025 10000.2 9.96788 8.91285 8.02693
0.9006 1 0.9006 10000.5 9.82608 8.76645 7.8825
0.8987 1 0.8987 10000.8 9.68397 8.62288 7.74048
0.8968 1 0.8968 10000.5 9.52839 8.47059 7.58983
0.8949 1 0.8949 10000.8 9.38319 8.31473 7.43607
0.893 1 0.893 10000.4 9.23964 8.17002 7.29348
