lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.1 17.4151 16.2022 15.2714
0.9481 1 0.9481 10001 16.8732 15.6737 14.7448
0.9462 1 0.9462 10000.3 16.3448 15.155 14.228
0.9443 1 0.9443 10000.3 15.8642 14.6921 13.7671
0.9424 1 0.9424 10000.6 15.4173 14.2505 13.3274
0.9405 1 0.9405 10000.5 14.977 13.8204 12.8992
0.9386 1 0.9386 10000.5 14.5162 13.379 12.4598
0.9367 1 0.9367 10000.2 14.084 12.9417 12.0244
0.9348 1 0.9348 10000 13.6625 12.5234 11.608
0.9329 1 0.9329 10000.1 13.2566 12.129 11.2156
0.931 1 0.931 10000.9 12.8744 11.7543 10.8429
0.9291 1 0.9291 10000.6 12.4917 11.3789 10.4695
0.9272 1 0.9272 10000.4 12.1219 11.0099 10.1025
0.9253 1 0.9253 10001.4 11.8127 10.7119 9.80639
0.9234 1 0.9234 10002.1 11.5196 10.4196 9.5161
0.9215 1 0.9215 10000.4 11.2452 10.1336 9.23216
0.9196 1 0.9196 10000 10.9596 9.86352 8.96407
0.9177 1 0.9177 10001 10.6946 9.60043 8.703
0.9158 1 0.9158 10001.5 10.4349 9.3496 8.4542
0.9139 1 0.9139 10000.4 10.1752 9.09696 8.20362
0.912 1 0.912 10000 9.93027 8.85613 7.96484
0.9101 1 0.9101 10000 9.6988 8.6278 7.73859
0.9082 1 0.9082 10001.3 9.46874 8.40423 7.51708
0.9063 1 0.9063 10000.3 9.25125 8.18489 7.29984
0.9044 1 0.9044 10000 9.03859 7.97691 7.09395
0.9025 1 0.9025 10002 8.83381 7.77786 6.89693
0.9006 1 0.9006 10000.5 8.63544 7.58346 6.70466
0.8987 1 0.8987 10000.4 8.44607 7.40521 6.52776
0.8968 1 0.8968 10000.1 8.29765 7.26037 6.38448
0.8949 1 0.8949 10000.2 8.16511 7.12916 6.25521
0.893 1 0.893 10000.1 8.02892 7.00194 6.12913
0.8911 1 0.8911 10000.2 7.89802 6.87511 6.00352
0.8892 1 0.8892 10001.4 7.77051 6.74854 5.87877
0.8873 1 0.8873 10001.2 7.6384 6.62628 5.75841
0.8854 1 0.8854 10000.8 7.49961 6.49489 5.62909
0.8835 1 0.8835 10000 7.36799 6.36372 5.5
0.8816 1 0.8816 10000.1 7.23914 6.2311 5.36945
0.8797 1 0.8797 10001.6 7.13087 6.1206 5.26102
0.8778 1 0.8778 10000.7 7.02102 6.01219 5.15471
0.8759 1 0.8759 10000.7 6.91876 5.91505 5.05968
0.874 1 0.874 10000 6.81178 5.80845 4.95521
0.8721 1 0.8721 10000.2 6.70015 5.70528 4.85416
0.8702 1 0.8702 10001.5 6.58874 5.60005 4.75104
0.8683 1 0.8683 10001.1 6.49485 5.50138 4.65453
0.8664 1 0.8664 10000.7 6.40542 5.413 4.56831
0.8645 1 0.8645 10000 6.3075 5.3164 4.47392
