lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.5 16.4574 15.4636 14.5268
0.9481 1 0.9481 10000.3 16.0678 15.0661 14.1313
0.9462 1 0.9462 10000.2 15.6926 14.6944 13.7616
0.9443 1 0.9443 10000.2 15.3332 14.3342 13.4032
0.9424 1 0.9424 10000.1 14.9738 13.9707 13.0417
0.9405 1 0.9405 10000.9 14.6283 13.6194 12.6924
0.9386 1 0.9386 10000.1 14.2929 13.287 12.362
0.9367 1 0.9367 10000.2 13.9696 12.9583 12.0353
0.9348 1 0.9348 10001.1 13.6467 12.6368 11.7152
0.9329 1 0.9329 10000.3 13.3385 12.3365 11.4159
0.931 1 0.931 10000 13.0566 12.0484 11.1294
0.9291 1 0.9291 10000.4 12.7762 11.7614 10.8444
0.9272 1 0.9272 10000.1 12.4847 11.4721 10.5571
0.9253 1 0.9253 10000 12.2015 11.1877 10.2746
0.9234 1 0.9234 10000.2 11.925 10.9087 9.99743
0.9215 1 0.9215 10001.6 11.6642 10.6457 9.7365
0.9196 1 0.9196 10000.2 11.4308 10.4162 9.50892
0.9177 1 0.9177 10002.8 11.2055 10.1911 9.28592
0.9158 1 0.9158 10000.8 10.9803 9.96708 9.06386
0.9139 1 0.9139 10000.1 10.7565 9.74143 8.84028
0.912 1 0.912 10000.6 10.5379 9.5211 8.62203
0.9101 1 0.9101 10000.3 10.3225 9.31164 8.41394
0.9082 1 0.9082 10001.4 10.1081 9.10313 8.20657
0.9063 1 0.9063 10000.6 9.90136 8.89784 8.00315
0.9044 1 0.9044 10000.4 9.68734 8.68652 7.79385
0.9025 1 0.9025 10000 9.48318 8.48271 7.59191
0.9006 1 0.9006 10000.3 9.27714 8.28306 7.39382
0.8987 1 0.8987 10000.2 9.07244 8.08245 7.19527
0.8968 1 0.8968 10000.1 8.86187 7.8844 6.99902
0.8949 1 0.8949 10001.1 8.64382 7.69061 6.80732
0.893 1 0.893 10000 8.4633 7.50094 6.61978
0.8911 1 0.8911 10000 8.29548 7.32946 6.45041
0.8892 1 0.8892 10000.3 8.14064 7.17299 6.29607
0.8873 1 0.8873 10002.9 8.00006 7.03403 6.15912
0.8854 1 0.8854 10000.6 7.87705 6.91334 6.03933
0.8835 1 0.8835 10001.4 7.7513 6.79383 5.92065
0.8816 1 0.8816 10001.3 7.62961 6.67223 5.8012
0.8797 1 0.8797 10001.1 7.51502 6.56381 5.69397
0.8778 1 0.8778 10001.8 7.40025 6.44813 5.58032
0.8759 1 0.8759 10000.8 7.29286 6.3443 5.47756
0.874 1 0.874 10003.1 7.18562 6.24022 5.37509
0.8721 1 0.8721 10000.2 7.07906 6.13532 5.27173
0.8702 1 0.8702 10001.1 6.9553 6.0144 5.15297
0.8683 1 0.8683 10000.7 6.85262 5.90532 5.04583
0.8664 1 0.8664 10000.2 6.75707 5.81297 4.95489
0.8645 1 0.8645 10000.8 6.66223 5.71805 4.86194
0.8626 1 0.8626 10001 6.56698 5.62929 4.77438
0.8607 1 0.8607 10000.9 6.47919 5.54365 4.69013
0.8588 1 0.8588 10000.1 6.40437 5.46583 4.61387
0.8569 1 0.8569 10000.2 6.3312 5.39637 4.54566
0.855 1 0.855 10000.2 6.26604 5.32391 4.47533
0.8531 1 0.8531 10000.7 6.19626 5.25423 4.40739
0.8512 1 0.8512 10000.5 6.11983 5.17848 4.33387
0.8493 1 0.8493 10000.6 6.0509 5.11088 4.26797
0.8474 1 0.8474 10002 6.55122 5.5504 4.70058
0.8455 1 0.8455 10000.6 6.47054 5.47309 4.6247
0.8436 1 0.8436 10000.1 6.39047 5.39493 4.54861
0.8417 1 0.8417 10000.1 6.32124 5.32499 4.48055
0.8398 1 0.8398 10000.6 6.25065 5.25175 4.40951
0.8379 1 0.8379 10000.1 6.13756 5.15506 4.31505
0.836 1 0.836 10000.7 6.05663 5.06509 4.22731
0.8341 1 0.8341 10000.1 5.95702 4.9786 4.14308
0.8322 1 0.8322 10000 5.84798 4.88122 4.04795
0.8303 1 0.8303 10000.3 5.75617 4.78234 3.95133
0.8284 1 0.8284 10000.9 5.66691 4.701 3.87226
0.8265 1 0.8265 10001.1 5.58908 4.61894 3.79248
0.8246 1 0.8246 10000.5 5.51669 4.54372 3.71956
0.8227 1 0.8227 10000.4 5.45849 4.4862 3.66411
0.8208 1 0.8208 10002.4 5.39739 4.42577 3.60596
0.8189 1 0.8189 10001 5.34602 4.37273 3.55454
0.817 1 0.817 10001.4 5.29601 4.32307 3.50621
0.8151 1 0.8151 10000.1 5.24898 4.27293 3.45762
0.8132 1 0.8132 10000.9 5.19854 4.22101 3.40801
0.8113 1 0.8113 10000.5 5.15046 4.17167 3.36017
0.8094 1 0.8094 10000.6 5.10457 4.12324 3.31298
0.8075 1 0.8075 10000.6 5.04055 4.06405 3.25594
0.8056 1 0.8056 10000.5 4.98688 4.01106 3.20508
0.8037 1 0.8037 10000.7 4.93996 3.96265 3.15852
0.8018 1 0.8018 10001.1 4.89146 3.91498 3.11262
0.7999 1 0.7999 10000.1 4.84062 3.86715 3.06674
0.798 1 0.798 10000.3 4.76961 3.80436 3.00631
