lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000 19.1023 18.0693 17.116
0.9481 1 0.9481 10000.1 18.6715 17.6185 16.6671
0.9462 1 0.9462 10000.1 18.241 17.1791 16.2296
0.9443 1 0.9443 10000.1 17.7925 16.7452 15.7974
0.9424 1 0.9424 10000.5 17.3551 16.3238 15.378
0.9405 1 0.9405 10000.5 16.9522 15.9127 14.9687
0.9386 1 0.9386 10001 16.5715 15.5113 14.5692
0.9367 1 0.9367 10000.4 16.2018 15.1334 14.1932
0.9348 1 0.9348 10000.2 15.8068 14.7672 13.829
0.9329 1 0.9329 10000.3 15.4133 14.3813 13.4449
0.931 1 0.931 10000.7 15.0227 13.998 13.0635
0.9291 1 0.9291 10001.1 14.6553 13.6265 12.694
0.9272 1 0.9272 10000.7 14.3114 13.2812 12.3506
0.9253 1 0.9253 10000.2 13.9741 12.942 12.0134
0.9234 1 0.9234 10000.1 13.6543 12.6067 11.68
0.9215 1 0.9215 10000.1 13.3518 12.3023 11.3776
0.9196 1 0.9196 10000 13.0512 11.9975 11.0747
0.9177 1 0.9177 10000.9 12.7364 11.703 10.7822
0.9158 1 0.9158 10002.4 12.4118 11.3999 10.4811
0.9139 1 0.9139 10000.5 12.0951 11.085 10.1682
0.912 1 0.912 10000.7 11.7857 10.7805 9.86574
0.9101 1 0.9101 10000.6 11.4835 10.4715 9.55874
0.9082 1 0.9082 10000.1 11.203 10.1743 9.26354
0.9063 1 0.9063 10000.5 10.9361 9.90551 8.99677
0.9044 1 0.9044 10000.1 10.7062 9.65487 8.74816
0.9025 1 0.9025 10000.3 10.4556 9.41774 8.51308
0.9006 1 0.9006 10000.1 10.2155 9.1769 8.27429
0.8987 1 0.8987 10000.1 9.98719 8.94921 8.04866
0.8968 1 0.8968 10000.1 9.77054 8.73857 7.84009
0.8949 1 0.8949 10000 9.55554 8.52906 7.63266
0.893 1 0.893 10000.2 9.35539 8.33159 7.43728
0.8911 1 0.8911 10000.3 9.15499 8.14228 7.25006
0.8892 1 0.8892 10000.2 8.94153 7.94774 7.05763
