lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10001.1 19.2338 18.4186 17.4613
0.9481 1 0.9481 10000 18.5618 17.7041 16.7487
0.9462 1 0.9462 10000.5 17.947 17.0598 16.1064
0.9443 1 0.9443 10000 17.3722 16.4674 15.5159
0.9424 1 0.9424 10001.1 16.8065 15.9033 14.9537
0.9405 1 0.9405 10000.6 16.2651 15.3571 14.4094
0.9386 1 0.9386 10000.5 15.8277 14.883 13.9373
0.9367 1 0.9367 10000 15.3705 14.4253 13.4816
0.9348 1 0.9348 10000.4 14.9361 14.0033 13.0616
0.9329 1 0.9329 10000.5 14.5535 13.6217 12.682
0.931 1 0.931 10001.5 14.1958 13.2597 12.322
0.9291 1 0.9291 10000.4 13.8182 12.8922 11.9565
0.9272 1 0.9272 10001.2 13.4587 12.523 11.5893
0.9253 1 0.9253 10000.2 13.1169 12.1571 11.2254
0.9234 1 0.9234 10000.8 12.7797 11.8077 10.878
0.9215 1 0.9215 10000.2 12.4729 11.4747 10.5471
0.9196 1 0.9196 10001.3 12.195 11.1761 10.2505
0.9177 1 0.9177 10000 11.9388 10.9084 9.98488
0.9158 1 0.9158 10000.9 11.6808 10.6523 9.73084
0.9139 1 0.9139 10000 11.4457 10.4115 9.4921
0.912 1 0.912 10000.6 11.2264 10.1858 9.26845
0.9101 1 0.9101 10004.2 11.0069 9.97026 9.05488
0.9082 1 0.9082 10002.7 10.8326 9.79443 8.88046
0.9063 1 0.9063 10000.2 10.6646 9.63204 8.71907
0.9044 1 0.9044 10000.4 10.5015 9.46088 8.54997
0.9025 1 0.9025 10000.5 10.3495 9.30209 8.39328
0.9006 1 0.9006 10000.1 10.1998 9.14693 8.24007
0.8987 1 0.8987 10001.4 10.0302 8.9776 8.07282
0.8968 1 0.8968 10000.4 9.87116 8.81341 7.91076
0.8949 1 0.8949 10000.3 9.73035 8.66374 7.7632
0.893 1 0.893 10000.1 9.5917 8.52597 7.62654
0.8911 1 0.8911 10001 9.45709 8.3893 7.49158
0.8892 1 0.8892 10002.2 9.3269 8.2542 7.35832
0.8873 1 0.8873 10000 9.19275 8.12069 7.22631
0.8854 1 0.8854 10000.6 9.05357 7.97962 7.08734
0.8835 1 0.8835 10000.2 8.89432 7.82913 6.93897
0.8816 1 0.8816 10000.4 8.7368 7.66873 6.78068
0.8797 1 0.8797 10000.1 8.58409 7.51634 6.63042
0.8778 1 0.8778 10000.4 8.42421 7.36097 6.47718
0.8759 1 0.8759 10000.5 8.28859 7.22051 6.33887
0.874 1 0.874 10000 8.1757 7.10107 6.2216
0.8721 1 0.8721 10001.4 8.06069 6.988 6.11067
0.8702 1 0.8702 10000.6 7.95133 6.87935 6.00421
0.8683 1 0.8683 10000.3 7.8526 6.7806 5.90735
0.8664 1 0.8664 10000.4 7.76051 6.69045 5.81831
0.8645 1 0.8645 10000.6 7.6606 6.58775 5.71777
0.8626 1 0.8626 10000.2 7.56381 6.48485 5.61706
0.8607 1 0.8607 10000 7.47122 6.38843 5.52283
0.8588 1 0.8588 10000.4 7.37484 6.28955 5.42616
0.8569 1 0.8569 10000.7 7.27239 6.18921 5.32801
0.855 1 0.855 10000.3 7.1838 6.10247 5.24283
0.8531 1 0.8531 10000.8 7.09928 6.01845 5.16043
0.8512 1 0.8512 10001.9 7.02166 5.9357 5.07937
