lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.9 25.4479 24.5569 23.5881
0.9481 1 0.9481 10000.2 24.7103 23.7914 22.8245
0.9462 1 0.9462 10001 24.0122 23.0665 22.1016
0.9443 1 0.9443 10000.1 23.3263 22.3645 21.4015
0.9424 1 0.9424 10000.4 22.6584 21.6671 20.706
0.9405 1 0.9405 10000.2 22.0043 20.9932 20.0341
0.9386 1 0.9386 10000.4 21.3751 20.3482 19.3912
0.9367 1 0.9367 10000.1 20.7863 19.7449 18.79
0.9348 1 0.9348 10002 20.1969 19.1458 18.1928
0.9329 1 0.9329 10000.3 19.6132 18.5575 17.6063
0.931 1 0.931 10000.2 19.043 17.9821 17.033
0.9291 1 0.9291 10000.2 18.5276 17.4565 16.5094
0.9272 1 0.9272 10001.6 18.0497 16.9579 16.0128
0.9253 1 0.9253 10000.9 17.5685 16.4672 15.5241
0.9234 1 0.9234 10000.9 17.0904 15.9889 15.0478
0.9215 1 0.9215 10000.1 16.6333 15.532 14.593
0.9196 1 0.9196 10000.6 16.1902 15.0827 14.1457
0.9177 1 0.9177 10000 15.7665 14.6615 13.7266
0.9158 1 0.9158 10000.7 15.3818 14.2625 13.3297
0.9139 1 0.9139 10000.5 15.0004 13.8808 12.9498
0.912 1 0.912 10000.5 14.62 13.4982 12.5693
0.9101 1 0.9101 10000.2 14.2689 13.1507 12.2237
0.9082 1 0.9082 10000 13.925 12.8088 11.8829
0.9063 1 0.9063 10000.4 13.5709 12.4631 11.5393
0.9044 1 0.9044 10000 13.2394 12.1354 11.2137
0.9025 1 0.9025 10000.8 12.9422 11.8285 10.9089
0.9006 1 0.9006 10000.2 12.6697 11.5596 10.6413
0.8987 1 0.8987 10000.1 12.4085 11.2943 10.3771
0.8968 1 0.8968 10000.1 12.1462 11.0304 10.1152
0.8949 1 0.8949 10000.5 11.883 10.7636 9.85041
0.893 1 0.893 10000.6 11.608 10.4969 9.58584
0.8911 1 0.8911 10000.4 11.3483 10.241 9.33204
0.8892 1 0.8892 10000.3 11.1098 10.0031 9.09604
0.8873 1 0.8873 10000.2 10.9329 9.81645 8.91134
0.8854 1 0.8854 10000.2 10.7649 9.64973 8.74585
0.8835 1 0.8835 10000.1 10.6006 9.48689 8.58427
0.8816 1 0.8816 10000.8 10.4465 9.32381 8.42306
0.8797 1 0.8797 10000.1 10.2905 9.16672 8.26717
0.8778 1 0.8778 10000.1 10.1321 9.01007 8.11198
0.8759 1 0.8759 10000.9 9.9735 8.8557 7.95898
0.874 1 0.874 10000.2 9.81021 8.69115 7.79661
0.8721 1 0.8721 10000.2 9.64736 8.52783 7.63546
0.8702 1 0.8702 10000.1 9.49387 8.37977 7.48913
0.8683 1 0.8683 10000.8 9.33578 8.22542 7.33694
0.8664 1 0.8664 10000.7 9.18062 8.06421 7.1779
0.8645 1 0.8645 10000.1 9.01998 7.9085 7.02438
0.8626 1 0.8626 10000 8.86755 7.75189 6.86996
0.8607 1 0.8607 10000.2 8.72718 7.60875 6.72903
0.8588 1 0.8588 10000.1 8.58892 7.47491 6.59654
0.8569 1 0.8569 10000.6 8.45203 7.33712 6.46087
0.855 1 0.855 10000.4 8.30859 7.19625 6.32223
0.8531 1 0.8531 10000.3 8.17793 7.07041 6.19852
0.8512 1 0.8512 10000.1 8.06476 6.95591 6.08544
0.8493 1 0.8493 10000.4 7.94987 6.8422 5.97335
0.8474 1 0.8474 10002.1 7.83761 6.73268 5.8652
0.8455 1 0.8455 10000 7.72676 6.62129 5.75569
0.8436 1 0.8436 10000.1 7.63418 6.52945 5.66534
0.8417 1 0.8417 10000.5 7.54517 6.44098 5.57839
0.8398 1 0.8398 10000.1 7.46172 6.35298 5.49194
0.8379 1 0.8379 10000.3 7.37355 6.26588 5.40655
0.836 1 0.836 10000.3 7.28664 6.17889 5.32149
0.8341 1 0.8341 10001.5 7.20667 6.09522 5.23942
0.8322 1 0.8322 10000.1 7.11496 6.00529 5.15143
0.8303 1 0.8303 10000.3 7.00835 5.903 5.05139
0.8284 1 0.8284 10000.4 6.88715 5.78921 4.93988
0.8265 1 0.8265 10000.1 6.78606 5.6855 4.83845
0.8246 1 0.8246 10000.3 6.69635 5.58779 4.74303
0.8227 1 0.8227 10000.6 6.61695 5.50712 4.66466
0.8208 1 0.8208 10000.4 6.54724 5.4366 4.59582
0.8189 1 0.8189 10000.3 6.48076 5.36665 4.52763
0.817 1 0.817 10001.3 6.41097 5.29925 4.46152
0.8151 1 0.8151 10001 6.34179 5.23359 4.39665
0.8132 1 0.8132 10000.2 6.2709 5.1659 4.33054
0.8113 1 0.8113 10000.3 6.19539 5.09447 4.2614
0.8094 1 0.8094 10000.8 6.12201 5.02149 4.19057
0.8075 1 0.8075 10000.1 6.05461 4.95521 4.12598
0.8056 1 0.8056 10000.2 5.95432 4.86737 4.04047
0.8037 1 0.8037 10000.3 5.86641 4.77244 3.94789
0.8018 1 0.8018 10000.7 5.78894 4.6941 3.87191
