lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.9 13.7219 13.055 12.1191
0.9481 1 0.9481 10002.2 13.2367 12.5937 11.6596
0.9462 1 0.9462 10002 12.7916 12.1342 11.2021
0.9443 1 0.9443 10000.9 12.3812 11.6894 10.7592
0.9424 1 0.9424 10001.3 11.9799 11.2755 10.3473
0.9405 1 0.9405 10000.7 11.6404 10.8988 9.97248
0.9386 1 0.9386 10000.3 11.3485 10.5565 9.63223
0.9367 1 0.9367 10000.4 10.9944 10.2369 9.31453
0.9348 1 0.9348 10000.1 10.7164 9.95305 9.03268
0.9329 1 0.9329 10000.2 10.4709 9.70726 8.78887
0.931 1 0.931 10000.7 10.2554 9.46893 8.55253
0.9291 1 0.9291 10000.4 10.0288 9.23894 8.32454
0.9272 1 0.9272 10000.4 9.79294 9.01139 8.09899
0.9253 1 0.9253 10001.9 9.59061 8.79602 7.88563
0.9234 1 0.9234 10000 9.41806 8.60328 7.69493
0.9215 1 0.9215 10001.1 9.27092 8.44766 7.54133
0.9196 1 0.9196 10000.5 9.13514 8.30504 7.40076
0.9177 1 0.9177 10001.2 8.98888 8.16714 7.26491
0.9158 1 0.9158 10000.1 8.82507 8.00824 7.10807
0.9139 1 0.9139 10000.2 8.6796 7.84866 6.95056
0.912 1 0.912 10000.9 8.56052 7.70885 6.81281
0.9101 1 0.9101 10000.4 8.44762 7.59071 6.69664
0.9082 1 0.9082 10000.2 8.33826 7.47992 6.58698
0.9063 1 0.9063 10000.2 8.235 7.36872 6.47782
0.9044 1 0.9044 10000.1 8.13313 7.26209 6.37262
0.9025 1 0.9025 10000.8 8.03344 7.16152 6.27329
0.9006 1 0.9006 10001.7 7.93845 7.06322 6.17621
0.8987 1 0.8987 10000.1 7.84602 6.96606 6.08071
0.8968 1 0.8968 10000.8 7.74843 6.86982 5.98616
0.8949 1 0.8949 10000.4 7.65116 6.76983 5.88828
0.893 1 0.893 10000.3 7.54913 6.66599 5.78643
0.8911 1 0.8911 10001.6 7.4596 6.57008 5.69231
0.8892 1 0.8892 10000.9 7.37477 6.48186 5.60559
0.8873 1 0.8873 10001.3 7.28626 6.39206 5.51754
0.8854 1 0.8854 10000.4 7.2036 6.30351 5.43073
0.8835 1 0.8835 10000.1 7.11472 6.21065 5.34001
0.8816 1 0.8816 10000.9 7.02593 6.11905 5.25042
0.8797 1 0.8797 10000.8 6.94315 6.0359 5.16835
0.8778 1 0.8778 10000.5 6.85192 5.94689 5.08063
0.8759 1 0.8759 10000.2 6.76453 5.85731 4.99314
0.874 1 0.874 10000.9 6.68113 5.77489 4.9128
0.8721 1 0.8721 10001.6 6.58401 5.68904 4.82904
0.8702 1 0.8702 10000.3 6.47667 5.58912 4.73125
0.8683 1 0.8683 10000.1 6.37261 5.48931 4.63356
0.8664 1 0.8664 10000.3 6.26522 5.38386 4.53024
0.8645 1 0.8645 10000.1 6.18351 5.28837 4.43689
0.8626 1 0.8626 10000 6.10722 5.21233 4.36299
0.8607 1 0.8607 10000.8 6.02648 5.13263 4.28546
0.8588 1 0.8588 10000.6 5.95899 5.05912 4.21416
0.8569 1 0.8569 10000 5.89278 4.98848 4.14573
0.855 1 0.855 10000.1 5.84717 4.93129 4.09064
0.8531 1 0.8531 10000.3 5.78513 4.86882 4.03037
0.8512 1 0.8512 10001 5.728 4.80823 3.97196
0.8493 1 0.8493 10001.2 5.63835 4.73507 3.90101
0.8474 1 0.8474 10000.7 5.56454 4.65043 3.8186
0.8455 1 0.8455 10000.5 5.50088 4.5846 3.75502
0.8436 1 0.8436 10000 5.44429 4.52585 3.69852
0.8417 1 0.8417 10000.1 5.39979 4.47881 3.65329
0.8398 1 0.8398 10000.1 5.68665 4.8309 3.98413
0.8379 1 0.8379 10001.5 5.6391 4.77914 3.93423
0.836 1 0.836 10001.7 5.58903 4.72586 3.88297
0.8341 1 0.8341 10000.3 5.54533 4.67698 3.83572
0.8322 1 0.8322 10001.1 5.49689 4.62581 3.78653
0.8303 1 0.8303 10000.9 5.44961 4.574 3.73695
0.8284 1 0.8284 10000.7 5.40639 4.52809 3.69274
0.8265 1 0.8265 10000.3 5.36209 4.48258 3.64886
0.8246 1 0.8246 10000 5.31594 4.43253 3.60111
0.8227 1 0.8227 10000.4 5.27242 4.38808 3.55816
0.8208 1 0.8208 10000 5.22882 4.34135 3.51326
0.8189 1 0.8189 10000.2 5.17089 4.28199 3.4562
0.817 1 0.817 10000.2 5.12394 4.23187 3.4084
0.8151 1 0.8151 10000.3 5.08658 4.19173 3.36989
0.8132 1 0.8132 10000.4 5.04995 4.15278 3.33227
0.8113 1 0.8113 10000.2 5.01133 4.11222 3.29381
0.8094 1 0.8094 10000 4.97385 4.07356 3.25638
0.8075 1 0.8075 10000.8 4.93727 4.03638 3.21987
0.8056 1 0.8056 10000.8 4.9009 3.99895 3.18356
0.8037 1 0.8037 10000.9 4.86349 3.96045 3.14653
0.8018 1 0.8018 10000.9 4.8214 3.91924 3.10767
0.7999 1 0.7999 10000.8 4.78246 3.8821 3.07151
0.798 1 0.798 10000.1 4.74523 3.84287 3.0342
0.7961 1 0.7961 10000.3 4.70945 3.80522 2.9984
0.7942 1 0.7942 10001.5 4.6758 3.76905 2.96394
0.7923 1 0.7923 10000.1 4.64214 3.73078 2.92774
0.7904 1 0.7904 10000.3 4.60552 3.6926 2.89131
0.7885 1 0.7885 10001.7 4.57175 3.65861 2.8586
0.7866 1 0.7866 10001.6 4.53964 3.62612 2.82711
0.7847 1 0.7847 10000.2 4.4862 3.58139 2.78481
0.7828 1 0.7828 10000.2 4.44008 3.53109 2.73693
0.7809 1 0.7809 10000.4 4.40747 3.49316 2.70084
0.779 1 0.779 10000.4 4.3723 3.45819 2.66756
0.7771 1 0.7771 10000.1 4.33365 3.42123 2.63304
0.7752 1 0.7752 10000.7 4.28489 3.37434 2.58858
0.7733 1 0.7733 10001.2 4.23329 3.32547 2.54215
0.7714 1 0.7714 10000.4 4.20114 3.29144 2.50973
0.7695 1 0.7695 10000.2 4.16935 3.25915 2.47927
0.7676 1 0.7676 10000 4.12679 3.21523 2.43782
0.7657 1 0.7657 10000.1 4.08667 3.17773 2.40279
0.7638 1 0.7638 10000.4 4.05746 3.14801 2.37457
0.7619 1 0.7619 10000.8 4.02929 3.11878 2.34751
0.76 1 0.76 10001.1 4.00324 3.09118 2.3217
0.7581 1 0.7581 10000.1 3.97057 3.05572 2.28874
0.7562 1 0.7562 10000.1 3.94619 3.03145 2.2651
0.7543 1 0.7543 10000.2 3.92126 3.00408 2.23981
0.7524 1 0.7524 10002.4 3.89393 2.97634 2.21406
0.7505 1 0.7505 10000.2 3.86928 2.95065 2.19047
0.7486 1 0.7486 10000.2 3.84657 2.92692 2.16832
0.7467 1 0.7467 10001.6 3.80248 2.88634 2.13024
0.7448 1 0.7448 10001.1 3.77427 2.85304 2.09942
0.7429 1 0.7429 10000 3.75326 2.83136 2.07912
0.741 1 0.741 10000.5 3.73233 2.80956 2.05874
0.7391 1 0.7391 10000.7 3.70938 2.78454 2.03555
0.7372 1 0.7372 10000.4 3.66779 2.74912 2.00269
0.7353 1 0.7353 10000.3 3.62004 2.70178 1.95792
0.7334 1 0.7334 10001.3 3.57711 2.66214 1.92084
0.7315 1 0.7315 10000.4 3.55356 2.64018 1.89989
0.7296 1 0.7296 10005.9 3.5262 2.61278 1.87494
0.7277 1 0.7277 10000.3 3.50862 2.5949 1.85777
0.7258 1 0.7258 10000.5 3.49099 2.57588 1.84
0.7239 1 0.7239 10000.8 3.47324 2.55723 1.82304
0.722 1 0.722 10000.8 3.45564 2.54038 1.80706
0.7201 1 0.7201 10001 3.43072 2.51663 1.78567
0.7182 1 0.7182 10005.6 3.41233 2.49574 1.76663
0.7163 1 0.7163 10000.1 3.39302 2.47909 1.75077
0.7144 1 0.7144 10000 3.3689 2.45374 1.72771
0.7125 1 0.7125 10002.6 3.35346 2.43666 1.71183
0.7106 1 0.7106 10002.4 3.33795 2.4201 1.69658
0.7087 1 0.7087 10000.1 3.31707 2.40182 1.67978
0.7068 1 0.7068 10001.1 3.29607 2.37765 1.6582
0.7049 1 0.7049 10000.1 3.28299 2.36012 1.64286
0.703 1 0.703 10001 3.26919 2.34336 1.62795
0.7011 1 0.7011 10000.2 3.25367 2.32784 1.61395
0.6992 1 0.6992 10001 3.23252 2.30706 1.59582
0.6973 1 0.6973 10000.2 3.20737 2.28468 1.57599
0.6954 1 0.6954 10000.1 3.18491 2.25942 1.55338
0.6935 1 0.6935 10000 3.17091 2.24508 1.54034
0.6916 1 0.6916 10000.5 3.1553 2.22819 1.525
0.6897 1 0.6897 10000.4 3.13798 2.21041 1.50965
0.6878 1 0.6878 10002.3 3.11745 2.18824 1.49002
0.6859 1 0.6859 10003.9 3.10322 2.17142 1.47496
0.684 1 0.684 10001.9 3.09206 2.15693 1.46216
0.6821 1 0.6821 10001 3.08035 2.14248 1.4495
0.6802 1 0.6802 10000.7 3.0664 2.12898 1.437
0.6783 1 0.6783 10001.6 3.04511 2.10597 1.41622
0.6764 1 0.6764 10000.2 3.02849 2.08871 1.40139
0.6745 1 0.6745 10000.1 3.015 2.07241 1.38703
0.6726 1 0.6726 10000.2 2.99933 2.05469 1.37186
0.6707 1 0.6707 10000.2 2.98377 2.03949 1.3583
0.6688 1 0.6688 10000.2 2.97132 2.02458 1.34572
0.6669 1 0.6669 10001.2 2.93897 1.99882 1.32265
0.665 1 0.665 10000.2 2.92585 1.97998 1.30554
0.6631 1 0.6631 10002 2.91347 1.9659 1.29303
0.6612 1 0.6612 10000.7 2.90337 1.955 1.2828
0.6593 1 0.6593 10002.5 2.89304 1.94191 1.27141
0.6574 1 0.6574 10000.7 2.88101 1.93071 1.26113
0.6555 1 0.6555 10000.2 2.87113 1.91846 1.2506
0.6536 1 0.6536 10000 2.85307 1.90011 1.23422
0.6517 1 0.6517 10001.7 2.84327 1.88789 1.2237
0.6498 1 0.6498 10001.9 2.8331 1.87658 1.21361
0.6479 1 0.6479 10000.3 2.82239 1.86522 1.20374
0.646 1 0.646 10000.5 2.80385 1.84636 1.18746
0.6441 1 0.6441 10000 2.79171 1.83246 1.17566
0.6422 1 0.6422 10001.3 2.78134 1.81986 1.16504
0.6403 1 0.6403 10001.1 2.77017 1.80817 1.15479
0.6384 1 0.6384 10000.7 2.75941 1.7948 1.14326
0.6365 1 0.6365 10005.1 2.74155 1.77727 1.12822
0.6346 1 0.6346 10001.6 2.71826 1.757 1.11033
0.6327 1 0.6327 10000.1 2.70976 1.74615 1.10113
0.6308 1 0.6308 10000.8 2.71549 1.68428 1.06532
0.6289 1 0.6289 10001.7 2.70361 1.67298 1.05548
0.627 1 0.627 10000 2.68843 1.66001 1.04457
0.6251 1 0.6251 10000.1 2.66991 1.64319 1.02981
0.6232 1 0.6232 10000.1 2.64142 1.61873 1.00838
0.6213 1 0.6213 10003.6 2.62839 1.60577 0.997349
0.6194 1 0.6194 10004.7 2.61841 1.59465 0.988169
0.6175 1 0.6175 10000 2.60865 1.58458 0.979371
0.6156 1 0.6156 10001.4 2.59482 1.57225 0.969006
0.6137 1 0.6137 10003.1 2.57577 1.5558 0.955044
0.6118 1 0.6118 10000.2 2.56286 1.54472 0.945473
0.6099 1 0.6099 10001.4 2.55169 1.53207 0.935131
0.608 1 0.608 10000.5 2.53739 1.51993 0.924645
0.6061 1 0.6061 10000.1 2.52429 1.50635 0.913236
0.6042 1 0.6042 10002.1 2.51342 1.49568 0.904184
0.6023 1 0.6023 10000.7 2.50073 1.48233 0.892881
0.6004 1 0.6004 10000.8 2.49011 1.47079 0.88306
0.5985 1 0.5985 10002 2.48148 1.46106 0.874986
0.5966 1 0.5966 10001.9 2.47006 1.44941 0.865193
0.5947 1 0.5947 10000.1 2.45838 1.43913 0.856266
0.5928 1 0.5928 10001.9 2.44498 1.42686 0.8462
0.5909 1 0.5909 10000.6 2.43343 1.41676 0.837566
0.589 1 0.589 10000.9 2.42423 1.40616 0.829066
0.5871 1 0.5871 10000.8 2.39214 1.38651 0.812161
0.5852 1 0.5852 10001.2 2.36452 1.35943 0.788261
0.5833 1 0.5833 10000.2 2.33199 1.3358 0.76792
0.5814 1 0.5814 10000 2.32224 1.32421 0.758499
0.5795 1 0.5795 10000.2 2.31696 1.31558 0.751491
