lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.8 26.2097 24.3442 23.406
0.9481 1 0.9481 10000 25.4187 23.5734 22.6362
0.9462 1 0.9462 10000.5 24.6384 22.8002 21.8648
0.9443 1 0.9443 10000.5 23.8433 22.0258 21.0923
0.9424 1 0.9424 10000.1 23.0698 21.2706 20.3389
0.9405 1 0.9405 10000.4 22.3113 20.5346 19.6043
0.9386 1 0.9386 10000.3 21.545 19.8035 18.8748
0.9367 1 0.9367 10000.2 20.8005 19.0744 18.1475
0.9348 1 0.9348 10000.3 12.7729 11.9003 10.9704
0.9329 1 0.9329 10000.4 12.4937 11.6215 10.6935
0.931 1 0.931 10000.2 12.234 11.3482 10.4222
0.9291 1 0.9291 10002.7 11.9723 11.081 10.1566
0.9272 1 0.9272 10000.1 11.7242 10.8366 9.91333
0.9253 1 0.9253 10003 11.4962 10.5963 9.67476
0.9234 1 0.9234 10000 11.2574 10.3629 9.44284
0.9215 1 0.9215 10001 11.024 10.1308 9.21255
0.9196 1 0.9196 10000.8 10.7868 9.89256 8.97638
0.9177 1 0.9177 10000.4 10.553 9.66797 8.75384
0.9158 1 0.9158 10000 10.3296 9.43964 8.52756
0.9139 1 0.9139 10001.7 10.1197 9.22624 8.3162
0.912 1 0.912 10001.2 9.90739 9.01845 8.11048
0.9101 1 0.9101 10000.9 9.70652 8.81895 7.91306
0.9082 1 0.9082 10000.2 9.51223 8.6262 7.72241
0.9063 1 0.9063 10000.1 9.3327 8.45078 7.54837
0.9044 1 0.9044 10000.5 9.17005 8.28847 7.38718
0.9025 1 0.9025 10000.2 9.01371 8.13656 7.23624
0.9006 1 0.9006 10000.6 8.86098 7.98439 7.08617
0.8987 1 0.8987 10000 8.69613 7.81931 6.9232
0.8968 1 0.8968 10000.7 8.54825 7.67105 6.77679
0.8949 1 0.8949 10000.3 8.40831 7.52861 6.63624
0.893 1 0.893 10000 8.28124 7.3959 6.50522
0.8911 1 0.8911 10000 8.14451 7.25734 6.36878
0.8892 1 0.8892 10000.2 7.99328 7.10826 6.22181
0.8873 1 0.8873 10001.3 7.85262 6.96674 6.08241
0.8854 1 0.8854 10002.1 7.70634 6.82317 5.94097
0.8835 1 0.8835 10000.1 7.58596 6.69837 5.81802
0.8816 1 0.8816 10000.5 7.46393 6.58213 5.70286
0.8797 1 0.8797 10000.2 7.35 6.46649 5.58899
0.8778 1 0.8778 10001.8 7.23227 6.34794 5.47257
