lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.8 19.3114 18.5761 17.6291
0.9481 1 0.9481 10000 18.7742 18.0158 17.0704
0.9462 1 0.9462 10000.2 18.228 17.4555 16.5121
0.9443 1 0.9443 10000.3 17.6772 16.8979 15.9565
0.9424 1 0.9424 10000.1 17.1278 16.3438 15.4044
0.9405 1 0.9405 10000.4 16.5908 15.7972 14.8598
0.9386 1 0.9386 10001.4 16.0626 15.2666 14.3306
0.9367 1 0.9367 10001.7 15.56 14.758 13.8238
0.9348 1 0.9348 10000.1 15.0872 14.2798 13.3477
0.9329 1 0.9329 10000.3 14.6589 13.8377 12.9076
0.931 1 0.931 10001.2 14.2204 13.4043 12.4757
0.9291 1 0.9291 10000.1 13.79 12.9721 12.0452
0.9272 1 0.9272 10000.5 13.368 12.5506 11.6255
0.9253 1 0.9253 10000.1 12.957 12.1428 11.2197
0.9234 1 0.9234 10000.4 12.5632 11.748 10.8269
0.9215 1 0.9215 10000 12.1917 11.3773 10.4582
0.9196 1 0.9196 10000.4 11.84 11.0298 10.112
0.9177 1 0.9177 10000.7 11.4874 10.6831 9.76706
0.9158 1 0.9158 10000.4 11.1524 10.3583 9.44368
0.9139 1 0.9139 10001.2 10.8165 10.0256 9.11296
0.912 1 0.912 10000.9 10.4605 9.69032 8.77964
0.9101 1 0.9101 10000.1 10.111 9.34994 8.44123
0.9082 1 0.9082 10002.4 9.80752 9.05535 8.1486
0.9063 1 0.9063 10000.8 9.52653 8.77708 7.87232
0.9044 1 0.9044 10000 9.32128 8.55241 7.64968
0.9025 1 0.9025 10000.2 9.14872 8.38072 7.48005
0.9006 1 0.9006 10000 8.96021 8.1978 7.29921
0.8987 1 0.8987 10000.2 8.75993 8.00356 7.10704
0.8968 1 0.8968 10000.3 8.58957 7.81428 6.91986
0.8949 1 0.8949 10001.9 8.43025 7.64801 6.75567
0.893 1 0.893 10000.1 8.28776 7.4935 6.60328
0.8911 1 0.8911 10000 8.1504 7.35464 6.46655
0.8892 1 0.8892 10000.5 8.01432 7.21293 6.32695
0.8873 1 0.8873 10001.6 7.90702 7.09882 6.21497
0.8854 1 0.8854 10001.3 7.79966 6.99174 6.10967
0.8835 1 0.8835 10001.2 7.69278 6.88001 6.00008
0.8816 1 0.8816 10000.4 7.58867 6.77187 5.8941
0.8797 1 0.8797 10000.2 7.48284 6.66535 5.78951
0.8778 1 0.8778 10000 7.37214 6.55104 5.67733
0.8759 1 0.8759 10000.2 7.27151 6.44669 5.57512
0.874 1 0.874 10000.5 7.16917 6.34386 5.47444
0.8721 1 0.8721 10000.4 7.06437 6.23566 5.3684
0.8702 1 0.8702 10000.4 6.96022 6.13059 5.2655
0.8683 1 0.8683 10000.9 6.86258 6.03578 5.17286
0.8664 1 0.8664 10000.5 6.77839 5.94706 5.08612
0.8645 1 0.8645 10000.3 8.03836 6.99106 6.12243
0.8626 1 0.8626 10000.1 7.89551 6.84212 5.97565
0.8607 1 0.8607 10000.3 7.70813 6.68307 5.81876
0.8588 1 0.8588 10000.5 7.53778 6.52473 5.66259
0.8569 1 0.8569 10000.3 7.40112 6.37227 5.51232
0.855 1 0.855 10001.6 7.29923 6.2464 5.38862
0.8531 1 0.8531 10000 7.20619 6.14674 5.29119
0.8512 1 0.8512 10000.5 7.11448 6.05192 5.19857
0.8493 1 0.8493 10000.1 7.01907 5.96121 5.11009
0.8474 1 0.8474 10001.4 6.91893 5.86384 5.01493
0.8455 1 0.8455 10000.5 6.83678 5.77686 4.93021
0.8436 1 0.8436 10000.7 6.76966 5.70511 4.86002
0.8417 1 0.8417 10000.1 6.69873 5.63424 4.79094
0.8398 1 0.8398 10001.1 6.63275 5.56395 4.7227
0.8379 1 0.8379 10001.7 6.5677 5.49951 4.65964
0.836 1 0.836 10000.6 6.50153 5.4351 4.59634
0.8341 1 0.8341 10000.3 6.43617 5.36612 4.52948
0.8322 1 0.8322 10000.1 6.37281 5.30242 4.46736
0.8303 1 0.8303 10000 6.31001 5.23982 4.40643
0.8284 1 0.8284 10000.4 6.25335 5.17952 4.34749
0.8265 1 0.8265 10001 6.19022 5.11745 4.2872
0.8246 1 0.8246 10000.2 6.10169 5.03597 4.20802
0.8227 1 0.8227 10000.2 6.03383 4.96351 4.13786
0.8208 1 0.8208 10000.1 5.96456 4.89007 4.06673
0.8189 1 0.8189 10002.5 5.90258 4.83006 4.00893
0.817 1 0.817 10000.4 5.84095 4.76546 3.94668
0.8151 1 0.8151 10000.2 5.78387 4.71143 3.89391
0.8132 1 0.8132 10000 5.72843 4.65663 3.84055
0.8113 1 0.8113 10000.1 5.6785 4.60076 3.78681
