lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.7 14.2656 13.5194 12.5768
0.9481 1 0.9481 10000 13.9834 13.2326 12.292
0.9462 1 0.9462 10000 13.7076 12.9414 12.0028
0.9443 1 0.9443 10000.3 13.4436 12.6528 11.7162
0.9424 1 0.9424 10000.9 13.1811 12.3747 11.4401
0.9405 1 0.9405 10000.1 12.9135 12.103 11.17
0.9386 1 0.9386 10000.3 12.6269 11.8216 10.8906
0.9367 1 0.9367 10000.2 11.6131 10.9711 10.0354
0.9348 1 0.9348 10000.7 11.3433 10.6823 9.74861
0.9329 1 0.9329 10000.1 11.1049 10.4385 9.50686
0.931 1 0.931 10000 10.891 10.2119 9.28214
0.9291 1 0.9291 10000.9 10.6778 9.9854 9.05764
0.9272 1 0.9272 10000.4 10.4657 9.76725 8.84136
0.9253 1 0.9253 10000.1 10.2686 9.561 8.63689
0.9234 1 0.9234 10000.1 10.0772 9.36193 8.43956
0.9215 1 0.9215 10001.2 9.88804 9.17078 8.25031
0.9196 1 0.9196 10000.9 9.68503 8.97077 8.05234
0.9177 1 0.9177 10000.5 9.49964 8.78185 7.86547
0.9158 1 0.9158 10000.7 9.33443 8.60557 7.69124
0.9139 1 0.9139 10000.2 9.16254 8.43191 7.51965
0.912 1 0.912 10000.1 8.9993 8.26295 7.35277
0.9101 1 0.9101 10000.8 8.84986 8.10307 7.19496
0.9082 1 0.9082 10000.7 8.70273 7.95548 7.04882
0.9063 1 0.9063 10001.2 8.55244 7.80524 6.90037
0.9044 1 0.9044 10000.2 8.40344 7.65403 6.75126
0.9025 1 0.9025 10000.2 8.27522 7.52184 6.62087
0.9006 1 0.9006 10000.3 8.15644 7.39909 6.49967
0.8987 1 0.8987 10001.3 8.04968 7.28765 6.3894
0.8968 1 0.8968 10000.1 7.93479 7.17171 6.27534
0.8949 1 0.8949 10000.1 7.81768 7.0518 6.15751
0.893 1 0.893 10000.6 7.71847 6.94298 6.05078
0.8911 1 0.8911 10000.2 7.61692 6.83554 5.94545
0.8892 1 0.8892 10000.1 7.51515 6.7257 5.83773
0.8873 1 0.8873 10000.1 7.40908 6.62119 5.73533
0.8854 1 0.8854 10000.8 7.29181 6.50307 5.61933
0.8835 1 0.8835 10000.3 7.18521 6.38956 5.50796
0.8816 1 0.8816 10000 7.07237 6.27237 5.39293
0.8797 1 0.8797 10000.4 6.97762 6.17324 5.2956
0.8778 1 0.8778 10000.1 6.88618 6.07704 5.20152
0.8759 1 0.8759 10000.3 6.78471 5.97768 5.10431
0.874 1 0.874 10000.1 6.68968 5.87925 5.00804
0.8721 1 0.8721 10001.4 6.60614 5.79232 4.9232
