lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10002.6 19.2417 18.1998 17.2541
0.9481 1 0.9481 10001.2 18.8069 17.7572 16.8129
0.9462 1 0.9462 10000.2 18.3736 17.3223 16.3794
0.9443 1 0.9443 10000.5 17.9487 16.8906 15.9491
0.9424 1 0.9424 10000.1 17.5147 16.4586 15.5191
0.9405 1 0.9405 10000.2 17.1099 16.0461 15.1081
0.9386 1 0.9386 10001.4 16.7116 15.6423 14.7061
0.9367 1 0.9367 10001.3 16.3158 15.2394 14.3052
0.9348 1 0.9348 10000.4 15.9418 14.8524 13.9203
0.9329 1 0.9329 10000.1 15.5648 14.4775 13.5473
0.931 1 0.931 10000.1 15.1875 14.1051 13.1769
0.9291 1 0.9291 10000.4 14.8142 13.7382 12.8121
0.9272 1 0.9272 10001.4 14.4448 13.3637 12.4396
0.9253 1 0.9253 10001.9 14.0883 13.0027 12.0806
0.9234 1 0.9234 10000.8 13.7345 12.6426 11.7225
0.9215 1 0.9215 10001.5 13.4007 12.3068 11.3888
0.9196 1 0.9196 10000.1 13.0827 11.9891 11.0732
0.9177 1 0.9177 10000.2 12.7767 11.6854 10.7713
0.9158 1 0.9158 10000.2 12.4763 11.3872 10.475
0.9139 1 0.9139 10000.3 12.1801 11.0913 10.1812
0.912 1 0.912 10000.4 11.8874 10.8023 9.89424
0.9101 1 0.9101 10002.1 11.631 10.5478 9.64139
0.9082 1 0.9082 10000.9 11.3871 10.3158 9.4107
0.9063 1 0.9063 10000.1 11.1525 10.0871 9.18312
0.9044 1 0.9044 10000.9 10.9423 9.86874 8.96687
0.9025 1 0.9025 10000.3 10.7383 9.6632 8.76295
0.9006 1 0.9006 10000.2 10.5382 9.46347 8.56502
0.8987 1 0.8987 10000.7 10.3477 9.27388 8.37709
0.8968 1 0.8968 10000.1 10.17 9.09506 8.20034
0.8949 1 0.8949 10000.5 9.99099 8.91755 8.02487
0.893 1 0.893 10000.5 9.81653 8.7423 7.85174
0.8911 1 0.8911 10001.9 9.64735 8.57773 7.68882
0.8892 1 0.8892 10000.1 9.49626 8.43075 7.54328
0.8873 1 0.8873 10000.6 9.34797 8.28462 7.39807
0.8854 1 0.8854 10000.8 9.20393 8.13765 7.25301
0.8835 1 0.8835 10000.2 9.05999 7.99437 7.11096
0.8816 1 0.8816 10000.3 8.92216 7.84859 6.96702
0.8797 1 0.8797 10000.1 7.7611 6.76616 5.89273
0.8778 1 0.8778 10004.3 7.64504 6.65063 5.7793
0.8759 1 0.8759 10000.2 7.54443 6.54347 5.67435
0.874 1 0.874 10001.3 7.44812 6.44847 5.58147
0.8721 1 0.8721 10000.2 7.35146 6.35237 5.4875
0.8702 1 0.8702 10003 7.2609 6.26068 5.39771
0.8683 1 0.8683 10001.1 7.18269 6.17805 5.31676
0.8664 1 0.8664 10000.1 7.09955 6.0928 5.23354
0.8645 1 0.8645 10000.9 7.02722 6.01569 5.15805
0.8626 1 0.8626 10001.3 6.95191 5.93655 5.08111
0.8607 1 0.8607 10001.8 6.87693 5.86325 5.00919
0.8588 1 0.8588 10000.1 6.80477 5.79489 4.94227
0.8569 1 0.8569 10000.5 6.73945 5.72708 4.87594
0.855 1 0.855 10000.1 6.66889 5.65541 4.80647
0.8531 1 0.8531 10000.4 6.59014 5.57843 4.7317
0.8512 1 0.8512 10000 6.51694 5.5007 4.65619
0.8493 1 0.8493 10000.5 6.44755 5.42722 4.58493
0.8474 1 0.8474 10002.1 6.38534 5.36382 4.52351
0.8455 1 0.8455 10000.4 6.3283 5.30694 4.46763
0.8436 1 0.8436 10000.5 6.27341 5.24898 4.41105
0.8417 1 0.8417 10003 6.21721 5.19045 4.35431
0.8398 1 0.8398 10001.8 6.14089 5.12106 4.28684
0.8379 1 0.8379 10002.1 6.07482 5.04865 4.2167
0.836 1 0.836 10001.1 6.0203 4.99447 4.16387
0.8341 1 0.8341 10000.5 5.96045 4.93571 4.10695
0.8322 1 0.8322 10000.2 5.90935 4.88247 4.0551
0.8303 1 0.8303 10000.3 5.85908 4.82833 4.00318
0.8284 1 0.8284 10000.5 5.80698 4.77859 3.95434
0.8265 1 0.8265 10000.5 5.75019 4.71926 3.89726
0.8246 1 0.8246 10000.7 5.70077 4.66894 3.84828
0.8227 1 0.8227 10000.5 5.64804 4.61663 3.79796
0.8208 1 0.8208 10000.9 5.5966 4.56395 3.74704
0.8189 1 0.8189 10000.3 5.53821 4.50736 3.69279
0.817 1 0.817 10000.4 5.48109 4.45302 3.64011
0.8151 1 0.8151 10000.4 5.42762 4.3951 3.58426
0.8132 1 0.8132 10001.2 5.37989 4.34698 3.53765
0.8113 1 0.8113 10003.9 5.33575 4.29893 3.49109
0.8094 1 0.8094 10000.2 5.27978 4.24734 3.44095
0.8075 1 0.8075 10003.2 5.22734 4.19308 3.38897
0.8056 1 0.8056 10000.6 5.18118 4.14474 3.3425
0.8037 1 0.8037 10002 5.137 4.09695 3.29671
0.8018 1 0.8018 10000.5 5.09171 4.05078 3.25235
0.7999 1 0.7999 10000.5 5.04306 3.99967 3.20309
0.798 1 0.798 10001.4 4.99058 3.94801 3.15379
0.7961 1 0.7961 10000.1 4.95481 3.90695 3.11464
0.7942 1 0.7942 10000.2 4.91715 3.86574 3.07505
0.7923 1 0.7923 10001.2 4.87425 3.82544 3.0363
0.7904 1 0.7904 10002 4.83564 3.78634 2.99856
0.7885 1 0.7885 10000.4 4.7982 3.74774 2.9614
0.7866 1 0.7866 10000.2 4.75915 3.70499 2.92097
0.7847 1 0.7847 10000 4.71895 3.66882 2.8858
0.7828 1 0.7828 10000.2 4.67947 3.62699 2.84617
0.7809 1 0.7809 10000.6 4.64324 3.59135 2.81247
0.779 1 0.779 10000.2 4.60732 3.55817 2.7808
0.7771 1 0.7771 10001.3 4.57041 3.52206 2.74659
0.7752 1 0.7752 10000.1 4.53648 3.48721 2.71349
0.7733 1 0.7733 10000.8 4.50053 3.44905 2.67748
0.7714 1 0.7714 10001 4.46237 3.40999 2.64087
0.7695 1 0.7695 10000 4.42296 3.36988 2.60321
0.7676 1 0.7676 10000.7 4.39371 3.33738 2.57243
0.7657 1 0.7657 10003.3 4.36149 3.30708 2.54319
0.7638 1 0.7638 10000.3 4.32873 3.27587 2.51353
0.7619 1 0.7619 10000.6 4.30287 3.24761 2.48682
0.76 1 0.76 10000.3 4.2732 3.21891 2.45957
0.7581 1 0.7581 10000.1 4.23942 3.18551 2.42862
