lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10002.3 19.8296 18.8971 17.9584
0.9481 1 0.9481 10000.8 19.1682 18.2431 17.3049
0.9462 1 0.9462 10000 18.5617 17.633 16.6963
0.9443 1 0.9443 10001.3 17.9636 17.0281 16.0934
0.9424 1 0.9424 10000.7 17.3663 16.4278 15.4951
0.9405 1 0.9405 10000.5 16.7775 15.8304 14.8997
0.9386 1 0.9386 10000.6 16.2253 15.2868 14.3576
0.9367 1 0.9367 10000.7 15.7155 14.7825 13.8546
0.9348 1 0.9348 10000.3 15.2516 14.324 13.3974
0.9329 1 0.9329 10000 14.8562 13.9381 13.0127
0.931 1 0.931 10000.1 14.5425 13.6204 12.6962
0.9291 1 0.9291 10000.1 14.2275 13.2957 12.3735
0.9272 1 0.9272 10000.9 13.915 12.9789 12.0588
0.9253 1 0.9253 10001.7 13.6111 12.6777 11.759
0.9234 1 0.9234 10000.5 13.3027 12.366 11.4493
0.9215 1 0.9215 10001 12.9735 12.0485 11.1338
0.9196 1 0.9196 10000.3 12.6586 11.7258 10.8132
0.9177 1 0.9177 10000.7 16.0918 14.8352 13.9182
0.9158 1 0.9158 10000.2 15.517 14.2738 13.3587
0.9139 1 0.9139 10001.4 14.9418 13.716 12.803
0.912 1 0.912 10000.8 14.3757 13.169 12.2581
0.9101 1 0.9101 10000.7 13.818 12.6344 11.7254
0.9082 1 0.9082 10000.2 13.274 12.1093 11.2023
0.9063 1 0.9063 10000.3 12.7317 11.5869 10.6819
0.9044 1 0.9044 10000 12.1973 11.077 10.1742
0.9025 1 0.9025 10000.1 11.7218 10.6191 9.71803
0.9006 1 0.9006 10000.4 11.4007 10.3107 9.41165
0.8987 1 0.8987 10001 11.0824 10.0006 9.10365
0.8968 1 0.8968 10000.9 10.756 9.68882 8.79398
0.8949 1 0.8949 10000 10.4198 9.36929 8.47656
0.893 1 0.893 10000.5 10.0822 9.0508 8.16016
0.8911 1 0.8911 10001.1 9.74376 8.72991 7.84138
0.8892 1 0.8892 10000.2 9.40924 8.41516 7.52878
0.8873 1 0.8873 10000.4 9.10156 8.11736 7.23311
0.8854 1 0.8854 10000.4 8.81566 7.8504 6.96804
0.8835 1 0.8835 10000.8 8.53818 7.58601 6.7058
0.8816 1 0.8816 10000.7 8.33503 7.39016 6.51205
0.8797 1 0.8797 10000.4 8.15852 7.21835 6.34239
0.8778 1 0.8778 10000 7.9913 7.05244 6.17862
0.8759 1 0.8759 10001 7.83705 6.89929 6.02705
0.874 1 0.874 10000.1 7.68094 6.74535 5.87523
0.8721 1 0.8721 10000.2 7.52291 6.59392 5.72556
0.8702 1 0.8702 10000.8 7.36657 6.43937 5.57311
0.8683 1 0.8683 10001.3 7.2188 6.29526 5.4308
0.8664 1 0.8664 10000.4 7.07531 6.15971 5.29656
0.8645 1 0.8645 10000.3 6.95362 6.0407 5.17957
