lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.1 29.4328 27.9533 26.9801
0.9481 1 0.9481 10000.6 28.2827 26.8189 25.8476
0.9462 1 0.9462 10000.2 27.3873 25.9095 24.9402
0.9443 1 0.9443 10000.5 26.6253 25.1373 24.17
0.9424 1 0.9424 10000.6 25.9117 24.4145 23.4492
0.9405 1 0.9405 10001.3 25.2084 23.7057 22.7424
0.9386 1 0.9386 10000 24.5396 23.0293 22.0679
0.9367 1 0.9367 10000.1 23.8841 22.3673 21.408
0.9348 1 0.9348 10000.1 23.2343 21.7185 20.7611
0.9329 1 0.9329 10000.1 22.5733 21.0738 20.1184
0.931 1 0.931 10000.7 21.9587 20.4528 19.4994
0.9291 1 0.9291 10001.5 21.3518 19.8505 18.8992
0.9272 1 0.9272 10000.1 20.8185 19.3242 18.3749
0.9253 1 0.9253 10000 20.335 18.8276 17.8804
0.9234 1 0.9234 10000.2 19.8647 18.3407 17.3953
0.9215 1 0.9215 10001 19.3915 17.8617 16.9181
0.9196 1 0.9196 10000.1 18.9036 17.3987 16.4557
0.9177 1 0.9177 10000.2 18.444 16.9427 16.0012
0.9158 1 0.9158 10000.2 17.9794 16.4888 15.549
0.9139 1 0.9139 10000 17.5155 16.0315 15.0937
0.912 1 0.912 10001 17.0421 15.5743 14.6386
0.9101 1 0.9101 10000.5 16.5651 15.1153 14.1816
0.9082 1 0.9082 10000.4 16.0762 14.6407 13.7091
0.9063 1 0.9063 10000.4 15.5994 14.175 13.2454
0.9044 1 0.9044 10001 15.1404 13.727 12.7995
0.9025 1 0.9025 10000 14.6983 13.3015 12.3761
0.9006 1 0.9006 10000.6 14.2747 12.8881 11.9647
0.8987 1 0.8987 10000.5 13.8549 12.4842 11.563
0.8968 1 0.8968 10000.1 13.4492 12.088 11.1689
0.8949 1 0.8949 10000.7 13.065 11.7183 10.8012
0.893 1 0.893 10000.1 12.6932 11.365 10.4501
0.8911 1 0.8911 10000.9 12.3407 11.0293 10.1163
0.8892 1 0.8892 10000.4 12.0547 10.7541 9.84317
0.8873 1 0.8873 10001.6 11.769 10.4786 9.56979
0.8854 1 0.8854 10002.6 11.4876 10.2073 9.30012
0.8835 1 0.8835 10000.3 11.2142 9.9392 9.0342
0.8816 1 0.8816 10000.4 10.9428 9.67641 8.77341
0.8797 1 0.8797 10001.1 10.6877 9.43132 8.53015
0.8778 1 0.8778 10002 10.5101 9.25444 8.35542
0.8759 1 0.8759 10000.2 10.352 9.09793 8.20063
0.874 1 0.874 10001 10.2125 8.95313 8.05764
0.8721 1 0.8721 10001.2 10.0821 8.81973 7.92606
0.8702 1 0.8702 10000.7 9.96091 8.6974 7.80481
0.8683 1 0.8683 10000.3 9.83561 8.56731 7.67674
0.8664 1 0.8664 10000.4 9.72112 8.44551 7.55712
0.8645 1 0.8645 10000.3 9.59954 8.3186 7.4324
0.8626 1 0.8626 10000.4 9.48764 8.20651 7.32222
0.8607 1 0.8607 10000.8 9.38481 8.09936 7.21605
0.8588 1 0.8588 10000.1 8.06738 6.98332 6.10643
0.8569 1 0.8569 10000.9 7.89133 6.83035 5.95561
0.855 1 0.855 10000.3 7.72844 6.66604 5.79346
0.8531 1 0.8531 10000.1 7.56472 6.51052 5.64011
0.8512 1 0.8512 10000.1 7.43009 6.36879 5.50056
0.8493 1 0.8493 10000.3 7.30237 6.23965 5.37362
0.8474 1 0.8474 10000.8 7.17737 6.1231 5.25926
0.8455 1 0.8455 10000.1 7.04592 6.00277 5.14114
0.8436 1 0.8436 10000.2 6.94062 5.88669 5.02728
0.8417 1 0.8417 10000.2 6.83251 5.78439 4.9272
0.8398 1 0.8398 10000.4 6.73817 5.68706 4.83211
0.8379 1 0.8379 10001 6.65126 5.59442 4.74171
0.836 1 0.836 10001.4 6.56325 5.50815 4.6577
0.8341 1 0.8341 10000.3 6.46932 5.4136 4.56544
0.8322 1 0.8322 10000 6.40093 5.34021 4.49372
0.8303 1 0.8303 10000.1 6.33557 5.27285 4.42831
0.8284 1 0.8284 10001.5 6.27175 5.20521 4.36293
0.8265 1 0.8265 10000.7 6.20187 5.13983 4.29984
0.8246 1 0.8246 10000 6.11599 5.06276 4.22508
0.8227 1 0.8227 10000.1 6.04611 4.98436 4.14857
0.8208 1 0.8208 10000.2 5.98252 4.91961 4.08582
0.8189 1 0.8189 10000 5.92147 4.85501 4.02308
0.817 1 0.817 10000.1 5.86901 4.80102 3.97052
0.8151 1 0.8151 10001 5.81555 4.74744 3.91834
0.8132 1 0.8132 10001 5.76445 4.69582 3.8679
0.8113 1 0.8113 10000.3 5.71432 4.64566 3.81864
0.8094 1 0.8094 10000.2 5.65826 4.58743 3.76262
0.8075 1 0.8075 10000.3 5.58853 4.52355 3.70107
0.8056 1 0.8056 10000.4 5.52565 4.45774 3.63761
0.8037 1 0.8037 10001 5.46924 4.39965 3.58187
0.8018 1 0.8018 10001.8 5.41972 4.34847 3.5327
0.7999 1 0.7999 10000.7 5.36632 4.29681 3.48318
0.798 1 0.798 10000.4 5.31118 4.24079 3.42954
0.7961 1 0.7961 10000.7 5.26426 4.19521 3.38503
0.7942 1 0.7942 10000 5.2157 4.147 3.3387
0.7923 1 0.7923 10000.4 5.16889 4.09859 3.29218
0.7904 1 0.7904 10000.2 5.11155 4.0412 3.2372
0.7885 1 0.7885 10002 5.06349 3.99608 3.19402
0.7866 1 0.7866 10000.9 5.0154 3.94807 3.14804
0.7847 1 0.7847 10000.7 4.97184 3.90549 3.10732
0.7828 1 0.7828 10000.1 4.92976 3.85854 3.0628
0.7809 1 0.7809 10002.6 4.8929 3.82279 3.02857
0.779 1 0.779 10000.8 4.85045 3.78305 2.99063
