lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.4 19.1795 18.2283 17.2748
0.9481 1 0.9481 10001.4 18.5286 17.5736 16.6221
0.9462 1 0.9462 10000.4 17.8799 16.9275 15.9779
0.9443 1 0.9443 10000.9 17.2987 16.372 15.4244
0.9424 1 0.9424 10000.5 16.7752 15.8528 14.9073
0.9405 1 0.9405 10000.1 16.2738 15.336 14.3924
0.9386 1 0.9386 10000.3 15.7726 14.8504 13.9088
0.9367 1 0.9367 10000.1 15.3316 14.3711 13.4316
0.9348 1 0.9348 10001.7 14.9123 13.9369 12.9993
0.9329 1 0.9329 10000.3 14.5656 13.5579 12.6223
0.931 1 0.931 10000.3 14.2345 13.2176 12.284
0.9291 1 0.9291 10000 13.9245 12.9072 11.9757
0.9272 1 0.9272 10001.3 13.6347 12.6119 11.6821
0.9253 1 0.9253 10000.3 13.3468 12.324 11.3961
0.9234 1 0.9234 10000.1 13.0605 12.0313 11.1053
0.9215 1 0.9215 10000.2 12.7786 11.7475 10.8233
0.9196 1 0.9196 10000.4 12.5045 11.4686 10.5461
0.9177 1 0.9177 10002.1 12.2269 11.1975 10.2763
0.9158 1 0.9158 10000.2 11.9594 10.9373 10.0177
0.9139 1 0.9139 10000.1 11.7212 10.699 9.78128
0.912 1 0.912 10000.2 11.5117 10.487 9.57073
0.9101 1 0.9101 10000 11.31 10.2774 9.36237
0.9082 1 0.9082 10000.5 11.1014 10.0708 9.15725
0.9063 1 0.9063 10000.5 10.9001 9.8678 8.95586
0.9044 1 0.9044 10001.1 10.6866 9.65702 8.74716
0.9025 1 0.9025 10000.3 10.4882 9.45752 8.54976
0.9006 1 0.9006 10002.7 10.3172 9.286 8.37959
0.8987 1 0.8987 10000.4 10.1604 9.13107 8.22558
0.8968 1 0.8968 10002.9 10.0118 8.97634 8.07255
0.8949 1 0.8949 10000.9 9.85929 8.82718 7.92456
0.893 1 0.893 10000.1 9.71076 8.67844 7.77692
0.8911 1 0.8911 10000.9 9.55883 8.528 7.62806
0.8892 1 0.8892 10000.7 9.40404 8.37411 7.47623
0.8873 1 0.8873 10000 9.26034 8.23175 7.33548
0.8854 1 0.8854 10000 9.10762 8.07883 7.18469
0.8835 1 0.8835 10000.7 8.94844 7.91328 7.02126
0.8816 1 0.8816 10000.6 8.80268 7.75928 6.86941
0.8797 1 0.8797 10000.6 8.66713 7.6237 6.73599
0.8778 1 0.8778 10000.8 8.56096 7.51565 6.62976
0.8759 1 0.8759 10000.1 8.45433 7.40843 6.52451
0.874 1 0.874 10000.1 8.35284 7.30566 6.42357
0.8721 1 0.8721 10000.1 8.24726 7.19568 6.31575
0.8702 1 0.8702 10000.3 8.13696 7.08428 6.20653
0.8683 1 0.8683 10000 8.03497 6.98262 6.10682
0.8664 1 0.8664 10000 7.92416 6.87084 5.99721
0.8645 1 0.8645 10000.5 7.817 6.76221 5.89076
0.8626 1 0.8626 10000.2 7.70138 6.64686 5.77761
0.8607 1 0.8607 10000.4 7.60667 6.54376 5.67666
0.8588 1 0.8588 10000.2 7.51889 6.4542 5.58908
0.8569 1 0.8569 10000.4 7.42425 6.35937 5.49641
0.855 1 0.855 10000.7 7.33669 6.27173 5.41086
0.8531 1 0.8531 10001.6 7.2558 6.18747 5.32846
0.8512 1 0.8512 10000.2 7.16794 6.09784 5.24107
0.8493 1 0.8493 10000.3 7.0913 6.02129 5.16567
0.8474 1 0.8474 10000.9 7.00862 5.93927 5.0857
0.8455 1 0.8455 10000.6 6.9305 5.85829 5.00684
0.8436 1 0.8436 10000.5 6.85667 5.78471 4.93461
0.8417 1 0.8417 10000.2 6.78934 5.70996 4.8617
0.8398 1 0.8398 10000.2 6.71307 5.63417 4.78785
0.8379 1 0.8379 10000.8 6.645 5.56636 4.72124
0.836 1 0.836 10000.5 6.57468 5.49698 4.65393
0.8341 1 0.8341 10000.2 6.50559 5.42687 4.58579
0.8322 1 0.8322 10000.4 6.43753 5.35886 4.51984
0.8303 1 0.8303 10000 6.35862 5.27851 4.44177
0.8284 1 0.8284 10000.1 5.40241 4.43359 3.61736
0.8265 1 0.8265 10000.6 5.34536 4.38034 3.56608
0.8246 1 0.8246 10000 5.29866 4.32857 3.51643
0.8227 1 0.8227 10000 5.24476 4.27381 3.46396
0.8208 1 0.8208 10002 5.18108 4.2144 3.40682
0.8189 1 0.8189 10000.4 5.13655 4.16686 3.36162
0.817 1 0.817 10000.2 5.09965 4.12618 3.32285
0.8151 1 0.8151 10001.7 5.06365 4.08974 3.28723
0.8132 1 0.8132 10000.3 5.02865 4.05097 3.25006
0.8113 1 0.8113 10000.3 4.98217 4.00593 3.20698
0.8094 1 0.8094 10000.5 4.92982 3.95019 3.15357
0.8075 1 0.8075 10001.5 4.89314 3.91026 3.11565
0.8056 1 0.8056 10000.3 4.85587 3.87317 3.08016
0.8037 1 0.8037 10000.1 4.82317 3.83747 3.04563
0.8018 1 0.8018 10000.3 4.7897 3.80161 3.0113
0.7999 1 0.7999 10000.3 4.73437 3.75211 2.96415
0.798 1 0.798 10000.6 4.64835 3.69015 2.90455
0.7961 1 0.7961 10000.1 4.58467 3.61745 2.83425
0.7942 1 0.7942 10002.4 4.53609 3.56522 2.78434
0.7923 1 0.7923 10000.5 4.49787 3.52783 2.74884
0.7904 1 0.7904 10000.1 4.46415 3.49187 2.71485
0.7885 1 0.7885 10000 4.4301 3.45635 2.68144
0.7866 1 0.7866 10000.4 4.39166 3.41722 2.64471
0.7847 1 0.7847 10000.8 4.36053 3.38569 2.6147
0.7828 1 0.7828 10000.7 4.32936 3.35675 2.58699
0.7809 1 0.7809 10000.1 4.301 3.32722 2.55899
0.779 1 0.779 10000.5 4.2683 3.29539 2.52887
0.7771 1 0.7771 10000.2 4.23776 3.26769 2.50219
0.7752 1 0.7752 10002 4.20854 3.23782 2.47413
0.7733 1 0.7733 10004.7 4.17999 3.20954 2.44686
0.7714 1 0.7714 10000.3 4.15064 3.18186 2.42059
0.7695 1 0.7695 10002.6 4.12441 3.15395 2.39407
0.7676 1 0.7676 10001.6 4.09543 3.12759 2.36864
0.7657 1 0.7657 10001.4 4.0596 3.09338 2.33682
0.7638 1 0.7638 10000.4 4.03124 3.0654 2.31059
0.7619 1 0.7619 10001.6 4.00098 3.03467 2.28189
0.76 1 0.76 10001 3.97372 3.00858 2.25726
0.7581 1 0.7581 10000.6 3.94245 2.97912 2.22983
0.7562 1 0.7562 10000.3 3.91981 2.95291 2.20524
0.7543 1 0.7543 10000.1 3.8975 2.9264 2.18101
0.7524 1 0.7524 10003.9 3.87291 2.90083 2.15715
0.7505 1 0.7505 10001.1 3.85033 2.87934 2.13662
0.7486 1 0.7486 10001.2 3.82501 2.85346 2.11254
0.7467 1 0.7467 10000.4 3.77668 2.81193 2.07356
0.7448 1 0.7448 10000.6 3.74363 2.77579 2.03995
0.7429 1 0.7429 10000.2 3.71607 2.74604 2.01275
0.741 1 0.741 10002.6 3.69458 2.72256 1.99129
0.7391 1 0.7391 10000 3.67626 2.70315 1.97306
0.7372 1 0.7372 10000.3 3.65305 2.67891 1.95047
0.7353 1 0.7353 10000.5 3.61553 2.64671 1.92084
0.7334 1 0.7334 10000.1 3.58473 2.61375 1.89047
0.7315 1 0.7315 10000.1 3.56628 2.59444 1.87266
0.7296 1 0.7296 10001.4 3.54646 2.57259 1.85318
0.7277 1 0.7277 10001.5 3.51349 2.54067 1.82386
0.7258 1 0.7258 10000.2 3.49484 2.51991 1.80512
0.7239 1 0.7239 10000.5 3.47958 2.50168 1.78852
0.722 1 0.722 10000.4 3.461 2.48214 1.77087
0.7201 1 0.7201 10000.4 3.44145 2.46123 1.75176
