lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000 17.592 16.6684 15.7182
0.9481 1 0.9481 10000.2 17.1353 16.2045 15.2562
0.9462 1 0.9462 10000.7 16.6831 15.7502 14.8035
0.9443 1 0.9443 10000.6 16.228 15.2949 14.3502
0.9424 1 0.9424 10000.5 15.7914 14.8565 13.9137
0.9405 1 0.9405 10000.2 15.3881 14.454 13.5129
0.9386 1 0.9386 10001.3 15.0223 14.0801 13.141
0.9367 1 0.9367 10000.1 14.6898 13.7436 12.8062
0.9348 1 0.9348 10001.1 14.3499 13.397 12.4615
0.9329 1 0.9329 10000.6 14.0049 13.0478 12.1144
0.931 1 0.931 10000.4 13.717 12.7499 11.8185
0.9291 1 0.9291 10001.2 13.4417 12.4746 11.5452
0.9272 1 0.9272 10002.3 13.1654 12.2007 11.2733
0.9253 1 0.9253 10000.2 12.9015 11.9361 11.0107
0.9234 1 0.9234 10000.3 12.6547 11.685 10.7616
0.9215 1 0.9215 10000.5 12.4087 11.4349 10.5137
0.9196 1 0.9196 10000.4 12.1664 11.1877 10.2685
0.9177 1 0.9177 10000.9 11.939 10.9595 10.0422
0.9158 1 0.9158 10001.1 11.7395 10.7558 9.84043
0.9139 1 0.9139 10001.3 12.9316 11.8528 10.9265
0.912 1 0.912 10000 12.6614 11.5802 10.6554
0.9101 1 0.9101 10000 12.3779 11.295 10.3722
0.9082 1 0.9082 10000.1 12.1027 11.0215 10.1008
0.9063 1 0.9063 10000.5 11.8334 10.7508 9.83225
0.9044 1 0.9044 10000.1 11.5699 10.4891 9.5726
0.9025 1 0.9025 10001.3 11.3177 10.2423 9.32722
0.9006 1 0.9006 10000.4 11.0662 9.99477 9.08161
0.8987 1 0.8987 10000.4 10.8151 9.74942 8.83812
0.8968 1 0.8968 10000.1 10.5675 9.50475 8.59538
0.8949 1 0.8949 10000.1 10.3251 9.2659 8.35835
0.893 1 0.893 10000.8 10.0824 9.03808 8.13129
0.8911 1 0.8911 10000.2 9.84971 8.81448 7.90857
0.8892 1 0.8892 10000.1 9.61553 8.59526 7.69051
0.8873 1 0.8873 10000.2 9.40905 8.38843 7.48538
0.8854 1 0.8854 10003.7 9.18947 8.18368 7.28268
0.8835 1 0.8835 10000.2 8.95287 7.95869 7.05982
0.8816 1 0.8816 10001.3 8.73087 7.7419 6.84513
0.8797 1 0.8797 10000.3 8.53024 7.54538 6.65076
0.8778 1 0.8778 10000 8.35051 7.36484 6.47238
0.8759 1 0.8759 10000.4 8.19094 7.20302 6.31264
0.874 1 0.874 10000.1 8.02234 7.0379 6.14967
0.8721 1 0.8721 10001.2 7.86598 6.88165 5.99556
0.8702 1 0.8702 10001.7 7.70487 6.73012 5.84618
0.8683 1 0.8683 10001.1 7.52841 6.56477 5.68302
0.8664 1 0.8664 10000.9 7.38183 6.41504 5.53547
0.8645 1 0.8645 10000.8 7.24279 6.28211 5.40474
0.8626 1 0.8626 10000.6 7.12834 6.17389 5.29777
0.8607 1 0.8607 10000.6 7.03636 6.08085 5.20692
0.8588 1 0.8588 10000 6.95599 5.99812 5.12603
0.8569 1 0.8569 10001 6.87297 5.91524 5.04518
0.855 1 0.855 10001 6.7943 5.83783 4.96914
0.8531 1 0.8531 10000.2 6.71566 5.76122 4.8937
0.8512 1 0.8512 10000.6 6.6409 5.68628 4.82036
0.8493 1 0.8493 10000.2 6.55909 5.60338 4.73945
0.8474 1 0.8474 10000.6 6.4787 5.52218 4.66026
0.8455 1 0.8455 10000.2 6.40856 5.45293 4.5925
0.8436 1 0.8436 10000.1 6.33508 5.37924 4.52106
0.8417 1 0.8417 10000.5 6.27115 5.31014 4.4542
0.8398 1 0.8398 10000.4 6.21191 5.252 4.3972
0.8379 1 0.8379 10000.3 6.1516 5.19273 4.3394
