lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.4 19.5122 18.7087 17.7572
0.9481 1 0.9481 10000.4 18.8716 18.0613 17.1118
0.9462 1 0.9462 10000.1 18.2736 17.4506 16.5031
0.9443 1 0.9443 10000.2 17.7054 16.8701 15.9246
0.9424 1 0.9424 10000.1 17.1852 16.3422 15.3987
0.9405 1 0.9405 10000.5 16.7065 15.8559 14.914
0.9386 1 0.9386 10000.8 16.2183 15.3676 14.4276
0.9367 1 0.9367 10000.6 15.7656 14.9135 13.9748
0.9348 1 0.9348 10000.9 15.3228 14.4696 13.5323
0.9329 1 0.9329 10002.6 14.8976 14.0373 13.1017
0.931 1 0.931 10002.3 14.5176 13.6623 12.7278
0.9291 1 0.9291 10000.5 14.1643 13.3067 12.3735
0.9272 1 0.9272 10000.1 13.8181 12.9547 12.0227
0.9253 1 0.9253 10001.2 13.4759 12.6107 11.6808
0.9234 1 0.9234 10000.1 13.1562 12.288 11.36
0.9215 1 0.9215 10000.2 12.8298 11.9643 11.0383
0.9196 1 0.9196 10000.1 18.8582 17.388 16.4577
0.9177 1 0.9177 10001.7 18.3221 16.866 15.9378
0.9158 1 0.9158 10000.1 17.8071 16.3558 15.4297
0.9139 1 0.9139 10000.2 17.306 15.8579 14.9338
0.912 1 0.912 10000.2 16.8155 15.3684 14.4464
0.9101 1 0.9101 10000.4 16.3897 14.9538 14.0339
0.9082 1 0.9082 10000 16.0162 14.5876 13.6691
0.9063 1 0.9063 10000.5 15.6563 14.225 13.3086
0.9044 1 0.9044 10005 15.2928 13.8668 12.9522
0.9025 1 0.9025 10000.4 14.9392 13.524 12.6107
0.9006 1 0.9006 10000.5 14.5971 13.1834 12.2717
0.8987 1 0.8987 10000.2 14.2438 12.8462 11.9356
0.8968 1 0.8968 10000.3 13.9032 12.5052 11.5962
0.8949 1 0.8949 10001.6 13.5602 12.1735 11.2663
0.893 1 0.893 10000.7 13.2292 11.8558 10.9501
0.8911 1 0.8911 10002.2 12.9015 11.5406 10.6364
0.8892 1 0.8892 10000.3 12.58 11.2307 10.3281
0.8873 1 0.8873 10000 12.2563 10.9161 10.0156
0.8854 1 0.8854 10000.2 11.9423 10.6129 9.71421
0.8835 1 0.8835 10000.4 11.698 10.3734 9.47662
0.8816 1 0.8816 10000.2 11.4776 10.1497 9.25498
0.8797 1 0.8797 10000.3 11.2335 9.91314 9.02049
0.8778 1 0.8778 10000.3 10.9955 9.68046 8.78993
0.8759 1 0.8759 10001.2 10.7674 9.45661 8.56821
0.874 1 0.874 10001.5 10.5326 9.23318 8.34692
0.8721 1 0.8721 10000 10.2815 8.99856 8.11447
0.8702 1 0.8702 10000.1 10.0428 8.76431 7.88239
0.8683 1 0.8683 10000.7 9.81681 8.5472 7.66744
0.8664 1 0.8664 10000.3 9.60178 8.34457 7.467
0.8645 1 0.8645 10000.7 9.40955 8.1512 7.27581
0.8626 1 0.8626 10000.6 9.22978 7.98444 7.11066
0.8607 1 0.8607 10003.5 9.05382 7.81796 6.94568
0.8588 1 0.8588 10001.5 8.88098 7.65514 6.7842
0.8569 1 0.8569 10000 8.71372 7.49892 6.62927
0.855 1 0.855 10002.1 8.55094 7.33899 6.47134
0.8531 1 0.8531 10000 8.42721 7.21127 6.34587
0.8512 1 0.8512 10000.7 8.3263 7.11268 6.24826
0.8493 1 0.8493 10000.1 8.22686 7.01336 6.15067
0.8474 1 0.8474 10001 8.12975 6.91679 6.05607
0.8455 1 0.8455 10000.4 8.0284 6.81678 5.95831
0.8436 1 0.8436 10000.7 7.93948 6.72448 5.86788
0.8417 1 0.8417 10000.3 7.85094 6.63089 5.77638
0.8398 1 0.8398 10000.2 7.76117 6.53874 5.68617
0.8379 1 0.8379 10001 7.6699 6.44708 5.59667
0.836 1 0.836 10001.2 7.57448 6.34988 5.50173
0.8341 1 0.8341 10000.8 7.48558 6.25639 5.41051
0.8322 1 0.8322 10000.4 7.38522 6.15624 5.31264
0.8303 1 0.8303 10000.2 7.29746 6.07207 5.23033
0.8284 1 0.8284 10002.2 7.2069 5.98293 5.14337
0.8265 1 0.8265 10000.3 7.1206 5.89588 5.05865
0.8246 1 0.8246 10000 7.03739 5.81286 4.97753
0.8227 1 0.8227 10000.5 6.96064 5.73458 4.90128
0.8208 1 0.8208 10005.1 6.87715 5.65507 4.82399
0.8189 1 0.8189 10000.6 6.7958 5.5763 4.74749
0.817 1 0.817 10001.8 6.72362 5.50699 4.67972
0.8151 1 0.8151 10000 6.64887 5.43883 4.61277
0.8132 1 0.8132 10000.7 6.57883 5.36811 4.54374
0.8113 1 0.8113 10000.6 6.49556 5.29008 4.46804
0.8094 1 0.8094 10000.1 6.4192 5.21235 4.39254
0.8075 1 0.8075 10000.3 6.35606 5.14553 4.32759
0.8056 1 0.8056 10000.8 6.29128 5.07738 4.26171
0.8037 1 0.8037 10001.6 6.22859 5.0129 4.19898
0.8018 1 0.8018 10000.4 6.16794 4.95351 4.14105
0.7999 1 0.7999 10000.2 6.09924 4.88904 4.07895
0.798 1 0.798 10000.4 6.03659 4.82497 4.01678
0.7961 1 0.7961 10000 5.97667 4.76523 3.95865
0.7942 1 0.7942 10000.4 5.9029 4.69637 3.89216
0.7923 1 0.7923 10000.1 5.83282 4.62479 3.82296
0.7904 1 0.7904 10000.2 5.75453 4.55299 3.75355
0.7885 1 0.7885 10000.1 5.6907 4.48878 3.69175
0.7866 1 0.7866 10000.2 5.63695 4.4373 3.64173
0.7847 1 0.7847 10000.5 5.58431 4.38792 3.5936
0.7828 1 0.7828 10002.2 5.52919 4.33625 3.54349
0.7809 1 0.7809 10000.2 5.45333 4.26878 3.47843
0.779 1 0.779 10001.1 5.37361 4.20013 3.41214
0.7771 1 0.7771 10001.1 5.29529 4.12611 3.34052
0.7752 1 0.7752 10000.5 5.22405 4.05798 3.27479
0.7733 1 0.7733 10000.8 5.15778 3.99614 3.21537
0.7714 1 0.7714 10000.7 5.09164 3.93682 3.15847
0.7695 1 0.7695 10000.8 4.99969 3.86702 3.09111
0.7676 1 0.7676 10000 4.91711 3.78935 3.01591
0.7657 1 0.7657 10000 4.83582 3.71676 2.94579
0.7638 1 0.7638 10000.5 4.76727 3.64913 2.88062
0.7619 1 0.7619 10000.6 4.71152 3.59325 2.82704
0.76 1 0.76 10000 4.67069 3.54955 2.78518
0.7581 1 0.7581 10000.1 4.6274 3.50851 2.74616
0.7562 1 0.7562 10000 4.58594 3.46841 2.70836
0.7543 1 0.7543 10000.9 4.54699 3.42951 2.67109
0.7524 1 0.7524 10000.3 4.50347 3.38742 2.63106
0.7505 1 0.7505 10000 4.4457 3.33497 2.58092
0.7486 1 0.7486 10000 4.40815 3.29509 2.5432
0.7467 1 0.7467 10000.4 4.36915 3.25749 2.50775
0.7448 1 0.7448 10000.1 4.32879 3.21948 2.47181
0.7429 1 0.7429 10000.3 4.29293 3.18398 2.43837
0.741 1 0.741 10000.4 4.26624 3.15342 2.40949
0.7391 1 0.7391 10000.5 4.23595 3.12328 2.38105
0.7372 1 0.7372 10000 4.20384 3.0892 2.34911
0.7353 1 0.7353 10000.6 4.16836 3.05472 2.31717
0.7334 1 0.7334 10002 4.11446 3.0071 2.2721
0.7315 1 0.7315 10000.6 4.07344 2.96979 2.23712
0.7296 1 0.7296 10000.1 4.03249 2.92764 2.19755
0.7277 1 0.7277 10000 3.97102 2.88007 2.15256
0.7258 1 0.7258 10000.1 3.92831 2.83574 2.11082
0.7239 1 0.7239 10001.2 3.88031 2.79444 2.07209
0.722 1 0.722 10000.2 3.8274 2.74695 2.02725
0.7201 1 0.7201 10000.3 3.79748 2.71322 1.9961
0.7182 1 0.7182 10000.3 3.77354 2.69052 1.9755
0.7163 1 0.7163 10000.6 3.75258 2.66604 1.95292
