lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.1 17.6453 16.5378 15.5835
0.9481 1 0.9481 10000 17.2022 16.0915 15.1391
0.9462 1 0.9462 10000.4 16.7628 15.6504 14.7001
0.9443 1 0.9443 10000.2 16.3236 15.2072 14.2589
0.9424 1 0.9424 10001.2 15.8907 14.7829 13.8359
0.9405 1 0.9405 10000.3 15.5068 14.4032 13.4575
0.9386 1 0.9386 10000.6 15.1505 14.0343 13.0904
0.9367 1 0.9367 10000.9 14.7868 13.6722 12.7302
0.9348 1 0.9348 10000.4 14.4483 13.3267 12.3868
0.9329 1 0.9329 10000.6 14.1032 12.9898 12.051
0.931 1 0.931 10001.2 13.7678 12.6607 11.723
0.9291 1 0.9291 10000.5 13.4351 12.3365 11.3999
0.9272 1 0.9272 10000.2 13.1105 12.0234 11.0886
0.9253 1 0.9253 10000.8 12.7916 11.7139 10.7808
0.9234 1 0.9234 10000.7 12.4656 11.4023 10.4712
0.9215 1 0.9215 10000.4 12.1534 11.0921 10.1631
0.9196 1 0.9196 10000.3 9.14983 8.49244 7.58132
0.9177 1 0.9177 10000.3 8.98167 8.31058 7.40152
0.9158 1 0.9158 10001.6 8.83187 8.14994 7.24294
0.9139 1 0.9139 10000.4 8.69552 8.01434 7.10837
0.912 1 0.912 10002.1 8.56525 7.87826 6.97399
0.9101 1 0.9101 10000.3 8.42358 7.73305 6.83086
0.9082 1 0.9082 10000.8 8.28001 7.5772 6.67708
0.9063 1 0.9063 10000.4 8.13924 7.42696 6.52892
0.9044 1 0.9044 10000.4 8.0155 7.29557 6.39963
0.9025 1 0.9025 10000.3 7.88755 7.16165 6.2678
0.9006 1 0.9006 10000.9 7.77566 7.04797 6.15573
0.8987 1 0.8987 10000.8 7.66875 6.93553 6.04486
0.8968 1 0.8968 10000.5 7.55713 6.82129 5.93246
0.8949 1 0.8949 10000.3 7.43566 6.69849 5.81176
0.893 1 0.893 10000.1 7.33454 6.591 5.70637
0.8911 1 0.8911 10000.4 7.23532 6.48483 5.60232
0.8892 1 0.8892 10000.2 7.13498 6.37943 5.49905
0.8873 1 0.8873 10000.1 7.04046 6.28028 5.40204
0.8854 1 0.8854 10000.5 6.95071 6.18585 5.30928
0.8835 1 0.8835 10000.7 6.86216 6.0961 5.22138
0.8816 1 0.8816 10000.2 6.76988 6.00423 5.13165
0.8797 1 0.8797 10000.6 6.67092 5.90832 5.03788
0.8778 1 0.8778 10000.3 6.56999 5.8063 4.93802
0.8759 1 0.8759 10000.4 6.47793 5.70829 4.84217
