lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10001.3 14.1546 13.2078 12.2635
0.9481 1 0.9481 10000.2 13.7952 12.8303 11.8879
0.9462 1 0.9462 10002.6 13.4184 12.4742 11.5337
0.9443 1 0.9443 10000.2 13.0477 12.1199 11.1814
0.9424 1 0.9424 10000.1 12.7174 11.7732 10.8366
0.9405 1 0.9405 10000.4 12.3799 11.4391 10.5044
0.9386 1 0.9386 10000.7 12.0423 11.0991 10.1663
0.9367 1 0.9367 10000.2 11.7235 10.775 9.84419
0.9348 1 0.9348 10000.6 11.3994 10.4644 9.5356
0.9329 1 0.9329 10000.9 11.1241 10.186 9.25914
0.931 1 0.931 10001.1 10.8946 9.95963 9.03472
0.9291 1 0.9291 10002 10.6796 9.7401 8.81716
0.9272 1 0.9272 10001.1 10.4786 9.52832 8.60738
0.9253 1 0.9253 10000.3 10.2756 9.32814 8.4092
0.9234 1 0.9234 10000 10.0746 9.12622 8.20928
0.9215 1 0.9215 10000 9.88553 8.93497 8.02005
0.9196 1 0.9196 10000 9.71055 8.76098 7.84808
0.9177 1 0.9177 10000.1 9.55032 8.59449 7.68362
0.9158 1 0.9158 10001.8 9.3925 8.43261 7.52376
0.9139 1 0.9139 10000.1 9.24067 8.27842 7.37162
0.912 1 0.912 10000.1 9.07777 8.11939 7.21465
0.9101 1 0.9101 10001.1 8.93337 7.97363 7.07095
0.9082 1 0.9082 10000.4 8.78831 7.82415 6.92354
0.9063 1 0.9063 10000.5 8.65137 7.67951 6.78099
0.9044 1 0.9044 10000.5 8.5104 7.53814 6.6417
0.9025 1 0.9025 10003.2 8.37708 7.40528 6.51091
0.9006 1 0.9006 10001 8.24957 7.27812 6.38578
0.8987 1 0.8987 10003.4 8.11617 7.14655 6.25621
0.8968 1 0.8968 10000.1 8.00004 7.02719 6.13856
0.8949 1 0.8949 10000.4 7.89092 6.92241 6.035
0.893 1 0.893 10002.3 7.7863 6.81376 5.92817
0.8911 1 0.8911 10000.2 7.68558 6.71151 5.82777
0.8892 1 0.8892 10000.2 7.58228 6.61035 5.72819
0.8873 1 0.8873 10001.2 7.47391 6.50331 5.62327
0.8854 1 0.8854 10000.1 7.37374 6.39757 5.51969
0.8835 1 0.8835 10000.2 7.28867 6.31044 5.43414
0.8816 1 0.8816 10003.2 7.20919 6.2296 5.35505
0.8797 1 0.8797 10001.1 7.12912 6.15177 5.27855
0.8778 1 0.8778 10001.4 7.05488 6.07834 5.20602
0.8759 1 0.8759 10000.1 6.98298 6.00613 5.1351
0.874 1 0.874 10000.5 6.90448 5.92525 5.05636
0.8721 1 0.8721 10000.1 6.82774 5.84441 4.97768
0.8702 1 0.8702 10000.3 6.74871 5.76038 4.89581
0.8683 1 0.8683 10000.3 6.67448 5.68183 4.81944
0.8664 1 0.8664 10000.1 6.60119 5.60373 4.74353
0.8645 1 0.8645 10000.5 6.54642 5.54125 4.68297
0.8626 1 0.8626 10000.8 6.49182 5.48388 4.62682
0.8607 1 0.8607 10000.1 6.44107 5.42559 4.57021
0.8588 1 0.8588 10000.2 6.38384 5.36485 4.51135
0.8569 1 0.8569 10000.6 6.3284 5.31048 4.45791
0.855 1 0.855 10000.1 6.27745 5.25866 4.40699
0.8531 1 0.8531 10000.5 6.22739 5.20624 4.3562
0.8512 1 0.8512 10002.2 6.17927 5.15572 4.30714
0.8493 1 0.8493 10000 6.87046 5.87319 5.01528
0.8474 1 0.8474 10000.2 6.77389 5.78506 4.92935
0.8455 1 0.8455 10000.7 6.6514 5.67188 4.81838
0.8436 1 0.8436 10003.1 6.55434 5.57206 4.72075
0.8417 1 0.8417 10000.2 6.44333 5.46878 4.61975
0.8398 1 0.8398 10000.4 6.33298 5.36727 4.52048
0.8379 1 0.8379 10000.1 6.25847 5.2735 4.42897
0.836 1 0.836 10000.7 6.194 5.20523 4.36295
0.8341 1 0.8341 10000.2 6.14604 5.15032 4.3097
0.8322 1 0.8322 10000.8 6.09632 5.09368 4.255
0.8303 1 0.8303 10000.2 6.0465 5.04153 4.20444
