lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.1 15.8737 14.9677 14.0392
0.9481 1 0.9481 10001 15.5224 14.6161 13.6894
0.9462 1 0.9462 10003.2 15.1531 14.2488 13.324
0.9443 1 0.9443 10000.1 14.8005 13.8747 12.9518
0.9424 1 0.9424 10000.1 14.4451 13.5168 12.5958
0.9405 1 0.9405 10000.6 14.07 13.1564 12.2373
0.9386 1 0.9386 10001.6 13.7211 12.7965 11.8793
0.9367 1 0.9367 10000.2 13.3742 12.4411 11.5258
0.9348 1 0.9348 10001 12.9832 12.0881 11.1747
0.9329 1 0.9329 10000.2 12.5803 11.7355 10.824
0.931 1 0.931 10000.9 12.2655 11.4172 10.5077
0.9291 1 0.9291 10000.4 11.9511 11.0998 10.1922
0.9272 1 0.9272 10000.6 11.6667 10.799 9.89338
0.9253 1 0.9253 10000.5 11.3868 10.5227 9.61897
0.9234 1 0.9234 10000.7 11.1238 10.2625 9.36078
0.9215 1 0.9215 10001.3 10.7959 9.99316 9.0934
0.9196 1 0.9196 10000.6 10.5089 9.70705 8.80928
0.9177 1 0.9177 10000 10.2519 9.42866 8.53288
0.9158 1 0.9158 10000.1 10.0055 9.16215 8.26838
0.9139 1 0.9139 10000.7 9.76596 8.91481 8.02303
0.912 1 0.912 10001.8 9.55422 8.68965 7.79988
0.9101 1 0.9101 10000.2 9.35953 8.48413 7.5964
0.9082 1 0.9082 10001.8 9.16305 8.29171 7.40599
0.9063 1 0.9063 10000.2 8.97952 8.08363 7.19997
0.9044 1 0.9044 10000.6 8.81281 7.90199 7.02037
0.9025 1 0.9025 10000 8.65338 7.73195 6.85239
0.9006 1 0.9006 10000.1 8.51144 7.58125 6.70375
0.8987 1 0.8987 10001.5 8.37291 7.4469 6.57147
0.8968 1 0.8968 10000.4 8.24594 7.31658 6.44325
0.8949 1 0.8949 10001.5 8.12689 7.19732 6.32607
0.893 1 0.893 10000.4 8.01403 7.0776 6.20847
0.8911 1 0.8911 10001 7.90403 6.96602 6.09899
0.8892 1 0.8892 10000 7.79908 6.85474 5.98986
0.8873 1 0.8873 10000 7.68418 6.7428 5.88005
0.8854 1 0.8854 10000.6 7.57448 6.62726 5.7666
0.8835 1 0.8835 10001 7.4719 6.5231 5.66458
0.8816 1 0.8816 10000.1 7.36662 6.41955 5.56264
0.8797 1 0.8797 10001.8 7.26966 6.31694 5.46205
0.8778 1 0.8778 10000.2 7.17544 6.2229 5.3696
0.8759 1 0.8759 10000.1 7.07687 6.12107 5.26994
0.874 1 0.874 10000 6.98802 6.03273 5.18337
0.8721 1 0.8721 10000.1 6.90433 5.94687 5.09874
0.8702 1 0.8702 10000.4 6.81902 5.8628 5.01625
0.8683 1 0.8683 10001.6 6.7353 5.77592 4.93123
0.8664 1 0.8664 10000.3 6.65079 5.69203 4.8491
0.8645 1 0.8645 10000.1 6.57503 5.61382 4.77258
0.8626 1 0.8626 10001.2 6.5021 5.54103 4.70133
0.8607 1 0.8607 10000.3 6.43284 5.47119 4.63277
0.8588 1 0.8588 10000.2 6.35906 5.39813 4.56191
0.8569 1 0.8569 10000.1 6.28978 5.33024 4.49581
0.855 1 0.855 10001.5 6.22287 5.26252 4.42996
0.8531 1 0.8531 10000.4 6.16178 5.19973 4.36831
0.8512 1 0.8512 10000.7 6.10144 5.13708 4.30687
0.8493 1 0.8493 10000 7.08194 6.09046 5.22054
0.8474 1 0.8474 10000.7 6.98477 5.99332 5.1254
0.8455 1 0.8455 10000.7 6.89308 5.90627 5.03973
0.8436 1 0.8436 10000.2 6.80754 5.82071 4.95574
0.8417 1 0.8417 10001.7 6.7097 5.72242 4.85968
0.8398 1 0.8398 10000.3 6.62539 5.63938 4.77801
0.8379 1 0.8379 10000 6.54303 5.56092 4.70023
0.836 1 0.836 10000.4 6.46471 5.48427 4.62544
0.8341 1 0.8341 10000.3 6.39253 5.40942 4.55233
0.8322 1 0.8322 10000.9 6.32032 5.33704 4.48165
0.8303 1 0.8303 10000.3 6.2384 5.25559 4.40247
0.8284 1 0.8284 10000.5 6.15806 5.17248 4.32164
0.8265 1 0.8265 10000.2 6.0754 5.09514 4.2466
0.8246 1 0.8246 10000.2 6.00593 5.02566 4.17868
0.8227 1 0.8227 10000.1 5.93611 4.95782 4.11229
0.8208 1 0.8208 10000.2 5.86523 4.8869 4.04365
0.8189 1 0.8189 10000.9 5.79403 4.81922 3.97736
0.817 1 0.817 10001.2 5.71941 4.74883 3.9089
0.8151 1 0.8151 10000.5 5.65318 4.684 3.8451
0.8132 1 0.8132 10000.2 5.58194 4.61333 3.77657
0.8113 1 0.8113 10001.1 5.51638 4.54665 3.71185
0.8094 1 0.8094 10000.8 5.45608 4.48572 3.65257
0.8075 1 0.8075 10001.6 5.40356 4.43022 3.59877
0.8056 1 0.8056 10000.1 5.3502 4.37856 3.54843
0.8037 1 0.8037 10004.5 5.29855 4.3275 3.49876
0.8018 1 0.8018 10000.1 5.24645 4.27868 3.45141
0.7999 1 0.7999 10002.8 5.17384 4.21883 3.39388
0.798 1 0.798 10000.3 5.11132 4.15165 3.32911
0.7961 1 0.7961 10001.4 5.05392 4.09148 3.27129
0.7942 1 0.7942 10000.8 5.00678 4.04383 3.22537
0.7923 1 0.7923 10000.1 4.95081 3.98829 3.17197
0.7904 1 0.7904 10000 4.90567 3.94525 3.13005
0.7885 1 0.7885 10000.3 4.86644 3.90501 3.09175
0.7866 1 0.7866 10002.5 4.82445 3.86246 3.05157
0.7847 1 0.7847 10000.9 4.78665 3.82324 3.01402
0.7828 1 0.7828 10001.4 4.74513 3.77691 2.97009
0.7809 1 0.7809 10000.1 4.70165 3.73381 2.92932
0.779 1 0.779 10001.6 4.67055 3.69554 2.89345
0.7771 1 0.7771 10000.2 4.63742 3.66213 2.86154
0.7752 1 0.7752 10000.2 4.59965 3.62511 2.82656
0.7733 1 0.7733 10000.5 4.56249 3.58669 2.7904
0.7714 1 0.7714 10001.3 4.52701 3.55016 2.75629
0.7695 1 0.7695 10000.3 4.49121 3.51242 2.72081
0.7676 1 0.7676 10000.9 4.45935 3.47727 2.68811
0.7657 1 0.7657 10000.4 4.42104 3.43799 2.65106
0.7638 1 0.7638 10001.2 4.38926 3.4039 2.6191
0.7619 1 0.7619 10000.2 4.35189 3.36955 2.58629
0.76 1 0.76 10000.1 4.32302 3.33744 2.55631
0.7581 1 0.7581 10004.4 4.29329 3.30694 2.52738
0.7562 1 0.7562 10000.1 4.26739 3.27992 2.50127
0.7543 1 0.7543 10000.1 4.24028 3.251 2.47403
0.7524 1 0.7524 10000.4 4.2104 3.21939 2.4442
0.7505 1 0.7505 10000.2 4.1794 3.1865 2.41383
0.7486 1 0.7486 10002.3 4.14824 3.15152 2.38133
0.7467 1 0.7467 10000.7 4.12107 3.12615 2.35669
0.7448 1 0.7448 10001.5 4.09461 3.10014 2.33214
0.7429 1 0.7429 10000.1 4.06719 3.06858 2.30292
0.741 1 0.741 10000.2 4.03762 3.04026 2.27646
0.7391 1 0.7391 10000.5 4.01322 3.01417 2.2522
0.7372 1 0.7372 10000.6 3.97301 2.97485 2.21535
0.7353 1 0.7353 10001.1 3.94579 2.9456 2.18828
0.7334 1 0.7334 10000 3.92393 2.92371 2.16787
0.7315 1 0.7315 10000.1 3.89984 2.89888 2.14482
0.7296 1 0.7296 10001.8 3.8802 2.87666 2.1239
0.7277 1 0.7277 10001.1 3.85737 2.85338 2.10186
0.7258 1 0.7258 10001.5 3.83529 2.82991 2.08035
0.7239 1 0.7239 10000.2 3.81219 2.80738 2.0598
0.722 1 0.722 10000.1 3.79352 2.78447 2.03887
0.7201 1 0.7201 10002.3 3.77322 2.76326 2.01895
0.7182 1 0.7182 10000.2 3.74157 2.7318 1.98966
0.7163 1 0.7163 10000.1 3.71683 2.70481 1.9646
0.7144 1 0.7144 10000.9 3.69276 2.68254 1.94367
0.7125 1 0.7125 10001.4 3.67148 2.66203 1.92419
0.7106 1 0.7106 10000 3.65313 2.63989 1.90374
0.7087 1 0.7087 10000.3 3.62527 2.61349 1.87942
0.7068 1 0.7068 10000.4 3.60481 2.58979 1.85813
0.7049 1 0.7049 10000.9 3.58378 2.56861 1.83842
0.703 1 0.703 10000.9 3.56359 2.54597 1.81782
0.7011 1 0.7011 10000.3 3.54304 2.52697 1.79973
0.6992 1 0.6992 10000.9 3.51869 2.50325 1.77801
0.6973 1 0.6973 10000.5 3.49174 2.47514 1.75247
0.6954 1 0.6954 10000.6 3.47163 2.45464 1.73391
0.6935 1 0.6935 10002.4 3.44636 2.43257 1.71381
0.6916 1 0.6916 10001.5 3.41823 2.4031 1.6871
0.6897 1 0.6897 10001 3.40182 2.38547 1.67133
0.6878 1 0.6878 10001.6 3.38619 2.36725 1.65506
0.6859 1 0.6859 10001.3 3.36816 2.34962 1.63885
0.684 1 0.684 10000 3.35233 2.33164 1.62228
0.6821 1 0.6821 10001.2 3.33268 2.30994 1.60297
0.6802 1 0.6802 10000.2 3.31643 2.29195 1.58665
0.6783 1 0.6783 10001.3 3.30024 2.27456 1.57107
0.6764 1 0.6764 10003.2 3.2836 2.25609 1.5545
0.6745 1 0.6745 10000.1 3.26383 2.23701 1.53693
0.6726 1 0.6726 10000.5 3.2459 2.21878 1.52068
0.6707 1 0.6707 10000.2 3.23088 2.20165 1.50531
0.6688 1 0.6688 10000.7 3.21316 2.18445 1.4903
0.6669 1 0.6669 10003.4 3.19906 2.16791 1.47542
0.665 1 0.665 10000.5 3.16679 2.13979 1.44979
0.6631 1 0.6631 10000.8 3.14273 2.11457 1.42742
0.6612 1 0.6612 10000.1 3.11977 2.09334 1.40888
0.6593 1 0.6593 10002.3 3.10506 2.07809 1.39529
0.6574 1 0.6574 10001 3.08776 2.06114 1.38045
0.6555 1 0.6555 10002.6 3.07208 2.0467 1.36752
0.6536 1 0.6536 10000.2 3.05087 2.02666 1.34945
0.6517 1 0.6517 10000.9 3.03943 2.01191 1.33662
0.6498 1 0.6498 10000.5 3.01208 1.9895 1.31644
0.6479 1 0.6479 10000.2 2.9885 1.96813 1.2979
0.646 1 0.646 10000.2 2.97308 1.95131 1.28324
0.6441 1 0.6441 10002.6 2.95508 1.9333 1.26768
0.6422 1 0.6422 10002 2.94156 1.92105 1.25649
0.6403 1 0.6403 10000.3 2.92589 1.90529 1.243
0.6384 1 0.6384 10000.1 2.90546 1.88795 1.22748
0.6365 1 0.6365 10000.7 2.8905 1.87262 1.21395
0.6346 1 0.6346 10000.9 2.87299 1.85794 1.20152
0.6327 1 0.6327 10000.5 2.85835 1.84545 1.19027
0.6308 1 0.6308 10000.4 2.73941 1.70083 1.06912
0.6289 1 0.6289 10000 2.73006 1.68909 1.05899
0.627 1 0.627 10001.3 2.72153 1.67843 1.04966
0.6251 1 0.6251 10000.7 2.71203 1.66805 1.04078
0.6232 1 0.6232 10006.3 2.69928 1.65659 1.03096
0.6213 1 0.6213 10000.2 2.67613 1.63829 1.01468
0.6194 1 0.6194 10000.5 2.66867 1.62848 1.00625
0.6175 1 0.6175 10000.4 2.66082 1.61851 0.997997
0.6156 1 0.6156 10000.5 2.65126 1.60641 0.988201
0.6137 1 0.6137 10000.6 2.62768 1.58479 0.96966
0.6118 1 0.6118 10000.8 2.62118 1.57468 0.96127
0.6099 1 0.6099 10001.8 2.61278 1.56478 0.952863
0.608 1 0.608 10000.1 2.59884 1.55225 0.942725
0.6061 1 0.6061 10001 2.58857 1.54056 0.933083
0.6042 1 0.6042 10004.5 2.57881 1.53112 0.924863
0.6023 1 0.6023 10001.8 2.56975 1.52154 0.916956
0.6004 1 0.6004 10002.2 2.56285 1.51227 0.908966
0.5985 1 0.5985 10000.1 2.55406 1.5027 0.900848
0.5966 1 0.5966 10006.6 2.54284 1.49141 0.891037
0.5947 1 0.5947 10000.2 2.53684 1.48453 0.884704
0.5928 1 0.5928 10001.3 2.52877 1.47484 0.876645
0.5909 1 0.5909 10000.5 2.51995 1.46628 0.869758
0.589 1 0.589 10000.5 2.50393 1.45056 0.85666
0.5871 1 0.5871 10000 2.4967 1.44109 0.84893
0.5852 1 0.5852 10001.8 2.49048 1.43151 0.841267
0.5833 1 0.5833 10000 2.46902 1.4149 0.826718
0.5814 1 0.5814 10000.7 2.45645 1.40278 0.816044
0.5795 1 0.5795 10000.1 2.45112 1.39501 0.809494
0.5776 1 0.5776 10000.1 2.44305 1.38543 0.801747
0.5757 1 0.5757 10000.3 2.43225 1.37369 0.792467
0.5738 1 0.5738 10000.7 2.42008 1.3641 0.784824
0.5719 1 0.5719 10000 2.39407 1.34354 0.767579
0.57 1 0.57 10000.5 2.38822 1.33483 0.760387
0.5681 1 0.5681 10000.2 2.38246 1.32638 0.753456
0.5662 1 0.5662 10001.1 2.3708 1.31698 0.745982
0.5643 1 0.5643 10000.1 2.35615 1.30366 0.73537
0.5624 1 0.5624 10007 2.34879 1.29421 0.727844
0.5605 1 0.5605 10003.3 2.34124 1.28679 0.721835
0.5586 1 0.5586 10000.4 2.3311 1.2767 0.713776
0.5567 1 0.5567 10002.5 2.32548 1.26939 0.708154
0.5548 1 0.5548 10000.9 2.31979 1.2625 0.702504
0.5529 1 0.5529 10000 2.30926 1.25279 0.694909
0.551 1 0.551 10000.7 2.3015 1.2441 0.688014
0.5491 1 0.5491 10005.1 2.29123 1.23411 0.680626
0.5472 1 0.5472 10000.8 2.2874 1.22709 0.675308
0.5453 1 0.5453 10001.2 2.27879 1.21909 0.668824
0.5434 1 0.5434 10000.1 2.27196 1.20933 0.661484
0.5415 1 0.5415 10002 2.26498 1.19997 0.654447
0.5396 1 0.5396 10003.6 2.25884 1.19201 0.648226
0.5377 1 0.5377 10000 2.25395 1.18425 0.642152
0.5358 1 0.5358 10000.7 2.24957 1.17802 0.637144
0.5339 1 0.5339 10000.5 2.23934 1.16753 0.629204
0.532 1 0.532 10000.8 2.22384 1.15563 0.619384
0.5301 1 0.5301 10000.3 2.21603 1.14897 0.614457
0.5282 1 0.5282 10000.9 2.20483 1.13946 0.606891
0.5263 1 0.5263 10001.2 2.19864 1.13261 0.601864
0.5244 1 0.5244 10000.9 2.19264 1.12563 0.596304
0.5225 1 0.5225 10000.1 2.1848 1.11874 0.590593
0.5206 1 0.5206 10001.9 2.17879 1.11054 0.584207
