lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000 19.5571 18.499 17.5551
0.9481 1 0.9481 10000.1 18.9766 17.9039 16.9617
0.9462 1 0.9462 10000.5 18.4198 17.3351 16.3945
0.9443 1 0.9443 10000.2 17.9231 16.8325 15.8938
0.9424 1 0.9424 10001.1 17.4569 16.3436 15.407
0.9405 1 0.9405 10000.3 17.0179 15.8958 14.9611
0.9386 1 0.9386 10000.5 16.6242 15.5052 14.5725
0.9367 1 0.9367 10000 16.2538 15.1206 14.1899
0.9348 1 0.9348 10000.6 15.8942 14.7423 13.8137
0.9329 1 0.9329 10000.2 15.5393 14.376 13.4494
0.931 1 0.931 10000.7 15.2556 14.0826 13.158
0.9291 1 0.9291 10000 15.0146 13.8351 12.9126
0.9272 1 0.9272 10000 14.7795 13.5907 12.6701
0.9253 1 0.9253 10000.2 14.5501 13.3583 12.4392
0.9234 1 0.9234 10001.1 14.3256 13.1322 12.2148
0.9215 1 0.9215 10000.8 14.1076 12.9086 11.9929
0.9196 1 0.9196 10000 13.8783 12.6737 11.76
0.9177 1 0.9177 10000.8 13.6439 12.4338 11.5221
0.9158 1 0.9158 10000.2 13.4159 12.1956 11.2859
0.9139 1 0.9139 10001.2 13.1843 11.9667 11.0591
0.912 1 0.912 10000.4 12.9662 11.7455 10.84
0.9101 1 0.9101 10000 12.7634 11.536 10.6326
0.9082 1 0.9082 10000.1 12.5637 11.3349 10.4335
0.9063 1 0.9063 10000.4 12.361 11.1288 10.2295
0.9044 1 0.9044 10000.5 12.1746 10.9371 10.0399
0.9025 1 0.9025 10000.6 12.0045 10.761 9.86538
0.9006 1 0.9006 10000.3 11.8317 10.5854 9.6912
0.8987 1 0.8987 10000.1 11.6645 10.4109 9.51819
0.8968 1 0.8968 10000.6 11.4802 10.2222 9.33163
0.8949 1 0.8949 10000.8 11.3031 10.037 9.14855
0.893 1 0.893 10000.1 11.1242 9.8632 8.97684
0.8911 1 0.8911 10000.1 10.9546 9.69272 8.80823
0.8892 1 0.8892 10000 10.7866 9.52996 8.64667
0.8873 1 0.8873 10001.4 10.6147 9.36143 8.48012
0.8854 1 0.8854 10000.9 10.429 9.18367 8.30446
0.8835 1 0.8835 10000.2 10.254 9.01052 8.13344
0.8816 1 0.8816 10000.2 10.0765 8.83687 7.96193
0.8797 1 0.8797 10000.7 9.9224 8.67825 7.80546
0.8778 1 0.8778 10000.7 9.77443 8.52779 7.6571
0.8759 1 0.8759 10000.2 9.62449 8.38162 7.51307
0.874 1 0.874 10000.1 9.45241 8.21733 7.35094
0.8721 1 0.8721 10000.8 7.39875 6.43633 5.56023
0.8702 1 0.8702 10000 7.2906 6.32988 5.45578
0.8683 1 0.8683 10001 7.18934 6.23102 5.35835
0.8664 1 0.8664 10000.1 7.09106 6.12973 5.25926
0.8645 1 0.8645 10000.3 6.99462 6.03179 5.16343
0.8626 1 0.8626 10000.6 6.90297 5.94059 5.07421
0.8607 1 0.8607 10002.8 6.80955 5.84913 4.98472
0.8588 1 0.8588 10000.8 6.71397 5.75988 4.89662
0.8569 1 0.8569 10000 6.60064 5.65432 4.79327
0.855 1 0.855 10000.1 6.50833 5.55682 4.69798
0.8531 1 0.8531 10000.5 6.42769 5.47687 4.62008
0.8512 1 0.8512 10000.2 6.35254 5.40349 4.54835
0.8493 1 0.8493 10000.8 6.28307 5.33013 4.4769
0.8474 1 0.8474 10002.5 6.20739 5.25649 4.4053
0.8455 1 0.8455 10001 6.12356 5.16892 4.31996
0.8436 1 0.8436 10000.1 6.05095 5.08921 4.2425
0.8417 1 0.8417 10002.3 5.9707 5.01568 4.17117
0.8398 1 0.8398 10000 5.89134 4.93915 4.09692
0.8379 1 0.8379 10000.1 5.82135 4.86794 4.02797
0.836 1 0.836 10000.4 5.76069 4.8049 3.96703
0.8341 1 0.8341 10001.7 5.70057 4.74435 3.90866
0.8322 1 0.8322 10000.6 5.64194 4.68379 3.85039
0.8303 1 0.8303 10001.4 5.58837 4.62941 3.79826
0.8284 1 0.8284 10000.4 5.53549 4.56926 3.74042
0.8265 1 0.8265 10000.4 5.49183 4.52132 3.69463
0.8246 1 0.8246 10000.3 5.44666 4.47704 3.65162
0.8227 1 0.8227 10001.3 5.40099 4.43387 3.60952
0.8208 1 0.8208 10000.1 5.35405 4.38869 3.56615
0.8189 1 0.8189 10002.5 5.31357 4.34384 3.5233
0.817 1 0.817 10000.6 5.26993 4.30159 3.48237
0.8151 1 0.8151 10000.4 5.22962 4.26243 3.44421
0.8132 1 0.8132 10000.5 5.19301 4.22273 3.40579
0.8113 1 0.8113 10000.2 5.14969 4.17802 3.36309
0.8094 1 0.8094 10000.4 5.11182 4.13804 3.32456
0.8075 1 0.8075 10002.4 5.07316 4.10068 3.28829
0.8056 1 0.8056 10002.5 5.03745 4.06471 3.25342
0.8037 1 0.8037 10000.9 5.00055 4.02907 3.21904
0.8018 1 0.8018 10000.7 4.96546 3.9953 3.18638
0.7999 1 0.7999 10001 4.91258 3.94517 3.13861
0.798 1 0.798 10000.6 4.87694 3.9045 3.10001
0.7961 1 0.7961 10000.1 4.8453 3.8704 3.06734
0.7942 1 0.7942 10000.5 4.8056 3.83096 3.03007
0.7923 1 0.7923 10000.6 4.77179 3.79599 2.99679
0.7904 1 0.7904 10000.6 4.71392 3.74659 2.94978
0.7885 1 0.7885 10000.2 4.65584 3.69465 2.90025
0.7866 1 0.7866 10000.1 4.61404 3.64598 2.85396
