lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10001 16.5496 15.6246 14.6971
0.9481 1 0.9481 10000 16.1648 15.2435 14.3166
0.9462 1 0.9462 10002.5 15.7949 14.8608 13.9357
0.9443 1 0.9443 10000.4 15.4191 14.487 13.5636
0.9424 1 0.9424 10000.3 15.0547 14.1211 13.1997
0.9405 1 0.9405 10000.2 14.7062 13.7659 12.8466
0.9386 1 0.9386 10000 14.366 13.4056 12.4882
0.9367 1 0.9367 10002 14.0106 13.0517 12.1363
0.9348 1 0.9348 10000.3 13.6765 12.7014 11.7881
0.9329 1 0.9329 10000.9 13.3681 12.3831 11.4718
0.931 1 0.931 10000.2 13.0703 12.0856 11.1763
0.9291 1 0.9291 10000.3 12.7815 11.7944 10.8871
0.9272 1 0.9272 10000.1 12.5078 11.5196 10.614
0.9253 1 0.9253 10000.6 12.2313 11.2499 10.3453
0.9234 1 0.9234 10000.5 11.9693 10.9802 10.0775
0.9215 1 0.9215 10000.4 11.6938 10.71 9.80933
0.9196 1 0.9196 10000.2 11.4253 10.4484 9.54911
0.9177 1 0.9177 10000 11.1722 10.1946 9.29677
0.9158 1 0.9158 10001.6 10.9854 9.99859 9.10256
0.9139 1 0.9139 10000.2 10.8009 9.80663 8.91268
0.912 1 0.912 10000.2 10.6151 9.62133 8.72902
0.9101 1 0.9101 10000.5 10.4414 9.44704 8.55579
0.9082 1 0.9082 10002.6 10.2706 9.27035 8.3806
0.9063 1 0.9063 10000.6 10.0915 9.09496 8.20732
0.9044 1 0.9044 10000.9 9.91852 8.92421 8.03839
0.9025 1 0.9025 10000.7 9.73063 8.74246 7.85872
0.9006 1 0.9006 10000.1 9.55451 8.56523 7.68358
0.8987 1 0.8987 10000.4 9.38866 8.39408 7.51452
0.8968 1 0.8968 10001.1 9.22936 8.23074 7.35326
0.8949 1 0.8949 10000.2 9.0743 8.07646 7.2011
0.893 1 0.893 10000.7 8.9255 7.92761 7.05437
0.8911 1 0.8911 10000.6 8.79532 7.78805 6.91693
0.8892 1 0.8892 10000.4 8.67247 7.66052 6.7913
0.8873 1 0.8873 10000.7 8.54168 7.52982 6.66273
0.8854 1 0.8854 10001 8.41287 7.39854 6.53356
0.8835 1 0.8835 10000.3 8.29131 7.27723 6.41411
0.8816 1 0.8816 10000.6 8.16373 7.15767 6.29561
0.8797 1 0.8797 10001.1 8.04228 7.03775 6.17758
0.8778 1 0.8778 10000.3 7.93332 6.92243 6.06426
0.8759 1 0.8759 10000.3 7.82214 6.81082 5.95465
0.874 1 0.874 10000.3 7.71091 6.70432 5.8495
0.8721 1 0.8721 10001.9 7.59715 6.59081 5.73814
0.8702 1 0.8702 10001 7.49585 6.49097 5.64008
0.8683 1 0.8683 10000.2 7.3871 6.38209 5.53338
0.8664 1 0.8664 10000.1 7.28585 6.27968 5.43316
0.8645 1 0.8645 10001.1 7.1811 6.17849 5.3337
0.8626 1 0.8626 10000.3 7.07477 6.07805 5.23545
0.8607 1 0.8607 10000.1 6.96898 5.9748 5.13437
0.8588 1 0.8588 10002.1 6.85649 5.87034 5.03208
0.8569 1 0.8569 10000.5 6.73404 5.75603 4.91999
0.855 1 0.855 10000.2 6.60909 5.63565 4.80184
0.8531 1 0.8531 10000.4 6.5043 5.52356 4.69196
0.8512 1 0.8512 10000.5 6.41611 5.43881 4.60855
0.8493 1 0.8493 10000.2 6.33783 5.3566 4.52835
0.8474 1 0.8474 10001.1 6.25942 5.28021 4.45398
0.8455 1 0.8455 10000.3 6.16723 5.18797 4.36399
0.8436 1 0.8436 10000.5 6.09763 5.1175 4.29566
0.8417 1 0.8417 10000.4 6.03451 5.05066 4.23035
0.8398 1 0.8398 10000.1 5.95035 4.97206 4.15393
0.8379 1 0.8379 10000 5.85335 4.88217 4.06629
0.836 1 0.836 10000.1 5.76586 4.79308 3.97947
0.8341 1 0.8341 10001 5.69641 4.71967 3.90818
0.8322 1 0.8322 10000 5.62554 4.65117 3.84196
0.8303 1 0.8303 10000.3 5.55548 4.58156 3.77463
0.8284 1 0.8284 10000.5 5.49146 4.51874 3.71396
0.8265 1 0.8265 10001.4 5.40876 4.44053 3.63802
0.8246 1 0.8246 10000.4 5.34291 4.36926 3.56906
0.8227 1 0.8227 10000.1 5.27499 4.30454 3.50659
0.8208 1 0.8208 10000.3 5.21997 4.24772 3.45152
0.8189 1 0.8189 10002.3 5.16424 4.19292 3.39814
0.817 1 0.817 10002.2 5.10652 4.14022 3.34641
0.8151 1 0.8151 10000.8 5.05096 4.08743 3.29514
0.8132 1 0.8132 10000.4 4.99577 4.03199 3.24177
0.8113 1 0.8113 10000.1 4.94171 3.97864 3.19032
0.8094 1 0.8094 10000.1 4.88999 3.93153 3.14427
0.8075 1 0.8075 10003.2 4.85202 3.89248 3.10678
0.8056 1 0.8056 10001.4 4.81372 3.85475 3.07048
0.8037 1 0.8037 10000.1 4.7755 3.81756 3.03466
0.8018 1 0.8018 10000.5 4.73434 3.77866 2.99775
0.7999 1 0.7999 10000.5 4.69465 3.73575 2.9572
0.798 1 0.798 10000.2 4.66095 3.7004 2.92292
0.7961 1 0.7961 10000.1 4.61894 3.66002 2.88394
0.7942 1 0.7942 10000.6 4.5751 3.61502 2.84109
0.7923 1 0.7923 10000.9 4.53527 3.57529 2.80323
0.7904 1 0.7904 10000.1 4.49883 3.53845 2.76793
0.7885 1 0.7885 10005 4.46212 3.50013 2.73188
0.7866 1 0.7866 10000 4.42449 3.46408 2.69747
0.7847 1 0.7847 10000.1 4.38885 3.42854 2.66329
0.7828 1 0.7828 10001.1 4.35465 3.39236 2.62884
0.7809 1 0.7809 10000.3 4.32006 3.36006 2.59793
0.779 1 0.779 10000.1 4.28523 3.32564 2.56503
0.7771 1 0.7771 10000.3 4.23911 3.28113 2.52295
0.7752 1 0.7752 10000.5 4.20664 3.24903 2.49247
0.7733 1 0.7733 10000.3 4.1667 3.21455 2.45936
0.7714 1 0.7714 10000.6 4.13403 3.17964 2.4264
0.7695 1 0.7695 10000.3 4.10162 3.14811 2.39639
0.7676 1 0.7676 10000 4.28845 3.26912 2.5089
0.7657 1 0.7657 10000.7 4.26133 3.24222 2.48278
0.7638 1 0.7638 10002.8 4.23278 3.21264 2.45521
0.7619 1 0.7619 10000.6 4.20847 3.1869 2.4305
0.76 1 0.76 10000.2 4.16465 3.15168 2.39758
0.7581 1 0.7581 10001.7 4.10559 3.10081 2.34916
0.7562 1 0.7562 10000.5 4.0456 3.04058 2.29146
0.7543 1 0.7543 10000.2 4.00959 3.00117 2.25457
0.7524 1 0.7524 10000.2 3.98494 2.97385 2.22937
0.7505 1 0.7505 10001.1 3.94803 2.93619 2.19422
0.7486 1 0.7486 10000.5 3.92479 2.91015 2.17026
0.7467 1 0.7467 10000.1 3.89826 2.88323 2.14549
0.7448 1 0.7448 10000.4 3.87566 2.8609 2.12488
0.7429 1 0.7429 10001.4 3.83688 2.82865 2.09513
0.741 1 0.741 10001.4 3.77908 2.78064 2.04967
0.7391 1 0.7391 10000.6 3.71598 2.72984 2.00145
0.7372 1 0.7372 10000 3.68437 2.68811 1.96223
0.7353 1 0.7353 10000.2 3.66595 2.6689 1.94442
0.7334 1 0.7334 10000.2 3.64673 2.64979 1.92672
0.7315 1 0.7315 10000.4 3.60532 2.61335 1.89286
0.7296 1 0.7296 10001.2 3.5798 2.58534 1.86737
0.7277 1 0.7277 10000.2 3.56091 2.56568 1.84937
0.7258 1 0.7258 10000.5 3.53893 2.54259 1.82814
0.7239 1 0.7239 10000.5 3.52035 2.52263 1.81035
0.722 1 0.722 10000.3 3.49722 2.50176 1.79084
0.7201 1 0.7201 10000.4 3.46952 2.47506 1.7661
0.7182 1 0.7182 10000.1 3.45499 2.45751 1.74998
0.7163 1 0.7163 10002 3.44148 2.43882 1.73299
0.7144 1 0.7144 10000.7 3.42476 2.4221 1.7176
0.7125 1 0.7125 10000.6 3.40545 2.40237 1.6999
0.7106 1 0.7106 10000.6 3.38527 2.38105 1.68094
0.7087 1 0.7087 10001.2 3.36984 2.365 1.66604
0.7068 1 0.7068 10001.8 3.35259 2.34806 1.6506
0.7049 1 0.7049 10001.3 3.33754 2.33097 1.63524
0.703 1 0.703 10000 3.32 2.31491 1.62069
0.7011 1 0.7011 10001.1 3.30085 2.29383 1.60218
0.6992 1 0.6992 10000.3 3.2905 2.27891 1.58883
0.6973 1 0.6973 10000.2 3.27083 2.25945 1.57158
0.6954 1 0.6954 10001.3 3.24922 2.24254 1.55581
0.6935 1 0.6935 10001.4 3.2027 2.20745 1.52345
0.6916 1 0.6916 10000.3 3.18275 2.18179 1.5001
0.6897 1 0.6897 10000.2 3.15148 2.15528 1.47631
0.6878 1 0.6878 10000 3.10321 2.11367 1.43745
0.6859 1 0.6859 10000.4 3.05045 2.07304 1.39957
0.684 1 0.684 10000.1 3.02906 2.04549 1.37466
0.6821 1 0.6821 10002.4 3.01575 2.02941 1.36085
0.6802 1 0.6802 10000.8 3.00451 2.01833 1.35097
0.6783 1 0.6783 10001.5 2.99337 2.00376 1.33852
0.6764 1 0.6764 10001.4 2.98249 1.99103 1.32748
0.6745 1 0.6745 10000.5 2.96372 1.97332 1.31188
0.6726 1 0.6726 10001.8 2.94992 1.95887 1.29919
0.6707 1 0.6707 10000.3 2.93063 1.93896 1.28196
0.6688 1 0.6688 10001.1 2.92347 1.92693 1.27181
0.6669 1 0.6669 10000.1 2.91287 1.91573 1.26174
0.665 1 0.665 10000.1 2.90188 1.90294 1.25051
0.6631 1 0.6631 10000.9 2.89005 1.88963 1.23901
0.6612 1 0.6612 10000.6 2.8802 1.87836 1.22928
0.6593 1 0.6593 10000.1 2.86748 1.86464 1.21754
0.6574 1 0.6574 10000.1 2.85389 1.84982 1.2052
0.6555 1 0.6555 10000.2 2.84407 1.83869 1.19536
0.6536 1 0.6536 10000.1 2.82933 1.82229 1.18123
0.6517 1 0.6517 10002.4 2.80691 1.80441 1.16578
0.6498 1 0.6498 10000.4 2.79591 1.7888 1.15229
0.6479 1 0.6479 10000.3 2.7875 1.77809 1.14297
0.646 1 0.646 10000.2 2.77634 1.76683 1.13315
0.6441 1 0.6441 10001.4 2.76907 1.75562 1.12351
0.6422 1 0.6422 10002.7 2.7586 1.74463 1.11422
0.6403 1 0.6403 10000.2 2.74799 1.73481 1.1055
0.6384 1 0.6384 10002.1 2.72877 1.71576 1.089
0.6365 1 0.6365 10000.4 2.71991 1.70613 1.08037
0.6346 1 0.6346 10007.2 2.70945 1.69355 1.06976
0.6327 1 0.6327 10003.4 2.69706 1.68213 1.0601
0.6308 1 0.6308 10000.2 2.68599 1.6712 1.05056
0.6289 1 0.6289 10000.3 2.67703 1.66104 1.0417
0.627 1 0.627 10000.6 2.66373 1.64705 1.03006
0.6251 1 0.6251 10002.5 2.65042 1.63587 1.0204
0.6232 1 0.6232 10000.5 2.63848 1.62233 1.00931
0.6213 1 0.6213 10000.4 2.62377 1.60595 0.995674
0.6194 1 0.6194 10000.2 2.61381 1.5936 0.985332
0.6175 1 0.6175 10000.7 2.60299 1.58226 0.976307
0.6156 1 0.6156 10000.1 2.5874 1.56839 0.964594
0.6137 1 0.6137 10004.3 2.57684 1.55626 0.954124
0.6118 1 0.6118 10000.3 2.56863 1.54725 0.946416
0.6099 1 0.6099 10001.8 2.54418 1.52623 0.928442
0.608 1 0.608 10000 2.53713 1.51746 0.921079
0.6061 1 0.6061 10000.1 2.52622 1.5046 0.910264
0.6042 1 0.6042 10000.3 2.51326 1.4921 0.899951
0.6023 1 0.6023 10001.1 2.50342 1.48136 0.891179
0.6004 1 0.6004 10000.1 2.49539 1.47154 0.883015
0.5985 1 0.5985 10000.5 2.48486 1.46097 0.874592
0.5966 1 0.5966 10003.2 2.47487 1.44956 0.865522
0.5947 1 0.5947 10002.7 2.45754 1.43629 0.854606
0.5928 1 0.5928 10001.6 2.44785 1.42442 0.845037
0.5909 1 0.5909 10000.5 2.42932 1.40869 0.832015
0.589 1 0.589 10001 2.41958 1.39814 0.823304
0.5871 1 0.5871 10000.2 2.40462 1.38749 0.814822
0.5852 1 0.5852 10000.1 2.37216 1.35999 0.7903
0.5833 1 0.5833 10000.9 2.36389 1.35132 0.7831
0.5814 1 0.5814 10001.6 2.35533 1.34279 0.776138
0.5795 1 0.5795 10002.3 2.3475 1.33401 0.769325
0.5776 1 0.5776 10000.6 2.34124 1.32576 0.762672
0.5757 1 0.5757 10001.8 2.32233 1.30979 0.749032
0.5738 1 0.5738 10003 2.31309 1.29981 0.741006
0.5719 1 0.5719 10001 2.30298 1.29161 0.734114
0.57 1 0.57 10000.2 2.29547 1.28429 0.728109
0.5681 1 0.5681 10003.9 2.28802 1.27645 0.7219
0.5662 1 0.5662 10000.5 2.28175 1.26931 0.715888
0.5643 1 0.5643 10000.4 2.27227 1.25878 0.707653
0.5624 1 0.5624 10002.1 2.26681 1.25147 0.701733
0.5605 1 0.5605 10000.3 2.26088 1.2449 0.696311
0.5586 1 0.5586 10006.1 2.25468 1.23842 0.690685
0.5567 1 0.5567 10001.7 2.24749 1.23165 0.685052
0.5548 1 0.5548 10000.6 2.24031 1.22224 0.677598
0.5529 1 0.5529 10001.5 2.2308 1.21302 0.669795
0.551 1 0.551 10002.2 2.22179 1.20484 0.662994
0.5491 1 0.5491 10001.2 2.2156 1.1961 0.656046
0.5472 1 0.5472 10000.2 2.21007 1.18821 0.650098
0.5453 1 0.5453 10001.7 2.20326 1.18009 0.643941
0.5434 1 0.5434 10001.1 2.19645 1.17279 0.638335
0.5415 1 0.5415 10001.3 2.1902 1.16459 0.632202
0.5396 1 0.5396 10000.8 2.18416 1.15663 0.625903
0.5377 1 0.5377 10000.8 2.17845 1.15035 0.620959
0.5358 1 0.5358 10001.4 2.17206 1.14321 0.615112
0.5339 1 0.5339 10001.3 2.16119 1.13602 0.609056
0.532 1 0.532 10001.9 2.15585 1.1288 0.603521
0.5301 1 0.5301 10000.6 2.14923 1.12269 0.598605
0.5282 1 0.5282 10000.7 2.1436 1.11438 0.592569
0.5263 1 0.5263 10000.7 2.1367 1.10692 0.586805
0.5244 1 0.5244 10002.1 2.13061 1.10001 0.581507
0.5225 1 0.5225 10001.4 2.12452 1.09287 0.576203
0.5206 1 0.5206 10000.6 2.11705 1.08513 0.570327
0.5187 1 0.5187 10002.9 2.10491 1.07382 0.56137
0.5168 1 0.5168 10004.4 2.09881 1.06677 0.55663
0.5149 1 0.5149 10004.8 2.0899 1.05803 0.549927
0.513 1 0.513 10000.8 2.08332 1.05075 0.544267
0.5111 1 0.5111 10000.4 2.07716 1.0429 0.53852
0.5092 1 0.5092 10000.5 2.07043 1.03532 0.532973
0.5073 1 0.5073 10000.5 2.06417 1.02976 0.528737
0.5054 1 0.5054 10000.1 2.0559 1.02002 0.521306
0.5035 1 0.5035 10002.6 2.05365 1.01383 0.516627
0.5016 1 0.5016 10000.6 2.04502 1.00547 0.510165
0.4997 1 0.4997 10001 2.04083 0.999413 0.505795
0.4978 1 0.4978 10000.1 2.0335 0.992738 0.501012
0.4959 1 0.4959 10000.3 2.02426 0.983406 0.49389
0.494 1 0.494 10001.6 2.0143 0.974567 0.487713
0.4921 1 0.4921 10000.5 2.00792 0.968567 0.483282
0.4902 1 0.4902 10000.1 2.00251 0.963347 0.479302
0.4883 1 0.4883 10001.5 1.9974 0.956975 0.474639
0.4864 1 0.4864 10001.4 1.9919 0.951159 0.470419
0.4845 1 0.4845 10004.2 1.98512 0.946306 0.466386
0.4826 1 0.4826 10003.8 1.97901 0.940066 0.461881
0.4807 1 0.4807 10005 1.97505 0.935111 0.458045
0.4788 1 0.4788 10001.7 1.9691 0.929849 0.454331
0.4769 1 0.4769 10000.5 1.96211 0.921837 0.44883
0.475 1 0.475 10002 1.9547 0.913247 0.442388
0.4731 1 0.4731 10000.2 1.94776 0.906462 0.43743
0.4712 1 0.4712 10002.1 1.94562 0.901021 0.433542
0.4693 1 0.4693 10000.6 1.92889 0.887816 0.423403
0.4674 1 0.4674 10000.2 1.91995 0.879406 0.417389
0.4655 1 0.4655 10001.8 1.91434 0.872783 0.413161
0.4636 1 0.4636 10001.6 1.91011 0.867622 0.409613
0.4617 1 0.4617 10000.4 1.90499 0.861787 0.40568
0.4598 1 0.4598 10001.4 1.90051 0.855112 0.401023
0.4579 1 0.4579 10004.9 1.89202 0.847962 0.395748
0.456 1 0.456 10000.3 1.88716 0.842819 0.392243
0.4541 1 0.4541 10000.7 1.88256 0.837866 0.388496
0.4522 1 0.4522 10000.7 1.87949 0.833119 0.385155
0.4503 1 0.4503 10000.3 1.86167 0.822476 0.377722
0.4484 1 0.4484 10003.7 1.85751 0.814401 0.371949
0.4465 1 0.4465 10000.4 1.83599 0.801007 0.361713
0.4446 1 0.4446 10002.8 1.8318 0.795511 0.357983
0.4427 1 0.4427 10006.9 1.82809 0.791014 0.354855
0.4408 1 0.4408 10000.2 1.82468 0.787154 0.35199
0.4389 1 0.4389 10000.2 1.8204 0.781661 0.348698
0.437 1 0.437 10002.4 1.81132 0.774519 0.343818
0.4351 1 0.4351 10000.8 1.80376 0.768341 0.339576
0.4332 1 0.4332 10000.6 1.79962 0.763709 0.336228
0.4313 1 0.4313 10000.1 1.7914 0.756685 0.33151
0.4294 1 0.4294 10000.1 1.79002 0.752878 0.328746
0.4275 1 0.4275 10001.5 1.78741 0.747745 0.325593
0.4256 1 0.4256 10000.1 1.77308 0.73653 0.317654
0.4237 1 0.4237 10001.6 1.77084 0.732833 0.314955
0.4218 1 0.4218 10000.7 1.76874 0.728491 0.312108
0.4199 1 0.4199 10000.1 1.7639 0.723718 0.308924
0.418 1 0.418 10000.7 1.75859 0.717807 0.305377
0.4161 1 0.4161 10001.7 1.7528 0.712218 0.301809
0.4142 1 0.4142 10003.5 1.74872 0.708163 0.299446
0.4123 1 0.4123 10000.3 1.7468 0.703414 0.296877
0.4104 1 0.4104 10001.1 1.73928 0.696679 0.292612
0.4085 1 0.4085 10001.1 1.73603 0.691556 0.289841
