lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.2 21.3877 20.153 19.1953
0.9481 1 0.9481 10000.3 20.8716 19.6362 18.6805
0.9462 1 0.9462 10000.6 20.3833 19.1315 18.1777
0.9443 1 0.9443 10000.9 19.9047 18.6343 17.6825
0.9424 1 0.9424 10000 19.4255 18.1493 17.1995
0.9405 1 0.9405 10000 18.9596 17.6712 16.7234
0.9386 1 0.9386 10000 18.4964 17.2065 16.2607
0.9367 1 0.9367 10000.1 18.0601 16.7625 15.8187
0.9348 1 0.9348 10000.5 17.6409 16.3442 15.4024
0.9329 1 0.9329 10000.4 17.2284 15.9349 14.9951
0.931 1 0.931 10000.4 16.8228 15.5236 14.5858
0.9291 1 0.9291 10001.4 16.4207 15.1155 14.1798
0.9272 1 0.9272 10000.6 16.0116 14.7101 13.7763
0.9253 1 0.9253 10000 15.6159 14.3169 13.3849
0.9234 1 0.9234 10000.2 15.2294 13.9297 12.999
0.9215 1 0.9215 10001 14.843 13.5488 12.6198
0.9196 1 0.9196 10000.1 14.499 13.2065 12.2796
0.9177 1 0.9177 10000.2 14.1664 12.8806 11.9557
0.9158 1 0.9158 10000.8 13.8502 12.564 11.6412
0.9139 1 0.9139 10000.6 13.522 12.2424 11.3216
0.912 1 0.912 10000.7 13.2003 11.9238 11.005
0.9101 1 0.9101 10000.1 12.8905 11.6189 10.7022
0.9082 1 0.9082 10000.4 12.5992 11.3313 10.4166
0.9063 1 0.9063 10001.2 12.3103 11.0521 10.1394
0.9044 1 0.9044 10005.1 12.0265 10.7798 9.86812
0.9025 1 0.9025 10000.2 11.7493 10.5186 9.60805
0.9006 1 0.9006 10000 11.4766 10.2521 9.34345
0.8987 1 0.8987 10000.4 11.2203 9.99797 9.09125
0.8968 1 0.8968 10000.3 10.9698 9.7522 8.84695
0.8949 1 0.8949 10001 10.7137 9.50432 8.60112
0.893 1 0.893 10000 10.4618 9.26211 8.3608
0.8911 1 0.8911 10000 10.2082 9.0159 8.11671
0.8892 1 0.8892 10000.1 9.96883 8.78696 7.88953
0.8873 1 0.8873 10000.3 9.75584 8.58043 7.68508
0.8854 1 0.8854 10000.4 9.54274 8.38084 7.48757
0.8835 1 0.8835 10000.3 9.36046 8.20093 7.30975
0.8816 1 0.8816 10000.4 9.17606 8.02769 7.13861
0.8797 1 0.8797 10000.4 8.98721 7.85199 6.96502
0.8778 1 0.8778 10000.1 8.83841 7.69664 6.8118
0.8759 1 0.8759 10002 8.69686 7.55683 6.6741
0.874 1 0.874 10001 8.57218 7.43099 6.55041
0.8721 1 0.8721 10001.2 8.45498 7.31043 6.432
0.8702 1 0.8702 10000.2 8.34304 7.19372 6.31745
0.8683 1 0.8683 10000.1 8.22985 7.08009 6.20599
0.8664 1 0.8664 10000.1 8.11022 6.9649 6.09298
0.8645 1 0.8645 10000.7 7.99816 6.8491 5.97936
0.8626 1 0.8626 10000.6 7.90003 6.74803 5.88049
0.8607 1 0.8607 10000.3 7.81244 6.65928 5.79359
0.8588 1 0.8588 10000 7.72762 6.57445 5.71049
0.8569 1 0.8569 10000.2 7.61427 6.46481 5.60304
0.855 1 0.855 10000.1 7.50404 6.35546 5.4959
0.8531 1 0.8531 10001.4 7.4079 6.25242 5.39506
0.8512 1 0.8512 10000.1 7.33122 6.16882 5.31371
0.8493 1 0.8493 10001.5 7.25725 6.09008 5.23685
0.8474 1 0.8474 10000.7 7.18015 6.01464 5.16309
0.8455 1 0.8455 10000.1 7.10778 5.93873 5.08893
0.8436 1 0.8436 10000.3 7.03458 5.86262 5.01458
0.8417 1 0.8417 10002.3 6.96059 5.78851 4.94208
0.8398 1 0.8398 10000.5 6.88269 5.71333 4.86838
0.8379 1 0.8379 10000.4 6.79916 5.62959 4.78683
0.836 1 0.836 10000.6 6.72585 5.55448 4.71369
0.8341 1 0.8341 10001.7 6.62293 5.46507 4.62651
0.8322 1 0.8322 10000.4 6.53691 5.37019 4.53392
0.8303 1 0.8303 10000.4 6.46847 5.30297 4.46898
0.8284 1 0.8284 10001.1 6.40633 5.23995 4.40824
0.8265 1 0.8265 10001.7 6.34785 5.1847 4.35409
0.8246 1 0.8246 10000.1 6.28828 5.12159 4.29313
0.8227 1 0.8227 10000.6 6.21694 5.0521 4.22592
0.8208 1 0.8208 10000.1 6.14143 4.98062 4.15674
0.8189 1 0.8189 10000.4 6.06785 4.90474 4.08317
0.817 1 0.817 10000.2 6.00729 4.84136 4.02211
0.8151 1 0.8151 10000.4 5.95195 4.78757 3.97017
0.8132 1 0.8132 10000.5 5.89704 4.7337 3.91785
0.8113 1 0.8113 10000.2 5.83931 4.67626 3.86274
0.8094 1 0.8094 10003.7 5.78493 4.62259 3.81068
0.8075 1 0.8075 10001.2 5.73762 4.57462 3.76442
0.8056 1 0.8056 10000.2 4.66371 3.78409 2.98756
0.8037 1 0.8037 10004.3 4.63015 3.74835 2.95353
0.8018 1 0.8018 10002 4.59262 3.71087 2.91798
0.7999 1 0.7999 10000.3 4.55797 3.67431 2.88336
0.798 1 0.798 10000.6 4.51001 3.63216 2.84322
