lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.8 22.6665 21.6071 20.6554
0.9481 1 0.9481 10000.5 22.0024 20.9348 19.9848
0.9462 1 0.9462 10000.2 21.3274 20.2704 19.322
0.9443 1 0.9443 10000.1 20.6547 19.5989 18.6522
0.9424 1 0.9424 10000.4 19.9962 18.9286 17.9836
0.9405 1 0.9405 10000.4 19.3537 18.2773 17.334
0.9386 1 0.9386 10000.2 18.7195 17.6398 16.6982
0.9367 1 0.9367 10000.1 18.0953 17.0119 16.0721
0.9348 1 0.9348 10000.4 17.488 16.405 15.4669
0.9329 1 0.9329 10000.1 16.886 15.8049 14.8685
0.931 1 0.931 10000.7 16.284 15.2122 14.2776
0.9291 1 0.9291 10000 15.6819 14.6181 13.6852
0.9272 1 0.9272 10000.3 15.1072 14.0558 13.1246
0.9253 1 0.9253 10000.1 14.5741 13.528 12.5986
0.9234 1 0.9234 10000.3 14.0591 13.0346 12.107
0.9215 1 0.9215 10000.1 13.571 12.5667 11.6408
0.9196 1 0.9196 10000.1 13.0871 12.0978 11.1737
0.9177 1 0.9177 10000.3 12.6057 11.6321 10.7098
0.9158 1 0.9158 10000.4 12.1326 11.1743 10.2538
0.9139 1 0.9139 10001.1 11.6941 10.7323 9.81353
0.912 1 0.912 10000 11.2729 10.3235 9.40657
0.9101 1 0.9101 10000.5 10.9564 10.0185 9.10355
0.9082 1 0.9082 10000.5 10.7039 9.77144 8.85849
0.9063 1 0.9063 10000.6 10.4658 9.53764 8.62667
0.9044 1 0.9044 10000.5 10.2276 9.30272 8.39374
0.9025 1 0.9025 10000.3 10.0043 9.07941 8.17244
0.9006 1 0.9006 10000.3 9.80456 8.87717 7.9723
0.8987 1 0.8987 10000.3 9.60164 8.67818 7.77523
0.8968 1 0.8968 10000.6 9.39275 8.47758 7.57668
0.8949 1 0.8949 10000.3 9.19417 8.28157 7.38279
0.893 1 0.893 10000.4 8.99447 8.07967 7.18301
0.8911 1 0.8911 10000.3 8.80695 7.88586 6.99132
0.8892 1 0.8892 10000 8.63513 7.71169 6.81896
0.8873 1 0.8873 10000.8 8.45235 7.52947 6.6388
0.8854 1 0.8854 10001.6 8.25722 7.34451 6.45591
0.8835 1 0.8835 10000.1 8.08992 7.17634 6.28985
0.8816 1 0.8816 10000.4 7.91238 7.01514 6.13074
0.8797 1 0.8797 10000.2 7.77514 6.86278 5.98048
0.8778 1 0.8778 10000.6 7.64735 6.7323 5.85212
0.8759 1 0.8759 10000.1 7.52949 6.61121 5.73318
0.874 1 0.874 10000.2 7.41067 6.49147 5.61559
0.8721 1 0.8721 10000.2 7.29904 6.37784 5.50412
0.8702 1 0.8702 10000.6 7.19239 6.27187 5.40032
0.8683 1 0.8683 10000.4 7.09003 6.16583 5.29646
0.8664 1 0.8664 10000.2 6.99173 6.06536 5.19806
0.8645 1 0.8645 10000.6 6.8788 5.9535 5.08838
0.8626 1 0.8626 10000 6.78409 5.85452 4.99159
0.8607 1 0.8607 10000.7 6.68495 5.75818 4.89744
0.8588 1 0.8588 10001.2 6.60075 5.67274 4.81402
0.8569 1 0.8569 10000.2 6.51775 5.59602 4.73859
0.855 1 0.855 10000.1 6.43272 5.51068 4.65528
0.8531 1 0.8531 10002.1 6.3288 5.41023 4.55702
0.8512 1 0.8512 10000.3 6.24494 5.32292 4.47196
0.8493 1 0.8493 10001.4 6.18221 5.2554 4.4065
0.8474 1 0.8474 10000.3 6.11423 5.18458 4.33768
0.8455 1 0.8455 10000.6 6.05946 5.13022 4.28448
0.8436 1 0.8436 10000.1 6.00701 5.07516 4.23099
0.8417 1 0.8417 10000.7 5.93319 5.00313 4.16118
0.8398 1 0.8398 10000.9 5.87167 4.93479 4.09507
0.8379 1 0.8379 10000.1 5.79279 4.86655 4.02908
0.836 1 0.836 10001 5.72149 4.788 3.95278
0.8341 1 0.8341 10000.4 5.64449 4.71104 3.87809
0.8322 1 0.8322 10000.1 5.58773 4.64738 3.81671
0.8303 1 0.8303 10000.8 5.54073 4.59974 3.7706
0.8284 1 0.8284 10000.4 5.49303 4.5519 3.7243
0.8265 1 0.8265 10001.1 5.42685 4.48874 3.66342
0.8246 1 0.8246 10001 5.37281 4.42783 3.60465
0.8227 1 0.8227 10000.5 5.31852 4.37176 3.55089
0.8208 1 0.8208 10000.1 5.26317 4.31385 3.49529
0.8189 1 0.8189 10001 5.22117 4.26801 3.45166
0.817 1 0.817 10001.5 5.18296 4.22919 3.41435
0.8151 1 0.8151 10001.1 5.14448 4.18588 3.37292
0.8132 1 0.8132 10001.7 5.08139 4.13039 3.31972
0.8113 1 0.8113 10000.6 5.00876 4.06145 3.25311
0.8094 1 0.8094 10000.1 4.934 3.99535 3.18933
0.8075 1 0.8075 10000 4.85371 3.91461 3.11094
0.8056 1 0.8056 10000.2 4.78096 3.83796 3.03663
0.8037 1 0.8037 10000.4 4.7311 3.78103 2.98205
0.8018 1 0.8018 10000.1 4.96715 3.93546 3.13263
0.7999 1 0.7999 10001.3 4.91816 3.88863 3.08814
0.798 1 0.798 10000.1 4.87474 3.84425 3.04597
0.7961 1 0.7961 10001.1 4.8245 3.79587 2.99992
0.7942 1 0.7942 10000.2 4.76551 3.74421 2.95063
0.7923 1 0.7923 10000.6 4.69297 3.67826 2.88703
0.7904 1 0.7904 10000.1 4.62479 3.62573 2.83688
0.7885 1 0.7885 10000.4 4.53181 3.5516 2.76513
0.7866 1 0.7866 10000.9 4.46192 3.47811 2.69403
0.7847 1 0.7847 10000.4 4.3897 3.41253 2.63087
0.7828 1 0.7828 10000.3 4.35071 3.363 2.58376
0.7809 1 0.7809 10001.1 4.30496 3.32726 2.55002
0.779 1 0.779 10000.9 4.25236 3.2748 2.49999
0.7771 1 0.7771 10000.8 4.21522 3.23266 2.46029
