lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.7 28.7327 27.0057 26.0502
0.9481 1 0.9481 10000.8 27.7348 26.0263 25.0723
0.9462 1 0.9462 10000.2 26.7574 25.0632 24.1106
0.9443 1 0.9443 10001.1 25.8061 24.1292 23.1782
0.9424 1 0.9424 10000.5 24.8811 23.2266 22.277
0.9405 1 0.9405 10000.7 23.9598 22.3384 21.3903
0.9386 1 0.9386 10000.3 23.137 21.5341 20.5879
0.9367 1 0.9367 10000.4 22.358 20.7642 19.8199
0.9348 1 0.9348 10000.7 21.5847 20.0105 19.0682
0.9329 1 0.9329 10000.1 20.8205 19.2657 18.3254
0.931 1 0.931 10000.1 20.0671 18.5261 17.5878
0.9291 1 0.9291 10000.3 19.3286 17.8013 16.8651
0.9272 1 0.9272 10000.2 18.5932 17.0906 16.1564
0.9253 1 0.9253 10001 17.859 16.3854 15.4533
0.9234 1 0.9234 10000.7 17.1787 15.7233 14.7932
0.9215 1 0.9215 10000.6 16.5331 15.0929 14.1648
0.9196 1 0.9196 10000.2 15.9109 14.4994 13.5731
0.9177 1 0.9177 10000.8 15.3238 13.9283 13.0035
0.9158 1 0.9158 10000.7 14.7436 13.3682 12.4455
0.9139 1 0.9139 10001 14.2226 12.8745 11.9538
0.912 1 0.912 10000.5 13.8299 12.5016 11.582
0.9101 1 0.9101 10000.4 13.4589 12.1299 11.2119
0.9082 1 0.9082 10001.3 13.0704 11.7618 10.8449
0.9063 1 0.9063 10000.1 12.7022 11.413 10.4976
0.9044 1 0.9044 10001.3 12.3443 11.0792 10.1657
0.9025 1 0.9025 10000.1 12.0058 10.7517 9.84018
0.9006 1 0.9006 10000.1 11.7064 10.4583 9.54847
0.8987 1 0.8987 10000.3 11.4746 10.2267 9.31848
0.8968 1 0.8968 10000 11.2374 9.99017 9.08406
0.8949 1 0.8949 10001.3 11.0084 9.7687 8.86409
0.893 1 0.893 10000.8 10.7805 9.54873 8.64564
0.8911 1 0.8911 10000.6 10.5495 9.33134 8.42965
0.8892 1 0.8892 10000 10.3144 9.1101 8.21051
0.8873 1 0.8873 10000.5 10.0867 8.8886 7.99111
0.8854 1 0.8854 10000.6 9.86497 8.67715 7.78177
0.8835 1 0.8835 10000.4 9.63704 8.46169 7.56843
0.8816 1 0.8816 10000.7 9.44325 8.2742 7.38307
