lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.1 15.7036 15.0132 14.0617
0.9481 1 0.9481 10001.2 15.3205 14.6141 13.6646
0.9462 1 0.9462 10000.6 14.5527 13.8907 12.934
0.9443 1 0.9443 10001.3 14.217 13.5471 12.5924
0.9424 1 0.9424 10000.1 13.884 13.204 12.2514
0.9405 1 0.9405 10000.1 13.5818 12.8918 11.941
0.9386 1 0.9386 10000.2 13.2811 12.5893 11.6402
0.9367 1 0.9367 10000.5 12.9995 12.3008 11.3531
0.9348 1 0.9348 10000.4 12.7272 12.0165 11.0706
0.9329 1 0.9329 10000.1 12.4753 11.7566 10.8128
0.931 1 0.931 10000.4 12.2383 11.5133 10.5708
0.9291 1 0.9291 10000 12.0058 11.2743 10.3334
0.9272 1 0.9272 10000.7 11.758 11.0257 10.0869
0.9253 1 0.9253 10001.1 11.5299 10.7836 9.84685
0.9234 1 0.9234 10000.3 11.3168 10.5673 9.63236
0.9215 1 0.9215 10001 11.1155 10.3575 9.42376
0.9196 1 0.9196 10000.6 10.9089 10.1457 9.2137
0.9177 1 0.9177 10001 10.7043 9.93306 9.0031
0.9158 1 0.9158 10000 10.5071 9.72587 8.79798
0.9139 1 0.9139 10000.2 10.3251 9.53609 8.61027
0.912 1 0.912 10001.4 10.1493 9.35759 8.43355
0.9101 1 0.9101 10000.8 9.96546 9.16864 8.24667
0.9082 1 0.9082 10000.7 9.78325 8.98091 8.06101
0.9063 1 0.9063 10000.1 9.61855 8.80482 7.887
0.9044 1 0.9044 10000.5 9.46628 8.64506 7.72933
0.9025 1 0.9025 10001.3 9.31757 8.49045 7.5768
0.9006 1 0.9006 10001.5 9.17567 8.33964 7.4281
0.8987 1 0.8987 10001.3 9.03334 8.20034 7.29018
0.8968 1 0.8968 10000 8.89691 8.05909 7.15068
0.8949 1 0.8949 10000.1 8.76379 7.92448 7.01808
0.893 1 0.893 10000.7 8.64285 7.79283 6.88814
0.8911 1 0.8911 10000.2 8.53316 7.67223 6.76967
0.8892 1 0.8892 10000.1 8.41855 7.55185 6.65138
0.8873 1 0.8873 10000.3 8.30948 7.43805 6.5397
0.8854 1 0.8854 10001.3 8.20506 7.32253 6.42631
0.8835 1 0.8835 10000.6 8.10499 7.21718 6.3226
0.8816 1 0.8816 10000.3 8.00787 7.11102 6.21833
0.8797 1 0.8797 10001.7 7.9117 7.0135 6.1221
0.8778 1 0.8778 10001.2 7.80849 6.90948 6.02018
0.8759 1 0.8759 10002.7 7.71366 6.80779 5.92054
0.874 1 0.874 10000.1 7.62294 6.71784 5.83146
0.8721 1 0.8721 10001.3 7.53184 6.62414 5.73972
0.8702 1 0.8702 10001.3 7.44203 6.53362 5.65049
0.8683 1 0.8683 10000.7 7.36315 6.44465 5.56298
0.8664 1 0.8664 10001.5 7.27612 6.35548 5.47546
0.8645 1 0.8645 10000.1 7.19145 6.26872 5.39017
0.8626 1 0.8626 10001 7.10566 6.18203 5.30508
0.8607 1 0.8607 10000.1 7.02629 6.10053 5.22529
0.8588 1 0.8588 10000.4 6.94586 6.01913 5.14565
0.8569 1 0.8569 10001 6.8687 5.94288 5.07062
0.855 1 0.855 10004.1 6.79714 5.87031 4.99952
0.8531 1 0.8531 10000.4 6.72389 5.79713 4.92797
0.8512 1 0.8512 10002.2 6.65027 5.72263 4.85546
0.8493 1 0.8493 10000 6.58688 5.65621 4.79035
0.8474 1 0.8474 10000.3 6.5127 5.57877 4.71513
0.8455 1 0.8455 10000.3 6.43965 5.5046 4.64321
0.8436 1 0.8436 10000.3 6.37936 5.44081 4.58051
0.8417 1 0.8417 10000.3 6.31752 5.37607 4.51731
0.8398 1 0.8398 10002.2 6.25776 5.31293 4.45532
0.8379 1 0.8379 10001 6.19463 5.24993 4.39383
0.836 1 0.836 10000 6.13398 5.18567 4.33169
0.8341 1 0.8341 10002.6 6.0768 5.12687 4.27431
0.8322 1 0.8322 10000.5 6.02423 5.06973 4.21883
0.8303 1 0.8303 10000.8 5.9636 5.01439 4.16442
0.8284 1 0.8284 10004.6 5.90516 4.95748 4.10898
0.8265 1 0.8265 10000.1 5.85035 4.90195 4.05487
0.8246 1 0.8246 10000.4 5.79078 4.84403 3.99892
0.8227 1 0.8227 10000.2 5.72802 4.78368 3.94087
0.8208 1 0.8208 10000.3 5.65917 4.71538 3.87488
0.8189 1 0.8189 10000.6 5.59461 4.64909 3.81089
0.817 1 0.817 10000.2 5.5363 4.58988 3.75393
0.8151 1 0.8151 10000.1 5.48406 4.53568 3.70136
0.8132 1 0.8132 10000.3 5.42488 4.47485 3.64286
0.8113 1 0.8113 10000.1 5.37052 4.41889 3.58907
0.8094 1 0.8094 10000.5 5.32422 4.36772 3.5399
0.8075 1 0.8075 10000.1 5.26381 4.30442 3.47894
0.8056 1 0.8056 10000.6 5.20852 4.24975 3.42661
0.8037 1 0.8037 10000.7 5.15287 4.1922 3.37142
0.8018 1 0.8018 10000.4 5.10692 4.14387 3.3253
0.7999 1 0.7999 10001 5.05832 4.09364 3.2773
0.798 1 0.798 10000.4 5.00288 4.03613 3.22217
0.7961 1 0.7961 10002 4.9445 3.97706 3.16545
0.7942 1 0.7942 10001.7 4.9026 3.93416 3.12444
0.7923 1 0.7923 10000.6 4.85808 3.8911 3.08323
0.7904 1 0.7904 10001.5 4.81203 3.84677 3.04059
0.7885 1 0.7885 10002.7 4.76826 3.80117 2.99732
0.7866 1 0.7866 10000.2 4.71252 3.74913 2.94775
0.7847 1 0.7847 10000.5 4.67332 3.70862 2.90927
0.7828 1 0.7828 10000.3 4.63071 3.66703 2.86988
0.7809 1 0.7809 10000.2 4.59506 3.6282 2.83321
0.779 1 0.779 10001.7 4.55961 3.59237 2.79897
0.7771 1 0.7771 10000.5 4.52606 3.55684 2.76524
0.7752 1 0.7752 10001.3 4.49566 3.52416 2.73356
0.7733 1 0.7733 10000.1 4.46088 3.49062 2.70158
0.7714 1 0.7714 10000.4 4.4289 3.45673 2.66985
0.7695 1 0.7695 10000.1 4.3986 3.42652 2.64117
0.7676 1 0.7676 10000.4 4.36512 3.39241 2.60923
0.7657 1 0.7657 10001.4 4.32306 3.35013 2.56939
0.7638 1 0.7638 10004.3 4.29006 3.31567 2.53705
0.7619 1 0.7619 10004.8 4.25993 3.2871 2.50927
0.76 1 0.76 10002.6 4.23246 3.2593 2.4824
0.7581 1 0.7581 10000.6 4.20261 3.22533 2.45079
0.7562 1 0.7562 10002.2 4.17049 3.19451 2.4217
0.7543 1 0.7543 10000.7 4.13352 3.15617 2.38591
0.7524 1 0.7524 10001.3 4.10809 3.12756 2.35908
0.7505 1 0.7505 10001.1 4.08111 3.09903 2.33256
0.7486 1 0.7486 10000.2 4.05598 3.07317 2.30785
0.7467 1 0.7467 10001.2 4.02691 3.04395 2.2803
0.7448 1 0.7448 10001.3 4.00121 3.01623 2.2543
0.7429 1 0.7429 10000.1 3.97467 2.99046 2.22992
0.741 1 0.741 10000.2 3.94881 2.96155 2.2029
0.7391 1 0.7391 10001.2 3.921 2.93427 2.17744
0.7372 1 0.7372 10000.1 3.88592 2.90002 2.14579
0.7353 1 0.7353 10000.5 3.8564 2.86766 2.1157
0.7334 1 0.7334 10000.9 3.82609 2.8396 2.08962
0.7315 1 0.7315 10003.1 3.7996 2.81576 2.0668
