lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.6 14.2866 13.6538 12.6969
0.9481 1 0.9481 10000.3 13.85 13.2001 12.2451
0.9462 1 0.9462 10000.1 13.4379 12.7904 11.8368
0.9443 1 0.9443 10000.1 13.1155 12.4597 11.5079
0.9424 1 0.9424 10001.1 12.7917 12.1348 11.185
0.9405 1 0.9405 10000.1 12.4857 11.8195 10.8716
0.9386 1 0.9386 10000.4 12.1925 11.509 10.5632
0.9367 1 0.9367 10000.4 11.9134 11.2189 10.2751
0.9348 1 0.9348 10000.3 11.6538 10.9495 10.0077
0.9329 1 0.9329 10000 11.4053 10.6993 9.75955
0.931 1 0.931 10000.2 11.1707 10.4505 9.51253
0.9291 1 0.9291 10001.3 10.9201 10.1954 9.25944
0.9272 1 0.9272 10000 10.6799 9.95122 9.01729
0.9253 1 0.9253 10000 10.4453 9.71943 8.78753
0.9234 1 0.9234 10000 10.2129 9.49318 8.56332
0.9215 1 0.9215 10000.2 9.99047 9.26089 8.33308
0.9196 1 0.9196 10000.4 9.778 9.03749 8.11173
0.9177 1 0.9177 10000 9.59276 8.84206 7.91837
0.9158 1 0.9158 10001.7 9.42621 8.6732 7.75144
0.9139 1 0.9139 10000.6 9.25346 8.49707 7.57739
0.912 1 0.912 10000.1 9.0864 8.32534 7.40773
0.9101 1 0.9101 10000.6 8.93921 8.17365 7.25766
0.9082 1 0.9082 10000.5 8.7918 8.02651 7.11155
0.9063 1 0.9063 10000.2 8.63567 7.87031 6.95716
0.9044 1 0.9044 10000.1 8.47799 7.70674 6.79568
0.9025 1 0.9025 10000.5 8.342 7.5648 6.65576
0.9006 1 0.9006 10001 8.21797 7.43535 6.5281
0.8987 1 0.8987 10000.6 8.0983 7.31281 6.40754
0.8968 1 0.8968 10000.5 7.99263 7.20495 6.30121
0.8949 1 0.8949 10000.2 7.88406 7.09205 6.19044
0.893 1 0.893 10001 7.78732 6.9915 6.0912
0.8911 1 0.8911 10001.7 7.69662 6.89784 5.99961
0.8892 1 0.8892 10000.7 7.60952 6.80088 5.90447
0.8873 1 0.8873 10001.3 7.53573 6.7203 5.82563
0.8854 1 0.8854 10000.6 7.45728 6.63532 5.7428
0.8835 1 0.8835 10001.5 7.38707 6.56021 5.66938
0.8816 1 0.8816 10000.4 7.31357 6.47976 5.59087
0.8797 1 0.8797 10000.1 7.24438 6.40118 5.51445
0.8778 1 0.8778 10000.7 7.18158 6.33159 5.44629
0.8759 1 0.8759 10000.5 7.09492 6.24529 5.36212
0.874 1 0.874 10000.3 7.0157 6.16109 5.28007
0.8721 1 0.8721 10000.7 6.94885 6.08744 5.20858
0.8702 1 0.8702 10000.9 6.87123 6.00994 5.13324
0.8683 1 0.8683 10000.1 6.78726 5.92627 5.05175
0.8664 1 0.8664 10000.4 6.70776 5.84282 4.97048
0.8645 1 0.8645 10000.3 6.64153 5.7681 4.89795
0.8626 1 0.8626 10001.4 6.57682 5.70564 4.83711
0.8607 1 0.8607 10002.2 6.49945 5.62659 4.76024
0.8588 1 0.8588 10000.7 6.43484 5.55805 4.69391
0.8569 1 0.8569 10000.5 6.36309 5.48245 4.62052
0.855 1 0.855 10001.8 6.29715 5.40762 4.54789
0.8531 1 0.8531 10000.2 6.24247 5.34718 4.48928
0.8512 1 0.8512 10000.9 6.18616 5.28612 4.43043
0.8493 1 0.8493 10000 6.13544 5.22921 4.37543
0.8474 1 0.8474 10000.4 6.0819 5.17426 4.32213
0.8455 1 0.8455 10000.2 6.02698 5.11523 4.26534
0.8436 1 0.8436 10001.3 5.97617 5.06186 4.21328
0.8417 1 0.8417 10000.1 5.93032 5.01046 4.16374
0.8398 1 0.8398 10000.5 5.88452 4.96149 4.11643
0.8379 1 0.8379 10000.8 5.83516 4.90816 4.06521
0.836 1 0.836 10000.2 5.79283 4.85879 4.01783
0.8341 1 0.8341 10000.6 5.73978 4.80288 3.96418
0.8322 1 0.8322 10000.1 5.69314 4.75129 3.91488
0.8303 1 0.8303 10000.2 5.65057 4.70487 3.86996
0.8284 1 0.8284 10000.2 5.60351 4.65625 3.8234
0.8265 1 0.8265 10000.4 5.5608 4.61026 3.77905
0.8246 1 0.8246 10000.7 5.51562 4.56165 3.73245
