lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.1 17.6032 16.7903 15.8401
0.9481 1 0.9481 10000.9 17.091 16.2884 15.34
0.9462 1 0.9462 10001 16.6117 15.7903 14.8436
0.9443 1 0.9443 10001.6 16.1524 15.309 14.3641
0.9424 1 0.9424 10000.6 15.7137 14.8588 13.9158
0.9405 1 0.9405 10000.3 15.3209 14.4492 13.5081
0.9386 1 0.9386 10000.4 14.955 14.0713 13.1323
0.9367 1 0.9367 10000.1 14.6387 13.7405 12.8035
0.9348 1 0.9348 10000.4 14.3316 13.4247 12.4898
0.9329 1 0.9329 10000.1 14.0577 13.1427 12.2098
0.931 1 0.931 10000.6 13.7868 12.8679 11.9369
0.9291 1 0.9291 10000 11.61 10.6974 9.76706
0.9272 1 0.9272 10000.4 11.3736 10.4624 9.53399
0.9253 1 0.9253 10000.2 11.1456 10.2339 9.30721
0.9234 1 0.9234 10002.1 10.9338 10.0205 9.09585
0.9215 1 0.9215 10000 10.7366 9.81969 8.89689
0.9196 1 0.9196 10000.3 10.5335 9.61237 8.69161
0.9177 1 0.9177 10000.3 10.3226 9.39669 8.47798
0.9158 1 0.9158 10000.9 10.1219 9.19106 8.27441
0.9139 1 0.9139 10000.9 9.94612 9.01159 8.09701
0.912 1 0.912 10000.5 9.77892 8.84204 7.92953
0.9101 1 0.9101 10001.4 9.62081 8.6787 7.76812
0.9082 1 0.9082 10000.9 9.47349 8.52787 7.61834
0.9063 1 0.9063 10001.2 9.32355 8.37562 7.46817
0.9044 1 0.9044 10000.5 9.18427 8.23007 7.32472
0.9025 1 0.9025 10001 9.0475 8.08804 7.18478
0.9006 1 0.9006 10000.3 8.92192 7.96003 7.05859
0.8987 1 0.8987 10001.3 8.79914 7.83027 6.93078
0.8968 1 0.8968 10000.2 8.66994 7.7007 6.80326
0.8949 1 0.8949 10000.3 8.52441 7.56825 6.67284
0.893 1 0.893 10000 8.38751 7.42673 6.53338
0.8911 1 0.8911 10000 8.24813 7.29179 6.40049
