lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.1 27.9522 26.9034 25.9324
0.9481 1 0.9481 10000.1 25.5174 24.5123 23.5433
0.9462 1 0.9462 10000.3 23.2682 22.3087 21.3415
0.9443 1 0.9443 10001.4 21.7815 20.8394 19.8742
0.9424 1 0.9424 10000.1 20.3754 19.4523 18.489
0.9405 1 0.9405 10000.1 19.3782 18.4656 17.5042
0.9386 1 0.9386 10000.4 18.6214 17.7089 16.7494
0.9367 1 0.9367 10000.1 17.8934 16.986 16.0285
0.9348 1 0.9348 10001.4 17.2414 16.3335 15.378
0.9329 1 0.9329 10000 16.6416 15.7289 14.7753
0.931 1 0.931 10000.1 16.0539 15.1344 14.1828
0.9291 1 0.9291 10000.2 15.461 14.5369 13.5872
0.9272 1 0.9272 10000.3 14.8688 13.953 13.0054
0.9253 1 0.9253 10000.8 14.2733 13.3637 12.4181
0.9234 1 0.9234 10000.5 13.699 12.7964 11.8527
0.9215 1 0.9215 10000.3 13.1912 12.2945 11.3529
0.9196 1 0.9196 10000.1 12.8014 11.9015 10.9618
0.9177 1 0.9177 10000.2 12.4703 11.5775 10.6399
0.9158 1 0.9158 10001.1 12.1456 11.2601 10.3245
0.9139 1 0.9139 10000.9 11.8892 11.1254 10.1923
0.912 1 0.912 10000.6 11.7031 10.9306 9.99959
0.9101 1 0.9101 10000.6 11.5158 10.7359 9.80689
0.9082 1 0.9082 10000.1 11.3421 10.546 9.61901
0.9063 1 0.9063 10001.2 11.1684 10.3686 9.44361
0.9044 1 0.9044 10000.8 10.9871 10.1753 9.25234
0.9025 1 0.9025 10000.7 10.8175 9.99818 9.07729
0.9006 1 0.9006 10000 10.6434 9.8207 8.90187
0.8987 1 0.8987 10000.4 10.4909 9.65178 8.73502
0.8968 1 0.8968 10001 10.3434 9.49889 8.5842
0.8949 1 0.8949 10000.1 10.1935 9.34464 8.43205
0.893 1 0.893 10000.6 10.0438 9.18921 8.2787
0.8911 1 0.8911 10000.2 9.8628 9.0174 8.109
0.8892 1 0.8892 10000.1 9.71239 8.84884 7.94255
0.8873 1 0.8873 10000.4 9.55884 8.68528 7.78112
0.8854 1 0.8854 10001.1 9.41536 8.53348 7.63144
0.8835 1 0.8835 10000.7 9.27296 8.38936 7.48946
0.8816 1 0.8816 10000.3 9.14324 8.25247 7.35472
0.8797 1 0.8797 10000.5 9.03582 8.13563 7.23933
0.8778 1 0.8778 10000 8.93274 8.0226 7.12809
0.8759 1 0.8759 10000.9 8.82847 7.91225 7.0192
0.874 1 0.874 10000.1 8.72588 7.80581 6.91399
0.8721 1 0.8721 10000.3 8.62124 7.69241 6.80272
0.8702 1 0.8702 10001.7 8.51269 7.5774 6.68984
0.8683 1 0.8683 10000.3 8.39313 7.4631 6.57771
0.8664 1 0.8664 10000.7 8.25668 7.33667 6.45343
0.8645 1 0.8645 10000.4 8.12694 7.20318 6.32211
0.8626 1 0.8626 10000.6 7.99383 7.07899 6.2001
0.8607 1 0.8607 10000.1 7.87279 6.95207 6.07538
0.8588 1 0.8588 10000.1 7.76196 6.82528 5.95079
0.8569 1 0.8569 10000.1 7.66808 6.72093 5.84866
0.855 1 0.855 10000.1 7.58794 6.63419 5.76368
0.8531 1 0.8531 10001.6 7.50865 6.55046 5.68158
0.8512 1 0.8512 10001.5 7.41787 6.45938 5.59271
0.8493 1 0.8493 10000.1 7.32401 6.36232 5.49789
0.8474 1 0.8474 10000 7.24016 6.273 5.41081
0.8455 1 0.8455 10000.1 7.16387 6.1935 5.33343
0.8436 1 0.8436 10000.6 7.09471 6.12023 5.26198
0.8417 1 0.8417 10000.5 7.02331 6.04709 5.19058
0.8398 1 0.8398 10000.2 6.94584 5.96579 5.11154
0.8379 1 0.8379 10000.1 6.8792 5.89682 5.04408
