lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.5 15.6157 14.8544 13.9106
0.9481 1 0.9481 10000.7 15.2922 14.5113 13.5692
0.9462 1 0.9462 10000.4 14.9695 14.1732 13.2329
0.9443 1 0.9443 10000.1 14.6483 13.8398 12.9013
0.9424 1 0.9424 10002.8 14.3388 13.5134 12.5769
0.9405 1 0.9405 10000.5 14.0256 13.1986 12.2635
0.9386 1 0.9386 10000.7 13.7193 12.8856 11.952
0.9367 1 0.9367 10000.1 13.4189 12.5776 11.6452
0.9348 1 0.9348 10000.1 13.1202 12.2699 11.3395
0.9329 1 0.9329 10000 12.8218 11.9618 11.0334
0.931 1 0.931 10000.2 12.5307 11.6624 10.736
0.9291 1 0.9291 10002.2 12.2369 11.3667 10.4423
0.9272 1 0.9272 10000 12.0266 11.1434 10.2211
0.9253 1 0.9253 10000.1 11.8218 10.9399 10.0196
0.9234 1 0.9234 10000 11.6343 10.7373 9.81901
0.9215 1 0.9215 10000.4 11.4558 10.5475 9.63131
0.9196 1 0.9196 10002.1 11.2817 10.377 9.46222
0.9177 1 0.9177 10001.2 11.1207 10.2143 9.30052
0.9158 1 0.9158 10000 10.9693 10.0478 9.13591
0.9139 1 0.9139 10001.9 10.812 9.88448 8.97388
0.912 1 0.912 10000.5 10.6587 9.72219 8.81365
0.9101 1 0.9101 10000.3 9.45047 8.5732 7.67215
0.9082 1 0.9082 10000.5 9.28915 8.41217 7.51321
0.9063 1 0.9063 10000.2 9.13438 8.26094 7.36374
0.9044 1 0.9044 10001.1 8.99784 8.12344 7.22717
0.9025 1 0.9025 10001 8.8578 7.98398 7.0898
0.9006 1 0.9006 10000.3 8.72452 7.842 6.94992
0.8987 1 0.8987 10000.9 8.58387 7.69622 6.80624
0.8968 1 0.8968 10000.6 8.46341 7.56142 6.67355
0.8949 1 0.8949 10001.2 8.35046 7.44522 6.55909
0.893 1 0.893 10001.8 8.24556 7.33723 6.45247
0.8911 1 0.8911 10000 8.14222 7.23139 6.34809
0.8892 1 0.8892 10000.9 8.03583 7.11743 6.23626
0.8873 1 0.8873 10000.6 7.93376 7.0148 6.13512
0.8854 1 0.8854 10000 7.83165 6.90966 6.03201
0.8835 1 0.8835 10000.2 7.71884 6.79717 5.92164
0.8816 1 0.8816 10000.1 7.5911 6.67144 5.79805
0.8797 1 0.8797 10002.2 7.46435 6.5516 5.68034
0.8778 1 0.8778 10000.4 7.35526 6.43369 5.56462
0.8759 1 0.8759 10000.1 7.26988 6.34654 5.47906
0.874 1 0.874 10000.4 7.18799 6.26146 5.39567
0.8721 1 0.8721 10000.4 7.10025 6.17685 5.3124
0.8702 1 0.8702 10000.4 7.00415 6.07723 5.21497
0.8683 1 0.8683 10000.9 6.91165 5.97941 5.11932
0.8664 1 0.8664 10000 6.8327 5.89796 5.03937
0.8645 1 0.8645 10000.8 6.7521 5.81838 4.96131
0.8626 1 0.8626 10000.1 6.62178 5.71872 4.86383
0.8607 1 0.8607 10000.4 6.43805 5.58634 4.73363
0.8588 1 0.8588 10000.1 6.299 5.43505 4.58454
0.8569 1 0.8569 10000.6 6.17898 5.30466 4.45634
0.855 1 0.855 10000.4 6.09292 5.19047 4.34436
0.8531 1 0.8531 10000.4 6.02003 5.11096 4.26707
0.8512 1 0.8512 10000 5.95429 5.04613 4.20435
0.8493 1 0.8493 10000.2 5.89033 4.98043 4.14087
0.8474 1 0.8474 10000.5 5.82898 4.91484 4.07752
0.8455 1 0.8455 10000.8 5.77454 4.86017 4.0246
0.8436 1 0.8436 10000.8 5.71018 4.80009 3.96676
0.8417 1 0.8417 10001.9 5.63419 4.72436 3.89326
0.8398 1 0.8398 10000.2 5.57785 4.66132 3.83244
0.8379 1 0.8379 10000.6 5.52358 4.60384 3.77694
0.836 1 0.836 10000.3 5.47186 4.55403 3.72879
0.8341 1 0.8341 10000.2 5.41065 4.49076 3.66779
0.8322 1 0.8322 10000 5.36202 4.44134 3.6198
