lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10002.7 11.6203 10.9528 10.0213
0.9481 1 0.9481 10001.9 11.3432 10.6558 9.72628
0.9462 1 0.9462 10000.2 11.0881 10.3688 9.44122
0.9443 1 0.9443 10000.4 10.8209 10.1119 9.18628
0.9424 1 0.9424 10000.5 10.5518 9.85101 8.92739
0.9405 1 0.9405 10000 10.3449 9.62446 8.70283
0.9386 1 0.9386 10000.8 10.1525 9.42867 8.50903
0.9367 1 0.9367 10000.1 9.9806 9.23564 8.31801
0.9348 1 0.9348 10000.7 9.80329 9.05834 8.14272
0.9329 1 0.9329 10000 9.62529 8.87692 7.96333
0.931 1 0.931 10000.5 9.46599 8.70376 7.79219
0.9291 1 0.9291 10000.3 9.32133 8.55204 7.64251
0.9272 1 0.9272 10000.1 9.19596 8.41602 7.50836
0.9253 1 0.9253 10000.8 9.07252 8.2834 7.37758
0.9234 1 0.9234 10000.7 8.93851 8.1447 7.24094
0.9215 1 0.9215 10000.6 8.82075 8.02128 7.11951
0.9196 1 0.9196 10000 8.70864 7.90635 7.00619
0.9177 1 0.9177 10000.7 8.58488 7.781 6.88289
0.9158 1 0.9158 10000.3 8.46587 7.65527 6.75924
0.9139 1 0.9139 10000.9 8.35405 7.54265 6.64837
0.912 1 0.912 10000.3 8.24955 7.43396 6.54144
0.9101 1 0.9101 10000.5 8.14691 7.32168 6.43124
0.9082 1 0.9082 10000.5 8.04651 7.22013 6.3311
0.9063 1 0.9063 10000.8 7.93896 7.11513 6.22816
0.9044 1 0.9044 10000.3 7.82365 6.99797 6.11309
0.9025 1 0.9025 10000.2 7.72227 6.88835 6.00556
0.9006 1 0.9006 10000.6 7.62782 6.79012 5.90942
0.8987 1 0.8987 10000.1 7.53505 6.6913 5.81271
0.8968 1 0.8968 10000.2 7.44434 6.59627 5.7198
0.8949 1 0.8949 10002.2 7.35832 6.50848 5.63322
0.893 1 0.893 10000.7 7.2739 6.4229 5.5489
0.8911 1 0.8911 10000.6 7.19499 6.33632 5.46411
0.8892 1 0.8892 10000.2 7.11227 6.253 5.38213
0.8873 1 0.8873 10000.3 7.01628 6.16006 5.29132
0.8854 1 0.8854 10000.1 6.92 6.05968 5.19308
0.8835 1 0.8835 10000.1 6.83749 5.96905 5.10448
0.8816 1 0.8816 10000 6.75997 5.88949 5.0261
0.8797 1 0.8797 10000 6.67962 5.80736 4.94584
0.8778 1 0.8778 10000.5 6.59845 5.72321 4.86369
0.8759 1 0.8759 10000.4 6.5145 5.63528 4.77793
0.874 1 0.874 10000.9 6.41991 5.54724 4.69204
0.8721 1 0.8721 10000 6.33831 5.46026 4.60725
0.8702 1 0.8702 10005.1 6.27171 5.39029 4.53875
0.8683 1 0.8683 10000.3 6.20557 5.32489 4.4745
0.8664 1 0.8664 10001.3 6.14227 5.25729 4.40854
0.8645 1 0.8645 10000.8 6.07462 5.1899 4.34304
0.8626 1 0.8626 10000.8 6.01152 5.12163 4.27665
0.8607 1 0.8607 10000.1 5.94523 5.05115 4.20829
0.8588 1 0.8588 10000.5 5.88117 4.98923 4.14741
0.8569 1 0.8569 10000.7 5.82199 4.92799 4.08803
0.855 1 0.855 10000.4 5.76046 4.86587 4.0277
0.8531 1 0.8531 10000.4 5.70147 4.80687 3.97026
0.8512 1 0.8512 10000.6 5.63336 4.7393 3.90491
0.8493 1 0.8493 10000.2 5.56774 4.67134 3.83919
0.8474 1 0.8474 10000.3 5.51081 4.61203 3.78196
0.8455 1 0.8455 10000.5 5.45674 4.55709 3.7287
0.8436 1 0.8436 10000.7 5.40333 4.50442 3.67736
0.8417 1 0.8417 10001.6 5.35196 4.45183 3.62613
0.8398 1 0.8398 10001.1 5.29654 4.39778 3.57371
0.8379 1 0.8379 10000.5 5.24519 4.34669 3.52435
0.836 1 0.836 10000.4 5.19724 4.29794 3.47662
0.8341 1 0.8341 10000.7 5.13146 4.23762 3.41835
0.8322 1 0.8322 10000.3 5.06695 4.17316 3.35615
0.8303 1 0.8303 10000.1 5.00321 4.11072 3.29598
0.8284 1 0.8284 10000.5 5.67325 4.75284 3.91513
0.8265 1 0.8265 10000 5.60647 4.6854 3.85
0.8246 1 0.8246 10000 5.55031 4.62728 3.7939
0.8227 1 0.8227 10000.6 5.49822 4.57452 3.74274
0.8208 1 0.8208 10000.5 5.44835 4.52626 3.69583
0.8189 1 0.8189 10000.1 5.39405 4.46972 3.64162
0.817 1 0.817 10000.1 5.348 4.41889 3.59305
0.8151 1 0.8151 10000.1 5.30208 4.36849 3.54486
0.8132 1 0.8132 10000.7 5.26191 4.32549 3.50347
0.8113 1 0.8113 10000.2 5.2194 4.28347 3.46297
0.8094 1 0.8094 10000.3 5.18111 4.24373 3.42421
0.8075 1 0.8075 10000.2 5.14263 4.20021 3.38257
0.8056 1 0.8056 10001.3 5.09981 4.15735 3.34183
0.8037 1 0.8037 10000.8 5.06337 4.11638 3.30255
0.8018 1 0.8018 10000.1 5.02296 4.07408 3.26212
0.7999 1 0.7999 10000.3 4.98232 4.03361 3.22328
0.798 1 0.798 10003.4 4.94113 3.9891 3.18108
0.7961 1 0.7961 10000.2 4.9026 3.94605 3.1403
0.7942 1 0.7942 10000.8 4.85706 3.89978 3.0964
0.7923 1 0.7923 10000.8 4.82165 3.86121 3.06007
0.7904 1 0.7904 10000.3 4.77607 3.81767 3.01893
0.7885 1 0.7885 10000.2 4.73607 3.77654 2.97959
0.7866 1 0.7866 10000.2 4.70474 3.74345 2.94789
0.7847 1 0.7847 10000.5 4.65922 3.70064 2.90749
0.7828 1 0.7828 10002.1 4.61869 3.65583 2.86507
0.7809 1 0.7809 10000 4.58569 3.6237 2.83441
0.779 1 0.779 10000.6 4.553 3.58984 2.80249
0.7771 1 0.7771 10000.5 4.5175 3.55534 2.76961
0.7752 1 0.7752 10000.6 4.48422 3.51773 2.73419
0.7733 1 0.7733 10000.3 4.4463 3.48138 2.69961
0.7714 1 0.7714 10000 4.39155 3.43013 2.65081
0.7695 1 0.7695 10000.5 4.34478 3.38226 2.60539
0.7676 1 0.7676 10002.2 4.31636 3.34875 2.57369
0.7657 1 0.7657 10000.3 4.28367 3.31745 2.54409
0.7638 1 0.7638 10000.6 4.25138 3.28342 2.51232
0.7619 1 0.7619 10000.2 4.22095 3.24846 2.47985
0.76 1 0.76 10000.1 4.19449 3.2197 2.45317
0.7581 1 0.7581 10000.1 4.16929 3.19197 2.42703
0.7562 1 0.7562 10000.2 4.14393 3.16596 2.40214
0.7543 1 0.7543 10000.7 4.11882 3.13922 2.37694
0.7524 1 0.7524 10003 4.08981 3.11053 2.35016
0.7505 1 0.7505 10000.3 4.061 3.08366 2.32483
0.7486 1 0.7486 10000.7 4.03647 3.05688 2.29951
0.7467 1 0.7467 10001.2
