lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.1 17.5365 16.5706 15.6138
0.9481 1 0.9481 10000.3 16.6933 15.7333 14.7784
0.9462 1 0.9462 10000.3 15.8757 14.9198 13.9669
0.9443 1 0.9443 10000.5 15.0914 14.1534 13.2024
0.9424 1 0.9424 10000.3 14.5457 13.6087 12.6597
0.9405 1 0.9405 10000.3 14.0379 13.1075 12.1604
0.9386 1 0.9386 10001.8 13.6323 12.7071 11.762
0.9367 1 0.9367 10000 13.2707 12.3439 11.4008
0.9348 1 0.9348 10000.1 12.9863 12.0663 11.1252
0.9329 1 0.9329 10000.1 12.702 11.7934 10.8543
0.931 1 0.931 10000.6 12.4063 11.5056 10.5684
0.9291 1 0.9291 10000.4 11.413 10.6045 9.68542
0.9272 1 0.9272 10000.3 11.2259 10.4167 9.49867
0.9253 1 0.9253 10000.6 11.0364 10.2257 9.30923
0.9234 1 0.9234 10000.5 10.8598 10.0363 9.12171
0.9215 1 0.9215 10000.5 10.6942 9.86304 8.9499
0.9196 1 0.9196 10000.3 10.5341 9.69805 8.7864
0.9177 1 0.9177 10000.4 10.3718 9.52857 8.61897
0.9158 1 0.9158 10000.1 10.2109 9.36147 8.45392
0.9139 1 0.9139 10000 10.0524 9.19069 8.2852
0.912 1 0.912 10000.9 9.89338 9.02621 8.12278
0.9101 1 0.9101 10000.4 9.73994 8.86983 7.96848
0.9082 1 0.9082 10001.4 9.59364 8.71532 7.81604
0.9063 1 0.9063 10003 9.45145 8.56706 7.66942
0.9044 1 0.9044 10000.6 9.30382 8.41902 7.52311
0.9025 1 0.9025 10000.2 9.17629 8.28777 7.39356
0.9006 1 0.9006 10001 9.04988 8.1531 7.26093
0.8987 1 0.8987 10000.3 8.92319 8.02284 7.13253
0.8968 1 0.8968 10000.1 8.80359 7.89696 7.0085
0.8949 1 0.8949 10000.4 8.68257 7.7732 6.88639
0.893 1 0.893 10000.2 8.57274 7.66072 6.77483
0.8911 1 0.8911 10001.4 8.45974 7.54416 6.66
0.8892 1 0.8892 10000.4 8.34415 7.4222 6.54018
0.8873 1 0.8873 10000.1 8.23369 7.31244 6.43167
0.8854 1 0.8854 10000 8.1211 7.20065 6.32149
0.8835 1 0.8835 10000.2 8.01572 7.08878 6.21165
0.8816 1 0.8816 10005.2 7.90344 6.97667 6.10155
