lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.3 26.5119 25.5085 24.5382
0.9481 1 0.9481 10001.1 25.4273 24.4177 23.4491
0.9462 1 0.9462 10000.4 24.3778 23.3603 22.3933
0.9443 1 0.9443 10000.6 23.3898 22.3596 21.3941
0.9424 1 0.9424 10000.6 22.448 21.4235 20.46
0.9405 1 0.9405 10001.1 21.5826 20.5565 19.595
0.9386 1 0.9386 10001.3 20.9264 19.89 18.93
0.9367 1 0.9367 10000.3 20.3012 19.2597 18.3017
0.9348 1 0.9348 10000.2 19.693 18.6424 17.6864
0.9329 1 0.9329 10000.6 19.0672 18.0164 17.0624
0.931 1 0.931 10000.3 18.456 17.3994 16.4474
0.9291 1 0.9291 10000 17.869 16.802 15.8521
0.9272 1 0.9272 10000 17.3 16.2317 15.2836
0.9253 1 0.9253 10001.1 16.7241 15.6637 14.7174
0.9234 1 0.9234 10002.2 16.1518 15.1002 14.1554
0.9215 1 0.9215 10000.7 15.5884 14.5385 13.5954
0.9196 1 0.9196 10000.2 15.1301 14.077 13.1357
0.9177 1 0.9177 10000.5 14.7367 13.6743 12.735
0.9158 1 0.9158 10000.1 14.3544 13.2758 12.3385
0.9139 1 0.9139 10000 13.9841 12.9087 11.9735
0.912 1 0.912 10000.3 13.6191 12.5422 11.6089
0.9101 1 0.9101 10000.1 13.2893 12.2053 11.274
0.9082 1 0.9082 10001.8 13.0474 11.9561 11.0268
0.9063 1 0.9063 10000.2 12.8155 11.7198 10.7926
0.9044 1 0.9044 10000.1 12.5659 11.4727 10.5475
0.9025 1 0.9025 10000.6 12.3074 11.2206 10.2975
0.9006 1 0.9006 10000.3 12.039 10.9587 10.0376
0.8987 1 0.8987 10000.2 11.777 10.7037 9.7847
0.8968 1 0.8968 10000.3 11.5297 10.4441 9.52714
0.8949 1 0.8949 10000.4 11.2962 10.1989 9.28401
0.893 1 0.893 10000.1 11.0731 9.97733 9.06452
0.8911 1 0.8911 10000.3 10.8618 9.76625 8.85553
0.8892 1 0.8892 10000.1 10.6252 9.54805 8.63944
0.8873 1 0.8873 10001.2 10.3876 9.32253 8.41602
0.8854 1 0.8854 10000.2 10.1741 9.09657 8.19219
0.8835 1 0.8835 10000.9 9.94882 8.88912 7.98686
0.8816 1 0.8816 10000.9 9.75306 8.68222 7.7821
0.8797 1 0.8797 10000.1 9.57822 8.49627 7.59832
0.8778 1 0.8778 10002.2 9.42314 8.33273 7.43691
0.8759 1 0.8759 10000.3 9.2806 8.19269 7.29865
0.874 1 0.874 10000.1 9.14794 8.05774 7.16516
0.8721 1 0.8721 10000.9 9.00997 7.91994 7.02953
0.8702 1 0.8702 10000.8 8.88872 7.7966 6.90781
0.8683 1 0.8683 10000.3 8.77217 7.67756 6.79019
0.8664 1 0.8664 10000.1 8.64751 7.55317 6.6679
0.8645 1 0.8645 10000.7 8.51523 7.4195 6.53641
0.8626 1 0.8626 10001 8.40884 7.30841 6.42732
0.8607 1 0.8607 10000.1 8.30463 7.20296 6.32317
0.8588 1 0.8588 10001.1 8.20341 7.09504 6.21691
0.8569 1 0.8569 10000 8.07575 6.97468 6.09877
0.855 1 0.855 10000.1 7.95351 6.85002 5.97632
0.8531 1 0.8531 10000.1 7.84819 6.74311 5.87164
0.8512 1 0.8512 10000.3 7.74941 6.6497 5.77936
0.8493 1 0.8493 10001.1 7.65646 6.55693 5.68814
0.8474 1 0.8474 10000.1 7.56062 6.45885 5.59231
0.8455 1 0.8455 10000.2 7.47116 6.372 5.5071
0.8436 1 0.8436 10001.6 7.38939 6.28495 5.42214
0.8417 1 0.8417 10000.9 7.30814 6.19986 5.33905
0.8398 1 0.8398 10000.5 7.22748 6.12074 5.26139
0.8379 1 0.8379 10000.4 7.14178 6.03767 5.18009
0.836 1 0.836 10000.5 7.04529 5.94418 5.08886
0.8341 1 0.8341 10000 6.94064 5.83658 4.98353
0.8322 1 0.8322 10002.1 6.85848 5.75304 4.90186
0.8303 1 0.8303 10000.1 6.78591 5.68132 4.83111
0.8284 1 0.8284 10000.7 6.70765 5.60001 4.75198
0.8265 1 0.8265 10000.7 6.63263 5.52329 4.67721
0.8246 1 0.8246 10000.3 6.56084 5.45372 4.60865
0.8227 1 0.8227 10000.6 6.49149 5.38323 4.54036
0.8208 1 0.8208 10000.4 6.42293 5.30988 4.46916
0.8189 1 0.8189 10000.3 6.3523 5.24371 4.40445
0.817 1 0.817 10000.1 6.2858 5.1788 4.34079
0.8151 1 0.8151 10000.4 6.21715 5.11463 4.27779
0.8132 1 0.8132 10000.9 6.13999 5.04211 4.20705
0.8113 1 0.8113 10000.8 6.05755 4.95988 4.12714
0.8094 1 0.8094 10000.4 5.98056 4.88304 4.05265
0.8075 1 0.8075 10001.3 5.91189 4.81631 3.98819
0.8056 1 0.8056 10000 5.84852 4.75429 3.92842
0.8037 1 0.8037 10000.3 5.78036 4.6849 3.86138
0.8018 1 0.8018 10000.2 5.7249 4.62167 3.80052
0.7999 1 0.7999 10000.6 5.67397 4.56961 3.75051
0.798 1 0.798 10001.7 5.62203 4.51893 3.70132
0.7961 1 0.7961 10000.2 5.56899 4.46191 3.6467
0.7942 1 0.7942 10002.3 5.52589 4.41695 3.60349
0.7923 1 0.7923 10000.1 5.48331 4.37399 3.56174
0.7904 1 0.7904 10000.1 5.43709 4.32745 3.51749
0.7885 1 0.7885 10000.1 5.39391 4.28555 3.47698
0.7866 1 0.7866 10000.4 4.32641 3.42347 2.64839
0.7847 1 0.7847 10000.2 4.27806 3.37491 2.60225
0.7828 1 0.7828 10001.4 4.24727 3.34045 2.56922
0.7809 1 0.7809 10000.5 4.21838 3.31261 2.54252
0.779 1 0.779 10000.2 4.19098 3.28362 2.5154
0.7771 1 0.7771 10000.6 4.1414 3.23912 2.47332
0.7752 1 0.7752 10000.4 4.0885 3.19048 2.42712
0.7733 1 0.7733 10000.8 4.05797 3.15586 2.39484
0.7714 1 0.7714 10002.4 4.03067 3.12786 2.36826
0.7695 1 0.7695 10000 3.99784 3.09723 2.33954
0.7676 1 0.7676 10000.1 3.94958 3.04893 2.2937
0.7657 1 0.7657 10001.2 3.92185 3.02104 2.26714
0.7638 1 0.7638 10000.3 3.87736 2.98004 2.22863
