lambda mu traffic_load total_time waiting_by_job njob_avg nq_avg
0.95 1 0.95 10000.4 11.1586 10.4072 9.48452
0.9481 1 0.9481 10000.2 10.9303 10.167 9.24634
0.9462 1 0.9462 10000.1 10.7113 9.94689 9.02765
0.9443 1 0.9443 10000.3 10.4959 9.72691 8.80966
0.9424 1 0.9424 10000.5 10.2812 9.50826 8.59301
0.9405 1 0.9405 10000.3 10.0683 9.29614 8.38291
0.9386 1 0.9386 10000.8 9.86958 9.08924 8.17796
0.9367 1 0.9367 10000.9 9.6843 8.90201 7.99203
0.9348 1 0.9348 10000.4 9.49915 8.71607 7.8071
0.9329 1 0.9329 10000 9.31283 8.53162 7.62431
0.931 1 0.931 10000.9 9.12957 8.34773 7.44244
0.9291 1 0.9291 10000.6 8.96691 8.1787 7.27545
0.9272 1 0.9272 10000.2 8.81507 8.02459 7.12305
0.9253 1 0.9253 10000.1 8.65878 7.866 6.96649
0.9234 1 0.9234 10000.5 8.52009 7.71906 6.82158
0.9215 1 0.9215 10001.4 8.38739 7.58023 6.68478
0.9196 1 0.9196 10000.2 8.25382 7.45042 6.55705
0.9177 1 0.9177 10000.6 8.11593 7.30362 6.4123
0.9158 1 0.9158 10000.6 7.99356 7.1786 6.28919
0.9139 1 0.9139 10001.4 7.87392 7.05955 6.17135
0.912 1 0.912 10000.3 7.7557 6.94269 6.05623
0.9101 1 0.9101 10000.6 7.63556 6.82346 5.93901
0.9082 1 0.9082 10000.4 7.51329 6.69537 5.81299
0.9063 1 0.9063 10000.1 7.39516 6.57711 5.69682
0.9044 1 0.9044 10000.5 7.2658 6.45138 5.57318
0.9025 1 0.9025 10001.4 7.15052 6.33158 5.45547
0.9006 1 0.9006 10001.9 7.05464 6.23232 5.35773
0.8987 1 0.8987 10000.5 6.95892 6.14025 5.26721
0.8968 1 0.8968 10002.3 6.85543 6.0386 5.16763
0.8949 1 0.8949 10001.1 6.76568 5.94915 5.08032
0.893 1 0.893 10000.2 6.67564 5.85733 4.99063
0.8911 1 0.8911 10000.6 6.59756 5.77285 4.90795
0.8892 1 0.8892 10000.1 6.50345 5.67687 4.81409
0.8873 1 0.8873 10001.2 6.41443 5.58744 4.72677
0.8854 1 0.8854 10000.3 6.31059 5.49442 4.63589
0.8835 1 0.8835 10000.2 6.20829 5.38934 4.53295
0.8816 1 0.8816 10001.5 6.12017 5.29451 4.44025
0.8797 1 0.8797 10002.1 6.05101 5.22543 4.37272
0.8778 1 0.8778 10000.1 5.97851 5.15072 4.3002
0.8759 1 0.8759 10000.2 7.76955 6.75613 5.88624
0.874 1 0.874 10000.7 7.67201 6.65954 5.79164
0.8721 1 0.8721 10000.5 7.5763 6.56453 5.69805
0.8702 1 0.8702 10000.7 7.4891 6.47387 5.609
0.8683 1 0.8683 10001.2 7.40346 6.38769 5.52445
0.8664 1 0.8664 10001.4 7.3249 6.30511 5.44331
0.8645 1 0.8645 10000.7 7.24248 6.22408 5.36334
0.8626 1 0.8626 10000.5 7.15506 6.13576 5.27721
0.8607 1 0.8607 10003.5 7.07516 6.05352 5.19677
0.8588 1 0.8588 10000.6 6.99532 5.97512 5.1195
0.8569 1 0.8569 10001.6 6.91388 5.89417 5.04044
0.855 1 0.855 10001.4 6.83325 5.81512 4.96325
0.8531 1 0.8531 10001.7 6.75889 5.73933 4.8889
0.8512 1 0.8512 10000.5 6.67685 5.657 4.80853
0.8493 1 0.8493 10000.6 6.59907 5.58527 4.73777
0.8474 1 0.8474 10000.3 6.53025 5.51728 4.67113
0.8455 1 0.8455 10000 6.4609 5.4467 4.60241
0.8436 1 0.8436 10000 6.37902 5.36513 4.52309
0.8417 1 0.8417 10002.2 6.30514 5.29012 4.45005
0.8398 1 0.8398 10000.4 6.23347 5.21865 4.38045
0.8379 1 0.8379 10001.1 6.16552 5.15522 4.31817
0.836 1 0.836 10000.1 6.09074 5.08583 4.25054
0.8341 1 0.8341 10000.6 6.00299 4.99975 4.16671
0.8322 1 0.8322 10000.3 5.91711 4.91052 4.07975
0.8303 1 0.8303 10001.7 5.84619 4.8406 4.01209
0.8284 1 0.8284 10000.7 5.77754 4.77136 3.94507
0.8265 1 0.8265 10002.1 5.71626 4.71062 3.88582
