time njob nq
1206.28 2 1
1207.42 1 0
1207.48 0 0
1207.83 1 0
1207.93 2 1
1209.06 1 0
1209.33 0 0
1209.46 1 0
1209.59 0 0
1213.43 1 0
1213.84 0 0
1221.47 1 0
1221.6 2 1
1222.38 1 0
1223.04 0 0
1225.87 1 0
1226.48 0 0
1226.84 1 0
1226.87 0 0
1240.44 1 0
1241.55 0 0
1241.62 1 0
1243.85 0 0
1245.57 1 0
1246.87 0 0
1246.88 1 0
1246.96 2 1
1247.34 1 0
1247.7 0 0
1248.69 1 0
1250.67 0 0
1251.17 1 0
1251.24 0 0
1253.85 1 0
1255.52 0 0
1273.32 1 0
1273.84 0 0
1275.03 1 0
1275.33 0 0
1279.96 1 0
1280.74 0 0
1291.37 1 0
1291.68 0 0
1297.69 1 0
1299.02 0 0
1303.98 1 0
1305 0 0
1323.69 1 0
1323.69 0 0
1330.57 1 0
1330.83 0 0
1336.55 1 0
1336.76 0 0
1337.39 1 0
1337.7 0 0
1344.94 1 0
1346.19 0 0
1350.21 1 0
1351.91 0 0
1376.08 1 0
1377.74 2 1
1378.05 1 0
1378.17 0 0
1381.29 1 0
1381.84 2 1
1383.81 1 0
1384.8 0 0
1387.63 1 0
1387.69 0 0
1388.31 1 0
1389.43 0 0
1406.34 1 0
1406.63 0 0
1422.49 1 0
1423.23 0 0
1425.69 1 0
1425.83 0 0
1435.41 1 0
1436.46 0 0
1441.94 1 0
1441.96 0 0
1443.51 1 0
1443.8 0 0
1457.38 1 0
1457.59 0 0
1465.63 1 0
1466.39 0 0
1473.62 1 0
1474.12 0 0
1478.23 1 0
1481.71 0 0
1498.05 1 0
1499.57 0 0
1519.45 1 0
1519.5 0 0
1534.55 1 0
1535.11 0 0
1540.21 1 0
1541.19 0 0
1546.34 1 0
1546.67 0 0
1559.98 1 0
1560.66 0 0
1561.36 1 0
1564.07 2 1
1565.64 1 0
1565.89 0 0
1568.86 1 0
1569.22 0 0
1579.02 1 0
1581.5 0 0
1590.49 1 0
1591.29 0 0
1592.53 1 0
1594.38 2 1
1595.34 1 0
1596.36 2 1
1597.7 1 0
1597.93 0 0
1602.12 1 0
1603.91 2 1
1604.09 1 0
1604.28 0 0
1606.9 1 0
1607.51 2 1
1608.17 1 0
1608.22 0 0
1611.36 1 0
1612.01 0 0
1617.7 1 0
1618.2 2 1
1618.22 1 0
1620.62 0 0
1623.94 1 0
1625.18 0 0
1629.5 1 0
1629.52 2 1
1629.73 1 0
1632.69 0 0
1633.31 1 0
1633.35 0 0
1640.23 1 0
1641.83 0 0
1657.79 1 0
1658.22 0 0
1662.36 1 0
1663.35 0 0
1663.97 1 0
1665.46 0 0
1667.37 1 0
1668.87 0 0
1677.01 1 0
1677.34 2 1
1679.69 1 0
1679.98 0 0
1683.27 1 0
1684.07 0 0
1698.65 1 0
1699.25 0 0
1700.98 1 0
1702.2 0 0
1715.35 1 0
1715.36 0 0
1722.89 1 0
1728.13 0 0
1735.36 1 0
1735.71 0 0
1744.74 1 0
1744.81 0 0
1749.67 1 0
1751.09 0 0
1752.67 1 0
1753.02 0 0
1753.02 1 0
1754 0 0
1760.23 1 0
1762.48 0 0
1768.66 1 0
1768.78 0 0
1769.48 1 0
1770.09 0 0
1774.95 1 0
1775.35 2 1
1776.09 1 0
1776.24 0 0
1777.25 1 0
1777.92 0 0
1787.5 1 0
1787.96 0 0
1790.01 1 0
1790.9 0 0
1804.64 1 0
1805.21 0 0
1805.58 1 0
1808.73 2 1
1810.77 1 0
1812.41 0 0
1817.4 1 0
1817.61 0 0
1823.8 1 0
1824.47 0 0
1824.83 1 0
1825.02 0 0
1827.86 1 0
1828.04 2 1
1828.22 1 0
1829.41 0 0
1830.62 1 0
1831.1 0 0
1839.75 1 0
1840.31 2 1
1840.8 1 0
1842.58 0 0
1848.31 1 0
1848.71 0 0
1851.62 1 0
1852.92 0 0
1855.47 1 0
1856.5 0 0
1875.19 1 0
1875.82 0 0
1886.76 1 0
1887.2 2 1
1888.08 1 0
1888.94 2 1
1889.36 1 0
1889.78 0 0
1895.99 1 0
1896.7 2 1
1897.77 1 0
1898.09 0 0
1900.93 1 0
1900.99 0 0
1908.27 1 0
1908.48 0 0
1911.34 1 0
1911.94 0 0
1914.16 1 0
1914.49 0 0
1916.67 1 0
1917.97 0 0
1921.5 1 0
1922.29 2 1
1925.24 3 2
1925.56 2 1
1928.76 3 2
1930.65 4 3
1932.3 3 2
1932.44 2 1
1933.56 1 0
1936.32 0 0
1941.36 1 0
1941.86 0 0
1945.55 1 0
1945.7 0 0
1960.83 1 0
1961.25 0 0
1962.62 1 0
1962.91 2 1
1963.36 1 0
1964.11 2 1
1964.16 3 2
1964.88 2 1
1965.44 1 0
1965.56 0 0
1967.56 1 0
1967.85 0 0
1968.82 1 0
1969.32 0 0
1973.41 1 0
1974.39 0 0
1977.74 1 0
1978.57 0 0
1978.73 1 0
1979.1 0 0
1979.33 1 0
1979.65 0 0
1986.34 1 0
1986.88 0 0
2000.34 1 0
2001.42 0 0
2002.51 1 0
2002.58 0 0
2003.87 1 0
2004.04 2 1
2004.31 3 2
2005.94 4 3
2006.02 3 2
2006.04 2 1
2007.63 1 0
2008.27 0 0
2011.64 1 0
2012.52 0 0
2034.58 1 0
2034.77 2 1
2035.25 1 0
2036.46 0 0
2039.35 1 0
2039.71 0 0
2041.63 1 0
2045.29 2 1
2045.89 1 0
2045.93 2 1
2048.41 1 0
2048.69 0 0
2051.65 1 0
2052 0 0
2057.97 1 0
2058.18 0 0
2061.01 1 0
2061.75 0 0
2075.34 1 0
2075.45 0 0
2078.1 1 0
2078.32 0 0
2082.61 1 0
2084.97 0 0
2087.27 1 0
2088.15 0 0
2088.73 1 0
2089.07 0 0
2091.36 1 0
2092.27 0 0
2097.44 1 0
2097.48 2 1
2097.91 1 0
2098.23 0 0
2113.31 1 0
2114.19 0 0
2115.97 1 0
2117.28 0 0
2117.97 1 0
2118.32 0 0
2124.81 1 0
2125.23 0 0
2129.14 1 0
2130.96 0 0
2131.06 1 0
2131.16 0 0
2134.25 1 0
2134.98 0 0
2145.03 1 0
2146.36 0 0
2168.89 1 0
2169.02 0 0
2171.47 1 0
2173.28 2 1
2173.74 3 2
2174.64 2 1
2175.67 1 0
2179.39 0 0
2180.48 1 0
2181.85 0 0
2195.82 1 0
2196.27 2 1
2197.3 1 0
2198.06 0 0
2198.88 1 0
2199.66 0 0
2201.66 1 0
2201.95 0 0
2203.88 1 0
2204.41 0 0
2206.55 1 0
2207.53 0 0
2209.36 1 0
2209.41 0 0
2217.16 1 0
2217.31 0 0
2220.02 1 0
2220.38 0 0
2227.34 1 0
2227.58 0 0
2243.92 1 0
2244.29 0 0
2257.25 1 0
2258.04 0 0
2258.72 1 0
2259.32 0 0
2263.35 1 0
2264.05 0 0
2280.69 1 0
2280.87 2 1
2281.09 1 0
2282.65 2 1
2282.82 1 0
2283.23 0 0
2288.13 1 0
2289.11 0 0
2298.74 1 0
2298.8 0 0
2301.61 1 0
2303.99 0 0
2316.41 1 0
2317.51 0 0
2323.37 1 0
2324.03 0 0
2325.31 1 0
2325.46 0 0
2342.86 1 0
2343.9 0 0
2345.7 1 0
2350.27 0 0
2354.55 1 0
2355.18 0 0
2355.82 1 0
2356.5 0 0
2368.26 1 0
2368.49 2 1
2371.63 1 0
2371.91 0 0
2372.38 1 0
2372.49 0 0
2374.02 1 0
2374.32 2 1
2375.35 1 0
2377.52 0 0
2385.45 1 0
2385.57 0 0
2385.65 1 0
2386.28 0 0
2392.88 1 0
2393.6 0 0
2394.95 1 0
2395.58 0 0
2403.12 1 0
2403.49 0 0
2405.07 1 0
2405.98 0 0
2412.3 1 0
2413.48 0 0
2418.37 1 0
2419.29 0 0
2427.01 1 0
2428.28 0 0
2433.54 1 0
2434.76 0 0
2440.98 1 0
2441.61 0 0
2444.23 1 0
2445.27 0 0
2458.46 1 0
2458.51 2 1
2458.92 1 0
2459.25 0 0
2463.8 1 0
2463.9 2 1
2464.11 1 0
2464.14 0 0
2465.61 1 0
2466.06 0 0
2472.54 1 0
2472.61 0 0
2487.78 1 0
2488.7 0 0
2496.51 1 0
2497.39 0 0
2501.29 1 0
2502.24 0 0
2517.17 1 0
2519.67 0 0
2522.91 1 0
2524.37 0 0
2532.62 1 0
2533.74 2 1
2535.39 1 0
2536.04 2 1
2536.07 1 0
2536.86 0 0
2537.88 1 0
2538.39 0 0
2541 1 0
2541.91 0 0
2541.98 1 0
2542.4 0 0
2550 1 0
2550.1 0 0
2551.86 1 0
2554.87 0 0
2555.39 1 0
2555.43 0 0
2556.13 1 0
2556.55 2 1
2558 1 0
2559.1 0 0
2573.47 1 0
2577.3 0 0
2586.27 1 0
2587.21 2 1
2587.22 1 0
2587.59 0 0
2589.27 1 0
2590.23 0 0
2593.95 1 0
2594.42 0 0
2599.87 1 0
2600.26 0 0
2601.46 1 0
2603.07 0 0
2605.1 1 0
2605.8 2 1
2606.2 3 2
2606.74 4 3
2606.93 3 2
2607.5 2 1
2608.26 1 0
2608.41 0 0
2609.83 1 0
2610.26 2 1
2611.66 1 0
2612.88 2 1
2613.24 1 0
2613.86 0 0
2613.92 1 0
2615.34 2 1
2615.43 1 0
2616.75 0 0
2626.95 1 0
2626.99 2 1
2627.25 1 0
2628.23 0 0
2629.45 1 0
2630.42 0 0
2644.7 1 0
2644.79 0 0
2650.08 1 0
2650.79 0 0
2657.93 1 0
2658.09 0 0
2666.59 1 0
2667.49 0 0
2673.79 1 0
2674.6 2 1
2674.86 1 0
2675.97 0 0
2685.71 1 0
2686.57 2 1
2687.92 1 0
2688.13 0 0
2689.48 1 0
2692.09 2 1
2695.18 1 0
2696.64 0 0
2714.46 1 0
2715.2 0 0
2716.04 1 0
2717.48 2 1
2717.91 1 0
2720.42 2 1
2720.62 1 0
2720.65 0 0
2729.21 1 0
2729.77 0 0
2730.48 1 0
2730.72 0 0
2731.46 1 0
2734.01 0 0
2735.48 1 0
2735.61 0 0
2735.88 1 0
2736.59 0 0
2742.46 1 0
2742.8 0 0
2746.5 1 0
2746.83 0 0
2755.97 1 0
2756.17 0 0
2763.53 1 0
2765.3 0 0
2773.87 1 0
2773.91 2 1
2774.41 1 0
2774.75 0 0
2775.45 1 0
2777.11 0 0
2786.03 1 0
2786.25 0 0
2787.91 1 0
2788.13 0 0
2803.87 1 0
2804.05 0 0
2814.17 1 0
2816.09 0 0
2816.83 1 0
2817.59 0 0
2824.37 1 0
2824.65 0 0
2825.55 1 0
2828.67 0 0
2830.08 1 0
2830.22 0 0
2839.69 1 0
2839.95 0 0
2856.49 1 0
2857.4 2 1
2858 1 0
2858.24 0 0
2859.17 1 0
2859.18 0 0
2876.38 1 0
2876.64 0 0
2886.44 1 0
2886.68 0 0
2888.39 1 0
2889.4 0 0
2890.02 1 0
2891.79 0 0
2913.56 1 0
2913.73 0 0
2915.62 1 0
2916.06 2 1
2916.27 1 0
2916.4 2 1
2917.06 1 0
2917.35 0 0
2917.36 1 0
2917.56 0 0
2918.48 1 0
2918.86 0 0
2918.92 1 0
2919.18 0 0
2924.8 1 0
2925.39 0 0
2931.08 1 0
2932.91 0 0
2935.98 1 0
2936.52 0 0
2943.08 1 0
2943.29 0 0
2944.06 1 0
2944.24 0 0
2944.35 1 0
2945.47 0 0
2954.16 1 0
2954.69 0 0
2956.05 1 0
2956.29 0 0
2961.28 1 0
2962.51 0 0
2966.58 1 0
2968.19 0 0
2969.73 1 0
2970.74 2 1
2971.15 1 0
2971.67 0 0
2974.44 1 0
2975.71 0 0
2985.19 1 0
2985.57 0 0
2992.77 1 0
2993.53 0 0
2999.05 1 0
2999.05 0 0
3001.06 1 0
3003.49 0 0
3006 1 0
3006.93 0 0
3015.15 1 0
3015.2 0 0
3016.75 1 0
3016.89 0 0
3024.13 1 0
3025.11 0 0
3040.95 1 0
3041.61 0 0
3046.47 1 0
3046.88 0 0
3054.73 1 0
3055.2 0 0
3055.53 1 0
3055.86 0 0
3058.66 1 0
3058.95 0 0
3070.22 1 0
3071.15 0 0
3075.49 1 0
3075.84 0 0
3077.08 1 0
3078.37 0 0
3082 1 0
3082.98 0 0
3091.67 1 0
3092.24 0 0
3099.8 1 0
3101.24 0 0
3104.59 1 0
3105.05 0 0
3115.8 1 0
3116.52 0 0
3126.57 1 0
3129.33 0 0
3130.59 1 0
3130.83 0 0
3143.05 1 0
3143.47 0 0
3158.76 1 0
3159.78 2 1
3159.93 1 0
3161.44 0 0
3162.79 1 0
3163.82 2 1
3164.05 1 0
3164.53 0 0
3166.54 1 0
3166.96 0 0
3181.69 1 0
3181.74 0 0
3187.99 1 0
3191.93 0 0
3210.83 1 0
3212.01 0 0
3219.75 1 0
3220.41 0 0
3230.71 1 0
3230.76 0 0
3244.25 1 0
3244.48 0 0
3245.43 1 0
3246.37 2 1
3246.39 1 0
3246.67 0 0
3246.91 1 0
3248.25 2 1
3248.69 3 2
3248.95 2 1
3250.65 1 0
3250.91 0 0
3253.97 1 0
3254.01 0 0
3256.82 1 0
3261.66 0 0
3263.72 1 0
3263.77 0 0
3270.49 1 0
3272.02 0 0
3279.58 1 0
3279.65 2 1
3280.59 1 0
3281.49 0 0
3282.81 1 0
3283.43 0 0
3297.05 1 0
3297.08 0 0
3298.78 1 0
3298.79 0 0
3301.58 1 0
3303.51 0 0
3305.49 1 0
3305.78 0 0
3308.18 1 0
3308.72 0 0
3311.3 1 0
3311.55 0 0
3326.5 1 0
3326.58 0 0
3336.01 1 0
3336.77 0 0
3338.07 1 0
3338.26 0 0
3356.61 1 0
3356.62 0 0
3359.98 1 0
3360.09 2 1
3361.2 1 0
3361.71 0 0
3362.42 1 0
3362.69 0 0
3364.86 1 0
3365.36 0 0
3369.49 1 0
3369.71 0 0
3378.54 1 0
3381.27 0 0
3394.45 1 0
3394.57 0 0
3395.16 1 0
3395.2 0 0
3395.7 1 0
3397.45 0 0
3405.91 1 0
3405.94 0 0
3406.3 1 0
3406.71 2 1
3407.03 1 0
3407.89 0 0
3423.05 1 0
3423.35 0 0
3429.71 1 0
3429.92 0 0
3431.5 1 0
3431.52 0 0
3433.03 1 0
3434.6 0 0
3436.98 1 0
3437.09 0 0
3440.45 1 0
3440.47 0 0
3441.91 1 0
3442.24 2 1
3442.54 1 0
3443.51 0 0
3443.78 1 0
3444.15 0 0
3448.31 1 0
3450.1 0 0
3451.74 1 0
3452.04 0 0
3460.74 1 0
3460.85 0 0
3466.33 1 0
3466.48 2 1
3466.82 1 0
3469.34 0 0
3472.34 1 0
3473.3 0 0
3479.09 1 0
3479.27 0 0
3486.57 1 0
3486.94 2 1
3487.44 1 0
3488.15 2 1
3488.87 3 2
3489.09 2 1
3490.05 1 0
3490.38 0 0
3499.36 1 0
3500.25 2 1
3501.05 3 2
3501.34 2 1
3501.8 1 0
3501.98 0 0
3502.49 1 0
3502.51 0 0
3508.67 1 0
3510.4 0 0
3510.83 1 0
3512.45 0 0
3515.09 1 0
3516.15 2 1
3516.67 1 0
3517.32 0 0
3529.59 1 0
3530.16 0 0
3550.95 1 0
3551.59 0 0
3552.59 1 0
3553.08 0 0
3555.46 1 0
3555.95 2 1
3556.26 1 0
3557.43 0 0
3568.83 1 0
3569.89 0 0
3581.53 1 0
3582.85 0 0
3586.05 1 0
3586.16 0 0
3596.16 1 0
3596.27 0 0
3608.69 1 0
3608.83 0 0
3611.43 1 0
3615.63 0 0
3616.34 1 0
3616.37 0 0
3622.24 1 0
3622.36 0 0
3626.5 1 0
3627.72 0 0
3635.16 1 0
3637.56 2 1
3639.78 1 0
3639.94 0 0
3646.43 1 0
3646.84 0 0
3650.28 1 0
3650.95 0 0
3653.98 1 0
3654.63 0 0
3658 1 0
3658.02 0 0
3665.38 1 0
3666.2 2 1
3666.56 1 0
3666.77 0 0
3675.41 1 0
3675.55 0 0
3689.81 1 0
3690.75 0 0
3708.08 1 0
3708.65 0 0
3711.27 1 0
3711.51 0 0
3737.43 1 0
3738.25 0 0
3738.66 1 0
3739.05 2 1
3740.23 1 0
3740.26 0 0
3743.12 1 0
3744.09 0 0
3746.32 1 0
3746.42 0 0
3757.33 1 0
3759.05 0 0
3759.61 1 0
3761.33 2 1
3762.16 1 0
3766.11 0 0
3766.62 1 0
3767.3 0 0
3774.52 1 0
3775.45 0 0
3780.49 1 0
3780.66 0 0
3783.9 1 0
3784.03 0 0
3803.68 1 0
3804.48 0 0
3814.48 1 0
3816.46 0 0
3822.13 1 0
3824.47 2 1
3824.62 1 0
3825.98 0 0
3827.47 1 0
3828.13 0 0
3830.35 1 0
3830.54 0 0
3839.88 1 0
3841.99 0 0
3842.85 1 0
3844.79 0 0
3844.88 1 0
3845.25 0 0
3849.16 1 0
3851.59 0 0
3854.53 1 0
3855.23 0 0
3861.62 1 0
3861.83 0 0
3865.18 1 0
3865.21 0 0
3866.41 1 0
3866.42 0 0
3876.97 1 0
3877.13 0 0
3880.48 1 0
3880.92 0 0
3898.83 1 0
3899.96 0 0
3901.57 1 0
3902.59 0 0
3914.17 1 0
3914.27 0 0
3914.31 1 0
3914.36 0 0
3925.35 1 0
3925.74 0 0
3946.1 1 0
3946.28 2 1
3947.58 1 0
3947.62 2 1
3948.16 1 0
3950.82 0 0
3956.25 1 0
3958.03 0 0
3961.05 1 0
3961.88 0 0
3972.43 1 0
3973.83 2 1
3974.26 1 0
3975.05 0 0
3977.6 1 0
3978.56 0 0
3978.93 1 0
3980.09 0 0
3981.76 1 0
3981.93 0 0
3986.36 1 0
3986.37 0 0
3986.43 1 0
3986.64 0 0
3998.55 1 0
3999.15 0 0
3999.37 1 0
4002.89 0 0
4005.62 1 0
4005.88 2 1
4006.8 1 0
4007.73 0 0
4021.88 1 0
4024.02 0 0
4030.33 1 0
4033.64 0 0
4037.59 1 0
4038.45 0 0
4050.99 1 0
4052.61 0 0
4054.99 1 0
4056.02 0 0
4057.5 1 0
4057.71 0 0
4070.98 1 0
4072.28 0 0
4077.72 1 0
4079.26 0 0
4082.14 1 0
4083.73 0 0
4086.06 1 0
4086.18 2 1
4086.26 1 0
4086.87 0 0
4098.78 1 0
4099.09 2 1
4100.03 1 0
4100.72 0 0
4101.04 1 0
4101.07 0 0
4104.37 1 0
4104.98 0 0
4106 1 0
4107.84 0 0
4113.36 1 0
4114.12 0 0
4115.92 1 0
4116.1 0 0
4121.99 1 0
4123.43 0 0
4123.58 1 0
4124 0 0
4125 1 0
4126.28 0 0
4128.84 1 0
4129.11 0 0
4137.97 1 0
4138.96 0 0
4145.13 1 0
4145.15 0 0
4147.25 1 0
4147.51 0 0
4150.73 1 0
4151.84 0 0
4162.78 1 0
4163.06 0 0
4163.06 1 0
4165.03 0 0
4176.75 1 0
4178.1 0 0
4179.02 1 0
4179.24 0 0
4180.73 1 0
4181.14 0 0
4183.91 1 0
4184.61 0 0
4184.76 1 0
4185.38 0 0
4185.46 1 0
4185.73 0 0
4189.7 1 0
4189.79 2 1
4190.77 1 0
4191.57 0 0
4203.92 1 0
4204.02 0 0
4211.92 1 0
4212.13 0 0
4220.25 1 0
4220.68 0 0
4228.47 1 0
4229.97 0 0
4243.7 1 0
4244.59 0 0
4249.57 1 0
4250.36 0 0
4250.5 1 0
4250.67 0 0
4253.42 1 0
4253.65 0 0
4265.46 1 0
4267.18 0 0
4267.29 1 0
4269.55 0 0
4279.38 1 0
4280.08 2 1
4280.16 1 0
4280.18 0 0
4281.49 1 0
4281.64 0 0
4284.57 1 0
4286.32 0 0
4291.24 1 0
4292.31 0 0
4310.25 1 0
4310.89 0 0
4311.3 1 0
4312.86 0 0
4318.57 1 0
4319.71 0 0
4322.61 1 0
4322.85 0 0
4328.44 1 0
4329.1 0 0
4329.49 1 0
4329.71 0 0
4333.91 1 0
4334.12 0 0
4338.64 1 0
4338.87 0 0
4343.71 1 0
4344.03 0 0
