time njob nq
264.556 2 1
266.587 3 2
267.14 2 1
268.448 1 0
269.891 0 0
271.511 1 0
273.544 0 0
275.683 1 0
275.92 0 0
277.516 1 0
278.765 2 1
278.979 1 0
279.818 0 0
291.318 1 0
291.817 0 0
294.325 1 0
294.358 0 0
295.177 1 0
295.246 0 0
304.465 1 0
304.75 2 1
305.316 1 0
308.186 2 1
309.078 1 0
309.33 0 0
310.745 1 0
311.659 0 0
311.911 1 0
312.996 0 0
315.392 1 0
316.405 0 0
317.913 1 0
318.455 0 0
318.633 1 0
319.472 0 0
322.838 1 0
323.586 0 0
324.504 1 0
324.999 0 0
326.12 1 0
326.131 0 0
337.328 1 0
337.874 2 1
338.424 1 0
338.441 0 0
340.127 1 0
340.728 0 0
344.506 1 0
347.236 0 0
351.393 1 0
351.632 0 0
357.624 1 0
357.865 2 1
358.096 1 0
358.468 0 0
362.978 1 0
363.378 0 0
374.901 1 0
375.083 0 0
375.785 1 0
376.207 0 0
376.827 1 0
377.346 2 1
377.962 1 0
378.058 0 0
380.22 1 0
380.229 0 0
381.978 1 0
382.126 0 0
384.105 1 0
384.48 0 0
391.222 1 0
391.558 0 0
395.009 1 0
395.729 0 0
400.433 1 0
400.727 2 1
400.799 1 0
402.068 0 0
408.406 1 0
408.986 0 0
417.479 1 0
417.943 0 0
418.856 1 0
419.481 0 0
422.564 1 0
423.836 0 0
428.271 1 0
429.539 0 0
437.148 1 0
438.398 0 0
445.599 1 0
446.697 2 1
447.049 3 2
447.84 2 1
450.249 1 0
452.431 2 1
453.349 1 0
453.668 2 1
454.024 1 0
454.049 0 0
455.616 1 0
459.375 0 0
459.441 1 0
460.305 0 0
460.45 1 0
461.794 0 0
461.899 1 0
462.912 2 1
463.48 1 0
465.782 0 0
468.218 1 0
468.373 2 1
468.734 1 0
469.986 0 0
471.606 1 0
471.899 2 1
473.552 3 2
473.677 2 1
473.705 1 0
474.055 0 0
477.355 1 0
479 2 1
479.701 1 0
480.949 2 1
481.195 1 0
481.217 0 0
485.666 1 0
486.943 0 0
488.378 1 0
488.463 2 1
489.853 3 2
490.866 2 1
492.652 1 0
492.822 2 1
493.817 1 0
493.989 0 0
495.635 1 0
495.91 0 0
500.454 1 0
500.51 0 0
500.627 1 0
501.734 0 0
502.509 1 0
503.008 0 0
512.326 1 0
514.443 0 0
516.57 1 0
517.244 2 1
518.525 1 0
518.549 0 0
519.468 1 0
520.628 0 0
522.407 1 0
524.446 0 0
524.758 1 0
525.079 2 1
525.88 1 0
526.997 0 0
530.231 1 0
531.945 0 0
533.402 1 0
533.51 2 1
534.485 1 0
535.038 0 0
538.912 1 0
540.197 0 0
543.736 1 0
543.745 0 0
546.095 1 0
546.578 0 0
551.898 1 0
552.349 2 1
552.978 3 2
554.021 2 1
554.975 3 2
555.133 2 1
556.337 1 0
557.429 2 1
559.02 3 2
560.083 2 1
560.904 3 2
561.297 4 3
562.305 3 2
562.943 2 1
563.212 1 0
563.449 0 0
573.727 1 0
574.407 0 0
574.496 1 0
575.17 0 0
575.397 1 0
575.908 0 0
581.443 1 0
582.281 0 0
584.822 1 0
584.918 2 1
586.979 1 0
587.376 0 0
589.069 1 0
589.362 2 1
589.985 3 2
590.872 2 1
590.874 1 0
591.209 0 0
594.382 1 0
595.109 0 0
599.045 1 0
599.45 0 0
601.098 1 0
601.969 0 0
605.705 1 0
606.801 0 0
609.583 1 0
609.687 0 0
617.244 1 0
617.251 0 0
623.567 1 0
625.23 2 1
626.48 3 2
628.851 4 3
629.059 3 2
629.496 2 1
629.542 3 2
629.569 2 1
629.971 1 0
632.875 0 0
639.391 1 0
640.111 0 0
646.323 1 0
647.368 2 1
647.576 1 0
647.637 0 0
649.323 1 0
649.835 0 0
650.517 1 0
651.208 0 0
654.429 1 0
655.168 2 1
655.974 1 0
655.994 0 0
668.014 1 0
669.361 0 0
678.867 1 0
678.963 0 0
683.105 1 0
684.029 0 0
691.24 1 0
692.762 0 0
693.122 1 0
693.56 2 1
694.563 1 0
695.471 0 0
696.223 1 0
697.455 2 1
700.17 1 0
700.39 0 0
701.902 1 0
702.759 0 0
715.658 1 0
717.436 0 0
719.922 1 0
719.99 0 0
723.361 1 0
725.089 0 0
728.07 1 0
728.501 0 0
730.594 1 0
732.54 2 1
734.222 1 0
734.254 0 0
741.629 1 0
741.86 0 0
742.101 1 0
745.159 2 1
745.501 1 0
745.856 0 0
749.024 1 0
750.079 0 0
755.021 1 0
755.084 0 0
758.188 1 0
758.92 0 0
760.18 1 0
761.702 0 0
763.619 1 0
765.015 0 0
767.958 1 0
768.324 0 0
771.105 1 0
772.332 0 0
774.081 1 0
774.942 0 0
776.932 1 0
777.694 0 0
778.347 1 0
779.651 2 1
779.685 3 2
779.698 4 3
782.539 3 2
782.638 2 1
783.109 1 0
783.742 2 1
784.091 3 2
784.572 2 1
784.63 1 0
784.91 0 0
791.329 1 0
792.339 0 0
792.946 1 0
794.435 2 1
795.07 1 0
795.136 0 0
795.299 1 0
796.644 0 0
797.214 1 0
798.374 0 0
805.378 1 0
805.956 2 1
806.109 3 2
807.579 2 1
807.883 3 2
807.951 4 3
808.722 3 2
808.781 2 1
808.977 3 2
810.017 2 1
810.287 1 0
810.421 0 0
811.632 1 0
812.046 0 0
817.013 1 0
817.095 2 1
817.915 1 0
818.579 0 0
819.954 1 0
820.559 0 0
820.603 1 0
820.629 0 0
829.701 1 0
830.484 2 1
830.809 1 0
833.046 0 0
833.128 1 0
834.005 2 1
834.059 3 2
834.434 2 1
834.892 1 0
835.215 2 1
835.26 1 0
836.875 2 1
837.245 1 0
837.312 0 0
838.666 1 0
840.339 0 0
851.694 1 0
852.212 0 0
852.832 1 0
853.139 0 0
856.132 1 0
856.912 0 0
863.765 1 0
864.075 0 0
867.993 1 0
869.321 0 0
872.2 1 0
873.216 0 0
885.384 1 0
885.386 0 0
889.985 1 0
890.248 0 0
893.986 1 0
894.192 0 0
894.546 1 0
894.852 0 0
899.595 1 0
900.845 0 0
903.122 1 0
904.822 0 0
920.423 1 0
921.537 2 1
922.397 1 0
922.517 0 0
923.911 1 0
924.28 2 1
926.429 1 0
927.416 0 0
928.152 1 0
928.21 0 0
928.604 1 0
929.725 0 0
940.663 1 0
940.951 0 0
951.466 1 0
952.202 0 0
953.61 1 0
953.741 0 0
960.109 1 0
961.159 0 0
964.474 1 0
964.494 0 0
965.526 1 0
965.813 0 0
974.805 1 0
975.017 0 0
980.323 1 0
981.082 0 0
985.669 1 0
986.167 0 0
988.747 1 0
992.227 0 0
1002.01 1 0
1003.53 0 0
1016.32 1 0
1016.37 0 0
1026.42 1 0
1026.98 0 0
1030.21 1 0
1031.19 0 0
1034.3 1 0
1034.63 0 0
1043.43 1 0
1044.11 0 0
1044.35 1 0
1046.16 2 1
1048.63 1 0
1048.88 0 0
1049.37 1 0
1049.73 0 0
1056.17 1 0
1058.64 0 0
1063.84 1 0
1064.64 0 0
1065.2 1 0
1066.44 2 1
1067.76 3 2
1068.01 2 1
1070.37 1 0
1070.61 0 0
1071.61 1 0
1072.81 2 1
1073.59 1 0
1073.78 0 0
1074.81 1 0
1075.22 2 1
1076.09 1 0
1076.14 0 0
1077.8 1 0
1078.45 0 0
1082.04 1 0
1082.37 2 1
1082.55 1 0
1084.96 0 0
1086.21 1 0
1087.45 0 0
1089.93 1 0
1089.95 2 1
1090.16 1 0
1092.48 2 1
1093.12 1 0
1093.15 0 0
1097.11 1 0
1098.7 0 0
1108.85 1 0
1109.28 0 0
1111.91 1 0
1112.9 0 0
1112.99 1 0
1114.47 0 0
1115.26 1 0
1116.76 0 0
1121.71 1 0
1121.93 2 1
1124.39 1 0
1124.68 0 0
1125.89 1 0
1126.7 0 0
1136.18 1 0
1136.79 0 0
1137.74 1 0
1138.96 0 0
1147.35 1 0
1147.37 0 0
1152.4 1 0
1157.63 0 0
1160.74 1 0
1161.09 0 0
1167.01 1 0
1167.09 0 0
1170.31 1 0
1171.73 0 0
1172.31 1 0
1172.55 2 1
1172.67 1 0
1173.65 0 0
1177.37 1 0
1179.62 0 0
1183.01 1 0
1183.13 0 0
1183.56 1 0
1184.17 0 0
1187.22 1 0
1187.48 2 1
1188.36 1 0
1188.5 0 0
1188.76 1 0
1189.43 0 0
1195.62 1 0
1196.07 0 0
1197.29 1 0
1198.18 0 0
1207.08 1 0
1207.65 0 0
1207.7 1 0
1209.81 2 1
1212.9 1 0
1214.54 0 0
1215.61 1 0
1215.82 0 0
1219.89 1 0
1220.56 0 0
1220.58 1 0
1220.77 0 0
1222.61 1 0
1222.73 2 1
1222.96 1 0
1224.16 0 0
1224.46 1 0
1224.94 0 0
1230.56 1 0
1230.94 2 1
1231.61 1 0
1233.39 0 0
1236.28 1 0
1236.69 0 0
1238.5 1 0
1239.8 0 0
1241.08 1 0
1242.11 0 0
1254.26 1 0
1254.9 0 0
1262.01 1 0
1262.3 2 1
1263.32 1 0
1263.47 2 1
1264.6 1 0
1265.02 0 0
1268.18 1 0
1268.65 2 1
1269.96 1 0
1270.28 0 0
1271.48 1 0
1271.55 0 0
1276.4 1 0
1276.6 0 0
1278.45 1 0
1279.05 0 0
1280.33 1 0
1280.67 0 0
1282.01 1 0
1283.31 0 0
1285.24 1 0
1285.77 2 1
1287.74 3 2
1289.3 2 1
1290.1 3 2
1291.36 4 3
1296.04 3 2
1296.18 2 1
1297.3 1 0
1298.53 2 1
1300.06 1 0
1300.56 0 0
1301.33 1 0
1301.48 0 0
1311.55 1 0
1311.97 0 0
1312.75 1 0
1312.94 2 1
1313.48 1 0
1313.75 2 1
1313.78 3 2
1315.01 2 1
1315.56 1 0
1315.69 0 0
1316.05 1 0
1316.34 0 0
1316.89 1 0
1317.39 0 0
1319.96 1 0
1320.94 0 0
1322.86 1 0
1323.52 2 1
1323.69 1 0
1323.92 2 1
1324.06 1 0
1324.38 0 0
1328.61 1 0
1329.16 0 0
1337.97 1 0
1339.06 0 0
1339.43 1 0
1339.5 0 0
1340.33 1 0
1340.45 2 1
1340.63 3 2
1341.72 4 3
1342.49 3 2
1342.51 2 1
1344.1 1 0
1344.74 0 0
1345.54 1 0
1346.41 0 0
1360.87 1 0
1361 2 1
1361.55 1 0
1362.76 0 0
1364.07 1 0
1364.42 0 0
1365.6 1 0
1368.04 2 1
1368.47 3 2
1369.86 2 1
1372.29 3 2
1372.37 2 1
1372.65 1 0
1373.01 0 0
1376.52 1 0
1376.74 0 0
1378.56 1 0
1379.3 0 0
1388.14 1 0
1388.25 0 0
1389.99 1 0
1390.21 0 0
1393 1 0
1395.36 0 0
1396.12 1 0
1397 0 0
1397.1 1 0
1397.43 0 0
1398.86 1 0
1399.77 0 0
1402.92 1 0
1402.95 2 1
1403.4 1 0
1403.71 0 0
1413.54 1 0
1414.42 0 0
1415.32 1 0
1416.63 0 0
1416.66 1 0
1417.01 0 0
1421.23 1 0
1421.66 0 0
1424.12 1 0
1425.41 2 1
1425.95 1 0
1426.05 0 0
1427.54 1 0
1428.27 0 0
1434.75 1 0
1436.08 0 0
1450.72 1 0
1450.84 0 0
1452.44 1 0
1453.65 2 1
1453.96 3 2
1455.61 2 1
1456.64 1 0
1458.47 2 1
1460.36 1 0
1461.72 0 0
1468.72 1 0
1469.03 2 1
1470.21 1 0
1470.77 2 1
1470.96 1 0
1471.75 0 0
1472.63 1 0
1472.92 0 0
1474.12 1 0
1474.65 0 0
1475.9 1 0
1476.88 0 0
1477.79 1 0
1477.84 0 0
1483 1 0
1483.15 0 0
1484.92 1 0
1485.27 0 0
1489.81 1 0
1490.05 0 0
1500.9 1 0
1501.28 0 0
1509.81 1 0
1510.61 0 0
1510.8 1 0
1511.4 0 0
1513.9 1 0
1514.59 0 0
1525.5 1 0
1525.62 2 1
1525.89 1 0
1526.81 2 1
1527.62 1 0
1528.04 0 0
1530.47 1 0
1531.45 0 0
1537.57 1 0
1537.62 0 0
1539.49 1 0
1541.86 0 0
1549.38 1 0
1550.48 0 0
1554.04 1 0
1554.7 0 0
1555.34 1 0
1555.49 0 0
1567.08 1 0
1568.12 0 0
1568.98 1 0
1573.55 0 0
1574.9 1 0
1575.53 0 0
1575.75 1 0
1576.43 0 0
1584.07 1 0
1584.22 2 1
1586.82 3 2
1587.44 2 1
1587.71 1 0
1587.82 0 0
1587.92 1 0
1588.12 2 1
1589.25 1 0
1591.43 0 0
1595.57 1 0
1595.68 0 0
1595.7 1 0
1596.32 0 0
1600.54 1 0
1601.25 0 0
1601.92 1 0
1602.55 0 0
1607.38 1 0
1607.76 0 0
1608.69 1 0
1609.6 0 0
1613.52 1 0
1614.71 0 0
1617.59 1 0
1618.5 0 0
1623.37 1 0
1624.63 0 0
1627.73 1 0
1628.95 0 0
1632.71 1 0
1633.34 0 0
1634.88 1 0
1635.93 0 0
1644.4 1 0
1644.43 2 1
1644.86 1 0
1645.19 0 0
1647.97 1 0
1648.04 2 1
1648.28 1 0
1648.31 0 0
1649.18 1 0
1649.63 0 0
1653.82 1 0
1653.89 0 0
1664.01 1 0
1664.93 0 0
1669.85 1 0
1670.73 0 0
1673.05 1 0
1674 0 0
1683.67 1 0
1686.17 0 0
1687.51 1 0
1688.97 0 0
1694.01 1 0
1694.75 2 1
1696.29 3 2
1696.78 2 1
1697.46 1 0
1697.52 2 1
1698.24 1 0
1698.76 0 0
1699.61 1 0
1700.27 2 1
1700.52 1 0
1700.93 0 0
1705.63 1 0
1705.73 0 0
1706.87 1 0
1709.23 2 1
1709.73 3 2
1709.88 2 1
1709.92 1 0
1710.01 2 1
1711.79 1 0
1712.89 0 0
1721.33 1 0
1725.16 0 0
1729.89 1 0
1730.52 2 1
1730.84 1 0
1731.21 0 0
1731.9 1 0
1732.86 0 0
1735.02 1 0
1735.5 0 0
1738.98 1 0
1739.38 0 0
1740.05 1 0
1741.66 0 0
1742.48 1 0
1742.95 2 1
1743.22 3 2
1743.58 4 3
1744.31 3 2
1744.89 2 1
1745.65 3 2
1745.65 2 1
1745.79 1 0
1745.93 2 1
1747.63 1 0
1747.69 2 1
1748.39 3 2
1749.21 2 1
1749.33 3 2
1749.82 2 1
1751.33 1 0
1752.64 0 0
1757.1 1 0
1757.13 2 1
1757.4 1 0
1758.38 0 0
1758.77 1 0
1759.74 0 0
1768.97 1 0
1769.06 0 0
1772.57 1 0
1773.28 0 0
1777.82 1 0
1777.98 0 0
1783.61 1 0
1784.51 0 0
1788.43 1 0
1788.97 2 1
1789.5 1 0
1790.61 0 0
1796.4 1 0
1796.98 2 1
1798.61 1 0
1798.82 0 0
1798.92 1 0
1800.67 2 1
1804.63 1 0
1806.08 0 0
1815.63 1 0
1816.37 0 0
1816.69 1 0
1817.65 2 1
1818.56 1 0
1819.62 2 1
1821.27 1 0
1821.3 0 0
1825.5 1 0
1826.06 0 0
1826.35 1 0
1826.59 0 0
1827 1 0
1829.56 0 0
1829.69 1 0
1829.82 0 0
1829.96 1 0
1830.67 0 0
1834.36 1 0
1834.7 0 0
1837.06 1 0
1837.39 0 0
1843.39 1 0
1843.6 0 0
1848.45 1 0
1850.22 0 0
1855.37 1 0
1855.4 2 1
1855.91 1 0
1856.25 0 0
1856.43 1 0
1858.08 0 0
1863.5 1 0
1863.72 0 0
1864.76 1 0
1864.99 0 0
1875.44 1 0
1875.62 0 0
1882.33 1 0
1884.1 2 1
1884.24 1 0
1885.01 0 0
1889.15 1 0
1889.43 0 0
1889.94 1 0
1892.97 2 1
1893.05 1 0
1893.2 0 0
1899.4 1 0
1899.65 0 0
1910.63 1 0
1911.24 2 1
1912.14 1 0
1912.38 0 0
1912.43 1 0
1912.44 0 0
1923.94 1 0
1924.19 0 0
1930.66 1 0
1930.9 0 0
1931.97 1 0
1932.98 0 0
1933.06 1 0
1934.83 0 0
1948.8 1 0
1948.97 0 0
1950.19 1 0
1950.48 2 1
1950.71 3 2
1950.84 2 1
1951.34 3 2
1951.63 2 1
1951.91 1 0
1952.09 2 1
1952.11 1 0
1952.39 2 1
1952.5 1 0
1952.76 0 0
1956.32 1 0
1956.91 0 0
1960.53 1 0
1962.35 0 0
1963.8 1 0
1964.34 0 0
1968.55 1 0
1968.75 0 0
1969.21 1 0
1969.39 0 0
1969.4 1 0
1970.52 0 0
1975.96 1 0
1976.49 0 0
1977.23 1 0
1977.46 0 0
1980.72 1 0
1981.95 0 0
1984.27 1 0
1985.88 0 0
1986.38 1 0
1987.05 2 1
1987.79 1 0
1988.31 0 0
1989.53 1 0
1990.8 0 0
1996.71 1 0
1997.1 0 0
2001.78 1 0
2002.55 0 0
2005.99 1 0
2005.99 0 0
2007.33 1 0
2009.76 0 0
2010.63 1 0
2011.57 0 0
2016.76 1 0
2016.8 0 0
2017.83 1 0
2017.96 0 0
2022.76 1 0
2023.75 0 0
2034.01 1 0
2034.67 0 0
2037.71 1 0
2038.12 0 0
2043.23 1 0
2043.7 0 0
2043.76 1 0
2044.1 0 0
2045.86 1 0
2046.15 0 0
2053.59 1 0
2054.52 0 0
2057.12 1 0
2057.46 0 0
2058.18 1 0
2059.46 0 0
2061.47 1 0
2062.45 0 0
2067.94 1 0
2068.51 0 0
2073.38 1 0
2074.82 0 0
2076.58 1 0
2077.04 0 0
2084.08 1 0
2084.8 0 0
2091.28 1 0
2093.97 2 1
2094.04 1 0
2094.28 0 0
2102.3 1 0
2102.72 0 0
2112.81 1 0
2113.49 2 1
2113.99 1 0
2115.49 0 0
2115.51 1 0
2116.2 2 1
2116.77 1 0
2117.25 0 0
2118.02 1 0
2118.44 0 0
2128.15 1 0
2128.2 0 0
2132.36 1 0
2136.3 0 0
2147.64 1 0
2148.82 0 0
2153.6 1 0
2154.27 0 0
2160.94 1 0
2160.99 0 0
2169.99 1 0
2170.22 0 0
2170.78 1 0
2171.41 2 1
2171.74 1 0
2171.77 2 1
2172.02 1 0
2172.67 2 1
2172.97 3 2
2174.07 2 1
2175.76 1 0
2176.02 0 0
2176.49 1 0
2176.54 0 0
2178.4 1 0
2183.02 2 1
2183.24 1 0
2183.29 0 0
2187.55 1 0
2189.08 0 0
2193.63 1 0
2193.68 2 1
2194.63 1 0
2195.54 0 0
2195.79 1 0
2196.4 0 0
2205.31 1 0
2205.34 0 0
2206.47 1 0
2206.48 0 0
2208.34 1 0
2210.27 0 0
2210.95 1 0
2211.25 0 0
2212.76 1 0
2213.3 0 0
2214.84 1 0
2215.09 0 0
2225.01 1 0
2225.09 0 0
2231.37 1 0
2232.13 0 0
2232.75 1 0
2232.94 0 0
2245.15 1 0
2245.16 0 0
2247.4 1 0
2247.48 2 1
2248.62 1 0
2249.03 2 1
2249.13 1 0
2249.41 0 0
2250.67 1 0
2251.17 0 0
2253.76 1 0
2253.99 0 0
2259.82 1 0
2262.55 0 0
2270.46 1 0
2270.58 0 0
2270.93 1 0
2270.97 0 0
2271.29 1 0
2273.05 0 0
2278.12 1 0
2278.16 0 0
2278.39 1 0
2278.66 2 1
2279.11 1 0
2279.98 0 0
2289.59 1 0
2289.89 0 0
2294.04 1 0
2294.25 0 0
2295.24 1 0
2295.27 0 0
2296.27 1 0
2297.83 0 0
2298.91 1 0
2299.02 0 0
2301.23 1 0
2301.25 0 0
2302.2 1 0
2302.42 2 1
2302.84 1 0
2303.45 2 1
2303.8 1 0
2304.17 0 0
2306.48 1 0
2308.28 0 0
2308.78 1 0
2309.08 0 0
2314.8 1 0
2314.91 0 0
2318.54 1 0
2318.64 2 1
2319.03 1 0
2321.54 0 0
2322.56 1 0
2323.51 0 0
2327.07 1 0
2327.25 0 0
2332.08 1 0
2332.32 2 1
2332.95 1 0
2333.14 2 1
2333.62 3 2
2334.6 2 1
2335.55 1 0
2335.88 0 0
2340.63 1 0
2341.23 2 1
2341.76 3 2
2342.61 2 1
2342.73 3 2
2343.07 2 1
2343.25 1 0
2343.27 0 0
2346.86 1 0
2348.3 2 1
2348.59 1 0
2350.21 0 0
2351.15 1 0
2351.86 2 1
2352.73 1 0
2353.39 0 0
2360.85 1 0
2361.42 0 0
2375.14 1 0
2375.78 0 0
2376.24 1 0
2376.72 0 0
2378.15 1 0
2378.48 2 1
2378.95 1 0
2380.12 0 0
2387.1 1 0
2388.16 0 0
2395.59 1 0
2396.91 0 0
2398.61 1 0
2398.72 0 0
2405.38 1 0
2405.49 0 0
2413.76 1 0
2413.9 0 0
2415.59 1 0
2418.88 2 1
2419.79 1 0
2419.82 0 0
2422.82 1 0
2422.94 0 0
2425.67 1 0
2426.89 0 0
2431.47 1 0
2433.07 2 1
2436.08 1 0
2436.25 0 0
2439 1 0
2439.41 0 0
2441.58 1 0
2442.24 0 0
2444.05 1 0
2444.7 0 0
2446.74 1 0
2446.77 0 0
2451.68 1 0
2452.23 2 1
2452.85 1 0
2453.07 0 0
2458.39 1 0
2458.53 0 0
2468.02 1 0
2468.96 0 0
2480.24 1 0
2480.81 0 0
2482.37 1 0
2482.62 0 0
2499.87 1 0
2500.69 0 0
2500.69 1 0
2500.96 2 1
2502.26 1 0
2502.29 0 0
2503.68 1 0
2504.65 0 0
2505.82 1 0
2505.91 0 0
2513.18 1 0
2514.71 2 1
2514.9 1 0
2515.86 2 1
2517.45 1 0
2519.39 2 1
2521.4 1 0
2522.08 0 0
2524.68 1 0
2525.61 0 0
2528.67 1 0
2528.84 0 0
2530.95 1 0
2531.09 0 0
2544.18 1 0
2544.98 0 0
2551.41 1 0
2553.38 0 0
2556.53 1 0
2558.09 2 1
2559.01 1 0
2560.1 2 1
2560.37 1 0
2561.03 0 0
2562.02 1 0
2562.22 0 0
2568.4 1 0
2570.38 2 1
2570.51 1 0
2571.74 2 1
2572.45 1 0
2572.82 0 0
2574.6 1 0
2577.04 0 0
2578.2 1 0
2578.89 0 0
2582.94 1 0
2583.14 0 0
2585.32 1 0
2585.35 0 0
2586.14 1 0
2586.15 0 0
2593.21 1 0
2593.36 0 0
2595.56 1 0
2596 0 0
2607.82 1 0
2608.96 0 0
2609.66 1 0
2610.68 0 0
2618.09 1 0
2618.18 2 1
2618.19 1 0
2618.24 0 0
2625.57 1 0
2625.95 0 0
2639.45 1 0
2639.57 2 1
2640.46 3 2
2640.92 2 1
2641.5 1 0
2644.16 0 0
2646.24 1 0
2648.01 0 0
2649.44 1 0
2650.28 0 0
2657.06 1 0
2657.99 2 1
2658.89 1 0
2659.67 0 0
2660.51 1 0
2661.41 2 1
2661.47 1 0
2662.62 0 0
2663.3 1 0
2663.47 0 0
2666.37 1 0
2666.39 0 0
2666.42 1 0
2666.63 0 0
2674.53 1 0
2675.07 2 1
2675.12 1 0
2678.64 0 0
2679.26 1 0
2679.43 2 1
2680.43 1 0
2681.37 0 0
2690.13 1 0
2692.27 0 0
2695.78 1 0
2699.09 0 0
2700.64 1 0
2701.5 0 0
2709.6 1 0
2711.22 0 0
2712.28 1 0
2713.3 0 0
2713.96 1 0
2714.16 0 0
2722.97 1 0
2724.28 0 0
2727.48 1 0
2729.02 0 0
2730.44 1 0
2732.03 0 0
2733.06 1 0
2733.14 2 1
2733.26 1 0
2733.87 0 0
2741.57 1 0
2741.78 2 1
2742.82 1 0
2743.08 2 1
2743.51 1 0
2743.53 0 0
2745.31 1 0
2745.91 0 0
2746.4 1 0
2748.24 0 0
2751.32 1 0
2752.08 0 0
2753.03 1 0
2753.22 0 0
2757.09 1 0
2758.15 2 1
2758.53 1 0
2758.96 0 0
2759.11 1 0
2760.38 0 0
2761.67 1 0
2761.95 0 0
2767.78 1 0
2768.77 0 0
2772.57 1 0
2772.59 0 0
2773.99 1 0
2774.25 0 0
2776.31 1 0
2777.43 0 0
2784.38 1 0
2784.57 2 1
2784.65 1 0
2786.62 0 0
2793.72 1 0
2795.07 0 0
2795.24 1 0
2795.45 0 0
2796.38 1 0
2796.79 0 0
2798.51 1 0
2799.08 2 1
2799.21 1 0
2799.55 2 1
2799.83 1 0
2800.1 0 0
2802.38 1 0
2802.44 2 1
2803.45 1 0
2804.25 0 0
2811.89 1 0
2811.99 0 0
2817.24 1 0
2817.46 0 0
2822.81 1 0
2823.25 0 0
2828.31 1 0
2829.81 0 0
2838.5 1 0
2839.39 0 0
2842.43 1 0
2843.05 2 1
2843.22 1 0
2843.39 0 0
2845.01 1 0
2845.23 0 0
2853.05 1 0
2854.28 2 1
2854.77 1 0
2857.03 0 0
2862.36 1 0
2862.83 2 1
2863.15 1 0
2863.17 0 0
2863.78 1 0
2863.93 0 0
2865.84 1 0
2867.59 0 0
2870.3 1 0
2871.37 0 0
2883.02 1 0
2883.65 0 0
2883.71 1 0
2885.28 0 0
2888.58 1 0
2889.72 0 0
2891.28 1 0
2891.53 0 0
2895.18 1 0
2895.84 0 0
2895.89 1 0
2896.1 0 0
2898.84 1 0
2899.06 0 0
2902 1 0
2902.24 0 0
2905.4 1 0
2905.72 0 0
2909.76 1 0
2909.89 0 0
2910.85 1 0
2910.86 0 0
2922.13 1 0
2922.86 0 0
2923.8 1 0
2925.5 0 0
2925.98 1 0
2927.34 0 0
2933.17 1 0
2933.23 0 0
2934.9 1 0
2935.38 0 0
2937.39 1 0
2937.54 0 0
