time njob nq
355.921 0 0
356.251 1 0
357.276 0 0
357.89 1 0
358.176 0 0
363.978 1 0
364.544 0 0
365.145 1 0
366.165 2 1
367.411 3 2
367.438 2 1
369.854 1 0
370.879 0 0
373.39 1 0
374.829 0 0
375.631 1 0
375.649 0 0
376.873 1 0
377.01 0 0
379.009 1 0
380.013 0 0
380.239 1 0
381.062 2 1
381.075 1 0
381.98 0 0
384.402 1 0
385.753 2 1
385.896 1 0
387.318 0 0
387.389 1 0
387.442 2 1
387.5 3 2
388.167 2 1
390.29 3 2
390.372 4 3
392.812 5 4
392.932 4 3
394.879 5 4
395 4 3
395.199 3 2
396.876 2 1
397.095 1 0
397.352 2 1
399.052 1 0
399.622 2 1
399.818 1 0
400.515 0 0
401.092 1 0
403.042 0 0
404.839 1 0
405.019 2 1
406.592 1 0
406.747 0 0
410.404 1 0
411.449 0 0
413.435 1 0
413.949 2 1
414.577 1 0
414.744 0 0
416.048 1 0
416.973 0 0
417.495 1 0
418.239 0 0
418.414 1 0
418.647 0 0
418.684 1 0
419.318 2 1
419.364 1 0
420.759 0 0
424.09 1 0
424.476 0 0
427.663 1 0
428.909 2 1
429.031 3 2
431.164 2 1
431.321 1 0
431.329 0 0
432.764 1 0
432.983 0 0
433.62 1 0
433.633 0 0
436.194 1 0
437.832 0 0
442.294 1 0
442.382 0 0
443.215 1 0
444.502 0 0
444.938 1 0
446.126 2 1
446.331 3 2
446.567 2 1
447.095 3 2
447.716 2 1
447.8 1 0
448.229 2 1
448.965 1 0
449.662 0 0
454.433 1 0
458.141 2 1
461.046 1 0
462.04 2 1
463.88 3 2
463.917 2 1
464.239 1 0
465.198 0 0
465.844 1 0
467.779 0 0
475.92 1 0
476.295 0 0
480.575 1 0
480.894 2 1
481.568 1 0
481.601 0 0
482.383 1 0
483.047 0 0
483.365 1 0
484.154 2 1
484.682 1 0
486.231 0 0
486.283 1 0
486.811 0 0
486.997 1 0
487.363 2 1
487.784 3 2
489.023 2 1
489.295 1 0
490.915 2 1
491.818 3 2
493.529 2 1
496.969 1 0
498.281 0 0
500.842 1 0
501.239 0 0
502.649 1 0
502.877 2 1
503.071 1 0
504.065 0 0
507.831 1 0
510.305 0 0
510.822 1 0
511.176 0 0
514.025 1 0
514.241 2 1
516.131 3 2
516.662 2 1
516.773 3 2
517.47 2 1
517.608 1 0
519.377 2 1
519.752 3 2
520.787 2 1
520.982 1 0
521.021 0 0
521.03 1 0
521.091 0 0
521.15 1 0
522.433 0 0
524.411 1 0
525.021 2 1
525.627 3 2
525.668 2 1
527.241 1 0
528.778 2 1
529.319 1 0
529.396 0 0
529.626 1 0
530.397 0 0
530.949 1 0
531.003 2 1
531.85 1 0
531.952 0 0
532.314 1 0
532.398 2 1
532.832 1 0
533.66 0 0
534.289 1 0
534.666 0 0
535.101 1 0
535.386 2 1
535.516 3 2
536.561 4 3
536.954 3 2
537.212 2 1
538.065 1 0
538.452 0 0
538.978 1 0
539.571 0 0
540.561 1 0
541.506 2 1
542.039 1 0
542.774 0 0
545.477 1 0
545.773 0 0
546.567 1 0
547.183 0 0
547.214 1 0
549.827 2 1
550.086 1 0
550.318 0 0
550.559 1 0
550.768 0 0
552.31 1 0
552.326 0 0
555.444 1 0
556.511 2 1
556.542 1 0
556.969 0 0
557.547 1 0
557.569 2 1
557.696 1 0
558.014 2 1
558.303 3 2
558.392 4 3
558.564 3 2
559.475 2 1
559.477 1 0
560.5 2 1
561.249 3 2
562.727 4 3
563.642 3 2
563.717 2 1
563.961 1 0
564.45 0 0
566.663 1 0
567.993 0 0
568.812 1 0
568.888 2 1
569.257 1 0
569.6 0 0
574.112 1 0
574.163 0 0
574.593 1 0
574.802 0 0
575.507 1 0
575.645 0 0
575.827 1 0
576.85 2 1
577.076 1 0
577.571 2 1
577.656 1 0
580.675 0 0
581.018 1 0
581.161 0 0
582.288 1 0
583.13 2 1
583.566 1 0
585.357 0 0
585.821 1 0
585.85 2 1
587.512 3 2
587.709 2 1
588.443 3 2
589.384 2 1
590.044 1 0
590.951 2 1
591.076 1 0
592.271 0 0
593.63 1 0
593.971 0 0
594.466 1 0
594.533 0 0
595.701 1 0
595.815 0 0
595.944 1 0
596.557 0 0
602.853 1 0
604.201 0 0
604.837 1 0
606.294 0 0
608.131 1 0
608.55 0 0
609.072 1 0
609.378 2 1
610.523 1 0
610.676 0 0
611.654 1 0
613.239 2 1
613.515 1 0
615.017 0 0
615.179 1 0
615.828 2 1
616.72 3 2
616.936 2 1
617.437 1 0
618.007 2 1
618.331 1 0
618.375 2 1
619.336 3 2
620.185 4 3
621.453 5 4
621.69 4 3
621.698 5 4
622.908 4 3
624.569 3 2
626.223 2 1
626.961 3 2
627.428 4 3
627.671 3 2
630.894 2 1
634.566 3 2
636.254 2 1
637.288 1 0
639.59 0 0
641.838 1 0
642.073 2 1
642.654 3 2
642.833 4 3
643.014 3 2
643.106 2 1
644.746 1 0
646.969 0 0
647.619 1 0
647.924 2 1
648.922 3 2
650.258 2 1
650.74 1 0
650.906 0 0
653.859 1 0
654.024 2 1
654.319 1 0
654.704 2 1
654.85 1 0
655.244 0 0
657.885 1 0
658.961 0 0
659.15 1 0
660.533 0 0
660.685 1 0
662.065 0 0
664.421 1 0
665.381 2 1
666.578 1 0
667.112 2 1
667.983 1 0
668.343 0 0
668.555 1 0
671.243 0 0
673.431 1 0
673.784 0 0
674.111 1 0
674.151 0 0
675.988 1 0
676.042 2 1
676.262 3 2
676.577 4 3
676.848 3 2
676.937 4 3
677.14 3 2
677.354 2 1
677.824 1 0
678.066 0 0
678.505 1 0
678.787 2 1
679.269 3 2
679.353 2 1
679.441 1 0
679.865 0 0
680.517 1 0
680.608 2 1
680.66 1 0
681.252 2 1
682.64 3 2
682.698 4 3
684.187 3 2
684.463 2 1
684.571 1 0
684.655 0 0
686.525 1 0
688.055 0 0
688.95 1 0
691.091 2 1
691.764 1 0
692.374 2 1
692.614 1 0
693.472 0 0
694.085 1 0
696.198 2 1
698.649 3 2
699.131 4 3
699.21 5 4
699.695 4 3
699.776 3 2
699.837 2 1
700.071 1 0
700.097 0 0
700.56 1 0
700.753 0 0
703.492 1 0
703.706 0 0
710.163 1 0
710.566 0 0
710.803 1 0
712.837 0 0
713.108 1 0
714.468 0 0
714.867 1 0
715.2 0 0
719.146 1 0
719.268 0 0
723.57 1 0
724.582 0 0
725.564 1 0
725.588 2 1
725.593 1 0
725.62 0 0
726.458 1 0
728.078 2 1
728.962 3 2
729.119 4 3
730.218 3 2
730.542 4 3
730.566 5 4
730.738 6 5
730.81 5 4
730.96 4 3
731.872 3 2
731.925 4 3
732.381 3 2
733.622 2 1
734.394 1 0
734.52 0 0
735.381 1 0
735.493 0 0
736.133 1 0
737.647 0 0
737.853 1 0
738.821 2 1
739.888 3 2
740.282 2 1
740.954 1 0
741.928 0 0
743.045 1 0
746.023 2 1
746.725 1 0
747.272 0 0
747.389 1 0
748.341 0 0
748.443 1 0
748.582 2 1
748.68 1 0
750.474 2 1
752.993 3 2
753.064 2 1
753.091 3 2
753.448 2 1
753.68 3 2
754.544 4 3
757.403 3 2
757.599 2 1
758.675 1 0
759.369 2 1
760.86 3 2
761.644 2 1
761.739 3 2
762.646 2 1
762.719 3 2
763.461 2 1
763.56 3 2
763.603 2 1
763.721 1 0
764.23 2 1
764.281 3 2
764.428 2 1
764.613 1 0
764.716 2 1
765.085 1 0
765.36 2 1
766.112 3 2
766.79 2 1
766.909 3 2
766.946 2 1
767.002 1 0
767.101 0 0
771.28 1 0
771.478 2 1
771.707 3 2
771.798 2 1
773.354 1 0
773.685 0 0
775.226 1 0
780.542 0 0
781.204 1 0
781.235 0 0
782.491 1 0
784.342 0 0
792.484 1 0
792.627 0 0
796.152 1 0
796.748 0 0
797.551 1 0
798.354 0 0
799.571 1 0
800.817 0 0
801.268 1 0
801.48 2 1
802.353 1 0
803.074 0 0
805.749 1 0
805.833 2 1
806.22 3 2
806.249 4 3
807.195 3 2
807.216 2 1
807.689 3 2
807.987 4 3
808.195 3 2
808.607 2 1
808.632 1 0
808.853 0 0
809.682 1 0
811.243 0 0
816.336 1 0
817.054 2 1
817.78 3 2
818.924 4 3
819.1 3 2
819.388 2 1
819.968 3 2
819.98 2 1
820.771 3 2
820.963 2 1
821.236 3 2
821.389 2 1
821.725 1 0
821.808 0 0
826.783 1 0
827.22 0 0
831.307 1 0
831.471 0 0
835.193 1 0
835.608 2 1
836.237 1 0
836.509 0 0
837.142 1 0
837.628 0 0
839.881 1 0
840.361 0 0
845.2 1 0
846.269 0 0
847.146 1 0
850.776 2 1
850.889 3 2
850.95 2 1
851.085 1 0
852.68 0 0
857.558 1 0
857.961 2 1
860.066 1 0
861.207 2 1
861.402 1 0
861.586 0 0
868.396 1 0
868.849 2 1
869.167 1 0
869.399 0 0
870.664 1 0
870.856 0 0
871.53 1 0
872.783 2 1
873.005 3 2
873.359 2 1
873.519 1 0
874.729 0 0
879.475 1 0
879.962 0 0
880.91 1 0
881.063 0 0
882.849 1 0
883.81 2 1
884.049 3 2
886.043 4 3
886.887 3 2
887.844 2 1
888.519 1 0
888.579 0 0
888.701 1 0
889.423 2 1
891.272 3 2
892.093 4 3
892.696 3 2
892.906 2 1
893.569 3 2
893.823 2 1
894.097 1 0
894.603 2 1
895.125 3 2
895.839 2 1
895.897 1 0
896.068 0 0
896.164 1 0
896.224 0 0
896.438 1 0
897.049 0 0
897.755 1 0
897.756 0 0
898.211 1 0
899.253 0 0
900.037 1 0
900.083 0 0
903.399 1 0
903.953 2 1
906.192 3 2
906.822 4 3
906.847 5 4
908.315 4 3
908.384 3 2
909.565 2 1
909.995 3 2
910.759 2 1
914.637 3 2
915.375 2 1
915.437 1 0
916.164 0 0
917.739 1 0
918.822 0 0
919.016 1 0
919.129 0 0
919.654 1 0
919.889 2 1
920.133 3 2
920.199 2 1
920.792 3 2
920.83 4 3
921.715 3 2
922.061 2 1
922.195 1 0
922.364 2 1
922.822 1 0
924.43 0 0
925.565 1 0
926.453 0 0
928.066 1 0
928.507 0 0
930.616 1 0
930.628 0 0
931.423 1 0
931.569 0 0
932.545 1 0
933.232 0 0
935.969 1 0
936.507 0 0
939.321 1 0
939.333 2 1
939.786 1 0
940.333 2 1
940.609 1 0
941.102 2 1
941.21 3 2
941.251 4 3
941.523 3 2
941.994 2 1
943.281 1 0
943.779 0 0
945.346 1 0
945.533 0 0
947.613 1 0
947.961 0 0
948.712 1 0
949.514 2 1
950.671 1 0
950.913 0 0
951.092 1 0
951.143 2 1
951.421 3 2
952.035 2 1
952.157 1 0
952.518 0 0
953.544 1 0
954.427 2 1
956.18 3 2
956.888 2 1
957.185 1 0
958.583 2 1
960.067 3 2
960.124 2 1
961.79 1 0
962.3 0 0
963.839 1 0
964.667 0 0
966.939 1 0
968.203 0 0
971.579 1 0
971.852 0 0
972.604 1 0
974.742 2 1
975.318 1 0
975.388 2 1
976.399 1 0
976.616 0 0
977.509 1 0
979.064 0 0
979.244 1 0
981.177 0 0
982.454 1 0
982.8 0 0
983.714 1 0
984.22 0 0
985.391 1 0
985.528 2 1
986.393 1 0
987.889 2 1
988.868 1 0
988.995 0 0
991.492 1 0
991.944 0 0
994.695 1 0
994.753 2 1
995.479 3 2
997.062 2 1
997.411 1 0
997.932 0 0
999.626 1 0
999.821 2 1
999.999 1 0
1000.08 0 0
1001.42 1 0
1004.23 0 0
1006.34 1 0
1006.42 0 0
1006.75 1 0
1006.92 0 0
1008.1 1 0
1008.35 2 1
1009.32 1 0
1009.65 0 0
1014.83 1 0
1015.01 0 0
1015.43 1 0
1016 0 0
1016.19 1 0
1016.96 0 0
1017.61 1 0
1018 0 0
1019.43 1 0
1020.14 2 1
1020.28 1 0
1021.06 0 0
1021.1 1 0
1021.13 0 0
1022.36 1 0
1022.47 0 0
1023.36 1 0
1023.75 0 0
1025.92 1 0
1026.48 0 0
1028.32 1 0
1028.55 0 0
1029.26 1 0
1030.04 0 0
1030.41 1 0
1030.5 0 0
1033.09 1 0
1034.02 0 0
1035.49 1 0
1036.29 2 1
1037.83 1 0
1038.86 0 0
1039.8 1 0
1039.88 0 0
1041.65 1 0
1042.42 0 0
1042.83 1 0
1043.34 0 0
1047.71 1 0
1047.82 0 0
1049.95 1 0
1050.52 0 0
1057.25 1 0
1057.84 0 0
1059.73 1 0
1060.24 0 0
1063.18 1 0
1063.5 0 0
1063.72 1 0
1065.7 0 0
1066.74 1 0
1067.32 0 0
1073.52 1 0
1074.06 0 0
1074.91 1 0
1075.52 0 0
1076.87 1 0
1077.98 0 0
1078.57 1 0
1078.62 0 0
1078.71 1 0
1079.45 0 0
1080.03 1 0
1081.2 0 0
1083.29 1 0
1083.5 2 1
1083.59 1 0
1083.73 0 0
1083.79 1 0
1084.37 0 0
1086.07 1 0
1086.14 2 1
1086.18 3 2
1086.32 4 3
1087.64 3 2
1088.09 4 3
1089 5 4
1089.94 4 3
1090.1 3 2
1090.17 2 1
1091.02 3 2
1092.01 2 1
1094.3 1 0
1095.07 2 1
1095.87 3 2
1095.93 2 1
1096.38 1 0
1096.38 0 0
1096.55 1 0
1096.77 0 0
1097.85 1 0
1097.96 0 0
1098.33 1 0
1099.11 0 0
1099.73 1 0
1101.15 0 0
1101.94 1 0
1102.25 0 0
1102.84 1 0
1103.78 2 1
1104.07 3 2
1104.1 2 1
1104.37 3 2
1105.41 2 1
1106.08 1 0
1106.72 0 0
1107.77 1 0
1109.23 2 1
1109.33 1 0
1109.46 2 1
1112.53 1 0
1113.13 0 0
1113.32 1 0
1113.72 2 1
1114.42 1 0
1114.5 0 0
1115.23 1 0
1116 0 0
1120.43 1 0
1120.52 0 0
1122.63 1 0
1123.04 0 0
1123.88 1 0
1124.5 0 0
1128.24 1 0
1128.36 2 1
1129.8 1 0
1130.81 2 1
1131.32 1 0
1131.33 0 0
1131.93 1 0
1132.62 2 1
1132.93 3 2
1133.07 4 3
1133.29 5 4
1134.19 6 5
1134.21 5 4
1134.4 4 3
1134.87 5 4
1135.32 6 5
1136.3 7 6
1136.38 8 7
1136.57 9 8
1136.8 8 7
1136.81 7 6
1137.81 6 5
1138.17 7 6
1139.43 6 5
1139.83 5 4
1141.16 4 3
1141.16 5 4
1143.47 4 3
1143.68 5 4
1143.78 4 3
1144.04 3 2
1144.19 2 1
1144.69 3 2
1146.78 4 3
1146.91 3 2
1147.95 4 3
1149.67 3 2
1150.01 2 1
1151.22 1 0
1151.68 0 0
1152.13 1 0
1152.92 0 0
1153.06 1 0
1153.48 0 0
1153.65 1 0
1154.94 0 0
1155.5 1 0
1155.51 0 0
1157.74 1 0
1157.96 0 0
1162.99 1 0
1163.36 0 0
1163.86 1 0
1163.88 0 0
1165.67 1 0
1165.7 0 0
1166.29 1 0
1167.08 2 1
1167.44 3 2
1167.61 2 1
1168.3 1 0
1171.64 2 1
1171.82 1 0
1172.33 0 0
1172.51 1 0
1173.2 0 0
1174.91 1 0
1175.42 0 0
1177.38 1 0
1180.46 0 0
1180.6 1 0
1180.88 2 1
1181.48 3 2
1183.08 2 1
1183.64 1 0
1183.83 2 1
1184.83 1 0
1185.01 0 0
1185.14 1 0
1185.61 0 0
1186.87 1 0
1187.71 0 0
1187.91 1 0
1189.48 0 0
1190.98 1 0
1191.73 2 1
1192.4 3 2
1192.52 2 1
1192.85 1 0
1195.89 0 0
1197.94 1 0
1198.27 2 1
1198.89 1 0
1199.33 2 1
1199.69 1 0
1200.23 2 1
1201.6 1 0
1202.92 2 1
1203.32 1 0
1204.57 2 1
1204.83 3 2
1205.07 2 1
1206.25 1 0
1206.8 0 0
1213.2 1 0
1213.51 0 0
1217.35 1 0
1217.95 0 0
1220.69 1 0
1220.75 2 1
1220.94 1 0
1221.11 2 1
1221.22 1 0
1221.45 0 0
1227.38 1 0
1228.42 2 1
1228.93 3 2
1228.99 4 3
1229.01 3 2
1230 2 1
1230.91 1 0
1232.4 2 1
1232.49 1 0
1234.33 0 0
1234.49 1 0
1235.26 2 1
1235.98 3 2
1236.12 4 3
1237.03 5 4
1237.41 6 5
1237.52 5 4
1237.96 4 3
1238.09 3 2
1238.23 4 3
1238.37 5 4
1239.64 6 5
1240.22 5 4
1240.43 4 3
1241.56 5 4
1242.5 4 3
1242.61 5 4
1242.92 4 3
1243.49 5 4
1244.09 4 3
1244.23 3 2
1244.51 2 1
1244.78 1 0
1245.25 2 1
1245.86 3 2
1246.66 4 3
1247.63 3 2
1248.32 2 1
1248.32 1 0
1249.01 2 1
1249.91 3 2
1251.69 2 1
1251.76 1 0
1252.13 2 1
1252.62 1 0
1252.72 0 0
1254.48 1 0
1255.03 0 0
1257.79 1 0
1258.41 0 0
1260.27 1 0
1260.34 0 0
1260.39 1 0
1260.75 2 1
1260.78 1 0
1261.46 2 1
1261.63 3 2
1261.93 4 3
1262.43 3 2
1262.52 2 1
1262.88 3 2
1263.14 2 1
1263.25 1 0
1263.56 2 1
1264.03 3 2
1264.2 2 1
1264.72 1 0
1265.74 2 1
1265.89 1 0
1266.1 2 1
1266.11 3 2
1266.84 2 1
1266.86 1 0
1266.91 2 1
1268.31 1 0
1268.5 0 0
1270.68 1 0
1270.84 2 1
1270.95 3 2
1271.09 2 1
1272.1 1 0
1272.18 0 0
1273.39 1 0
1273.41 2 1
1273.74 1 0
1274.01 2 1
1276.8 1 0
1277.76 0 0
1279.07 1 0
1279.97 2 1
1281 3 2
1281.15 4 3
1281.25 5 4
1281.51 4 3
1281.69 3 2
1282.66 2 1
1282.74 3 2
1282.83 2 1
1284.4 3 2
1285.14 4 3
1287.7 5 4
1287.93 4 3
1288 5 4
1288.9 6 5
1289.7 5 4
1290.7 4 3
1291.14 3 2
1292.33 4 3
1293.18 5 4
1298.1 4 3
1298.17 5 4
1299.42 6 5
1299.95 5 4
1300.51 4 3
1300.68 5 4
1301.17 4 3
1302.77 3 2
1302.94 2 1
1302.95 1 0
1303.85 0 0
1304.46 1 0
1304.49 0 0
1306.86 1 0
1307.5 0 0
1308.92 1 0
1309.76 2 1
1310.17 1 0
1310.88 0 0
1311.47 1 0
1311.56 0 0
1312.47 1 0
1314.8 0 0
1315.85 1 0
1316.32 0 0
1317.7 1 0
1317.93 0 0
1321.26 1 0
1321.82 0 0
1324.14 1 0
1324.17 0 0
1324.21 1 0
1325.34 2 1
1325.75 3 2
1325.97 2 1
1326.51 3 2
1326.75 2 1
1327.03 3 2
1327.13 2 1
1327.53 1 0
1328.93 2 1
1329.38 1 0
1329.9 0 0
1332.24 1 0
1334.52 0 0
1336.05 1 0
1336.08 0 0
1336.61 1 0
1337.08 2 1
1337.08 1 0
1337.29 0 0
1339.82 1 0
1339.96 2 1
1340.26 3 2
1340.91 2 1
1341.17 1 0
1341.43 0 0
1344.17 1 0
1345.25 0 0
1347.66 1 0
1348.03 0 0
1350.57 1 0
1351.25 0 0
1353.22 1 0
1353.31 0 0
1353.97 1 0
1354.23 0 0
1355.78 1 0
1356.88 2 1
1357.24 3 2
1358.21 2 1
1358.45 3 2
1358.96 4 3
1359.06 5 4
1359.77 4 3
1361.86 5 4
1362.1 4 3
1362.89 3 2
1363.16 4 3
1363.19 5 4
1363.63 6 5
1363.72 5 4
1365.03 6 5
1365.18 5 4
1366.38 4 3
1367.1 3 2
1367.47 2 1
1368.05 3 2
1368.09 4 3
1368.11 3 2
1368.35 4 3
1369.28 3 2
1370.31 2 1
1370.97 1 0
1371.46 0 0
1371.6 1 0
1373.4 0 0
1374.78 1 0
1376.08 2 1
1376.44 1 0
1376.59 2 1
1377.05 1 0
1377.53 2 1
1379.18 1 0
1380.06 2 1
1380.48 1 0
1380.51 2 1
1380.95 1 0
1382.07 0 0
1386.08 1 0
1386.21 2 1
1386.42 3 2
1387.62 4 3
1387.74 5 4
1388.31 6 5
1388.61 7 6
1389.35 8 7
1389.78 9 8
1391.37 8 7
1391.63 9 8
1392.22 10 9
1393.08 11 10
1393.34 12 11
1393.44 11 10
1394.01 12 11
1394.31 13 12
1394.59 12 11
1394.79 11 10
1395.82 10 9
1396.06 11 10
1396.25 10 9
1398.58 11 10
1398.84 12 11
1398.88 11 10
1399.39 10 9
1399.58 9 8
1401.27 8 7
1401.77 9 8
1401.77 8 7
1402.01 9 8
1402.28 8 7
1402.57 9 8
1402.62 8 7
1405.45 9 8
1405.58 8 7
1405.67 7 6
1406.29 6 5
1406.72 5 4
1406.92 4 3
1407.04 5 4
1408.22 4 3
1408.26 3 2
1408.36 2 1
1408.37 3 2
1410.45 2 1
1410.59 1 0
1410.68 0 0
1414.29 1 0
1415.38 0 0
1417.59 1 0
1417.6 2 1
1418.85 3 2
1418.87 4 3
1419.52 3 2
1419.95 4 3
1420.74 5 4
1420.79 6 5
1420.99 7 6
1421.49 8 7
1422.12 7 6
1422.45 8 7
1423.84 9 8
1423.85 8 7
1423.87 7 6
1424.22 6 5
1425.45 5 4
