time njob nq
583.124 0 0
597.415 1 0
597.554 0 0
603.678 1 0
603.91 0 0
612.562 1 0
613.058 0 0
626.35 1 0
627.1 0 0
638.481 1 0
639.51 0 0
652.342 1 0
652.82 0 0
665.65 1 0
665.704 0 0
670.409 1 0
672.381 0 0
722.824 1 0
724.558 0 0
735.26 1 0
736.81 2 1
736.896 1 0
737.819 0 0
743.058 1 0
743.322 0 0
746.307 1 0
746.577 0 0
746.787 1 0
747.639 2 1
748.779 1 0
749.012 0 0
752.789 1 0
754.495 0 0
777.376 1 0
778.293 0 0
779.963 1 0
780.029 0 0
782.481 1 0
783.293 2 1
785.339 1 0
786.647 0 0
789.307 1 0
790.751 0 0
803.884 1 0
805.917 0 0
816.239 1 0
816.475 0 0
821.665 1 0
823.128 0 0
825.364 1 0
826.204 0 0
862.531 1 0
863.03 0 0
871.432 1 0
871.465 0 0
873.956 1 0
874.025 0 0
901.456 1 0
902.299 2 1
902.307 1 0
906.069 0 0
912.471 1 0
912.722 0 0
920.049 1 0
920.962 0 0
923.502 1 0
924.587 0 0
933.806 1 0
934.82 0 0
941.273 1 0
941.814 0 0
943.403 1 0
944.243 0 0
955.855 1 0
956.602 0 0
960.787 1 0
961.281 0 0
965.57 1 0
965.582 0 0
998.755 1 0
999.851 0 0
1000.37 1 0
1000.39 0 0
1007.04 1 0
1007.64 0 0
1020.01 1 0
1022.74 0 0
1040.4 1 0
1040.64 0 0
1058.85 1 0
1059.32 0 0
1059.56 1 0
1059.93 0 0
1074.7 1 0
1075.1 0 0
1110 1 0
1110.18 0 0
1112.62 1 0
1113.04 0 0
1115.7 1 0
1116.84 0 0
1117.24 1 0
1117.34 0 0
1125.75 1 0
1125.76 0 0
1130.95 1 0
1131.1 0 0
1137.25 1 0
1137.63 0 0
1158.32 1 0
1158.66 0 0
1169.54 1 0
1170.26 0 0
1185.59 1 0
1185.96 0 0
1186.47 1 0
1187.74 0 0
1209.2 1 0
1209.78 0 0
1236.07 1 0
1236.53 0 0
1240.14 1 0
1240.77 0 0
1251.12 1 0
1252.39 0 0
1268.02 1 0
1269.29 0 0
1294.3 1 0
1295.55 0 0
1319.32 1 0
1321.56 0 0
1322.57 1 0
1323.62 2 1
1324.98 1 0
1328.08 0 0
1339.55 1 0
1340.22 0 0
1343.21 1 0
1343.24 0 0
1348.98 1 0
1352.74 0 0
1360.31 1 0
1361.17 0 0
1363.29 1 0
1364.64 0 0
1367.58 1 0
1369.16 0 0
1370.58 1 0
1372.89 0 0
1386.29 1 0
1386.75 2 1
1386.81 1 0
1388.06 0 0
1396.32 1 0
1397.19 2 1
1398.4 1 0
1398.42 0 0
1402.09 1 0
1402.44 0 0
1413.35 1 0
1415.69 0 0
1418.21 1 0
1419.71 0 0
1423.99 1 0
1424.01 0 0
1437.95 1 0
1439.23 0 0
1445.98 1 0
1446.23 2 1
1448.47 1 0
1450.26 0 0
1450.35 1 0
1451.51 0 0
1459.14 1 0
1459.31 0 0
1467.47 1 0
1467.74 0 0
1481.74 1 0
1481.79 0 0
1482.25 1 0
1483.36 0 0
1487.82 1 0
1488.32 0 0
1516.89 1 0
1519 0 0
1529.45 1 0
1531.41 0 0
1531.45 1 0
1531.47 0 0
1538.03 1 0
1539.19 0 0
1546.73 1 0
1548.77 0 0
1553.7 1 0
1554.65 2 1
1554.82 1 0
1555.93 0 0
1569.9 1 0
1571.61 0 0
1579.29 1 0
1579.61 2 1
1580.37 1 0
1580.92 0 0
1595.6 1 0
1596.89 0 0
1609.89 1 0
1609.89 0 0
1616.87 1 0
1617.35 0 0
1634.05 1 0
1635.39 2 1
1636.18 1 0
1637.25 2 1
1637.29 1 0
1638.49 0 0
1643.16 1 0
1646.91 0 0
1650.43 1 0
1652.65 0 0
1655.14 1 0
1655.78 0 0
1660.72 1 0
1660.99 0 0
1661.88 1 0
1662.11 0 0
1698.68 1 0
1699.36 0 0
1700.96 1 0
1701.63 0 0
1703.63 1 0
1704.14 0 0
1721.53 1 0
1722.37 0 0
1731.53 1 0
1731.81 2 1
1733.69 1 0
1734.09 0 0
1744.11 1 0
1744.97 2 1
1745.91 1 0
1745.91 0 0
1746.82 1 0
1747.15 0 0
1759.84 1 0
1760.56 0 0
1773.64 1 0
1774.05 0 0
1779.72 1 0
1780.59 0 0
1793.36 1 0
1794.46 0 0
1804.84 1 0
1804.95 0 0
1827.53 1 0
1827.53 0 0
1846.25 1 0
1851.17 2 1
1851.74 1 0
1852.18 0 0
1854.87 1 0
1854.95 0 0
1861.89 1 0
1862.29 0 0
1863.94 1 0
1866.84 0 0
1893.1 1 0
1893.82 0 0
1913.62 1 0
1914.88 0 0
1916.72 1 0
1916.78 0 0
1922.51 1 0
1923.02 0 0
1926.04 1 0
1926.73 0 0
1937.62 1 0
1939.17 0 0
1939.81 1 0
1939.83 0 0
1977.85 1 0
1979.19 0 0
2009.98 1 0
2010.08 0 0
2022.53 1 0
2023.45 0 0
2046.61 1 0
2048.13 0 0
2052.18 1 0
2053.48 2 1
2053.63 1 0
2054.53 0 0
2061.37 1 0
2065.01 2 1
2065.31 1 0
2065.53 0 0
2078.18 1 0
2079.04 0 0
2118.91 1 0
2120.69 0 0
2131.54 1 0
2131.6 0 0
2141.72 1 0
2143.44 0 0
2155.66 1 0
2156.09 0 0
2163.13 1 0
2166.76 0 0
2168.89 1 0
2168.92 0 0
2195.8 1 0
2196.03 0 0
2197.2 1 0
2200.6 0 0
2206.26 1 0
2206.61 0 0
2217.7 1 0
2218.75 0 0
2235.45 1 0
2235.52 0 0
2244.83 1 0
2245.56 0 0
2250.73 1 0
2252.25 0 0
2260.91 1 0
2262.31 0 0
2273.76 1 0
2274.12 0 0
2283.07 1 0
2284.3 0 0
2291.89 1 0
2292.75 0 0
2300.33 1 0
2301.09 0 0
2304.52 1 0
2308.38 2 1
2308.48 3 2
2308.52 4 3
2308.71 3 2
2308.81 2 1
2309.28 1 0
2310.74 0 0
2320.49 1 0
2320.55 0 0
2321.52 1 0
2321.8 0 0
2342.95 1 0
2343.97 0 0
2347.74 1 0
2349.87 0 0
2352.15 1 0
2352.22 0 0
2354.71 1 0
2356.05 0 0
2360.38 1 0
2361.54 0 0
2384.55 1 0
2386.26 2 1
2386.71 3 2
2386.75 2 1
2387.9 1 0
2387.95 0 0
2391.97 1 0
2392.17 2 1
2393.2 1 0
2393.47 0 0
2395.21 1 0
2395.34 0 0
2403.07 1 0
2403.48 0 0
2419 1 0
2419.24 2 1
2419.9 1 0
2420.56 0 0
2427.71 1 0
2428.31 0 0
2429.63 1 0
2429.65 0 0
2456.57 1 0
2457.67 0 0
2458.89 1 0
2461.12 0 0
2466.71 1 0
2468.02 0 0
2469.31 1 0
2469.47 2 1
2469.77 1 0
2470.13 0 0
2472.89 1 0
2474.88 0 0
2477.81 1 0
2477.87 0 0
2483.11 1 0
2484.78 0 0
2521.68 1 0
2522.2 0 0
2525.05 1 0
2525.36 0 0
2534.82 1 0
2535.6 0 0
2557.42 1 0
2557.73 0 0
2569.94 1 0
2571.27 0 0
2582.4 1 0
2583.41 0 0
2621.43 1 0
2621.43 0 0
2635.05 1 0
2635.32 0 0
2646.9 1 0
2647.11 0 0
2648.56 1 0
2648.86 0 0
2663.51 1 0
2664.76 0 0
2673.95 1 0
2675.65 0 0
2725.17 1 0
2727.15 0 0
2728.47 1 0
2728.59 0 0
2735.5 1 0
2736.59 2 1
2738.02 1 0
2739.01 0 0
2748.06 1 0
2748.12 0 0
2749.4 1 0
2750.52 0 0
2785.1 1 0
2785.39 0 0
2817.09 1 0
2817.82 0 0
2823.43 1 0
2823.57 0 0
2842.68 1 0
2843.73 0 0
2855.6 1 0
2855.62 0 0
2858.71 1 0
2859 0 0
2886.19 1 0
2886.4 0 0
2902.53 1 0
2903.28 0 0
2918.35 1 0
2918.85 0 0
2927.47 1 0
2930.95 0 0
2966.72 1 0
2968.24 0 0
3009.11 1 0
3009.16 0 0
3039.02 1 0
3039.57 0 0
3050.22 1 0
3051.2 0 0
3062.35 1 0
3062.68 0 0
3089.37 1 0
3090.05 0 0
3092.11 1 0
3096.38 0 0
3097.47 1 0
3097.72 0 0
3106.96 1 0
3107.31 0 0
3127.08 1 0
3129.56 0 0
3149.8 1 0
3150.6 0 0
3153.83 1 0
3156.64 0 0
3157.51 1 0
3159.87 0 0
3161.41 1 0
3161.65 0 0
3172.82 1 0
3174.79 0 0
3176.37 1 0
3176.56 0 0
3182.29 1 0
3183.5 2 1
3183.56 1 0
3183.61 0 0
3191.12 1 0
3191.78 0 0
3203.69 1 0
3204.2 0 0
3204.67 1 0
3207.07 0 0
3216.03 1 0
3217.27 0 0
3227.05 1 0
3227.1 2 1
3227.28 1 0
3230.24 0 0
3234.6 1 0
3234.63 0 0
3248.3 1 0
3249.9 0 0
3283.07 1 0
3283.5 0 0
3292.13 1 0
3293.12 0 0
3295.31 1 0
3296.8 0 0
3302.04 1 0
3303.54 0 0
3321.13 1 0
3321.8 2 1
3323.82 1 0
3324.11 0 0
3333.53 1 0
3334.33 0 0
3363.98 1 0
3364.59 0 0
3368.61 1 0
3369.83 0 0
3397.06 1 0
3397.08 0 0
3412 1 0
3417.23 0 0
3436.69 1 0
3437.04 0 0
3455.26 1 0
3455.34 0 0
3465.03 1 0
3466.45 0 0
3470.97 1 0
3471.33 0 0
3471.68 1 0
3472.66 0 0
3485.95 1 0
3488.19 0 0
3502.65 1 0
3502.76 0 0
3504.27 1 0
3504.87 0 0
3515.1 1 0
3515.88 2 1
3516.24 1 0
3516.39 0 0
3519.66 1 0
3520.33 0 0
3539.96 1 0
3540.41 0 0
3544.91 1 0
3545.81 0 0
3573.9 1 0
3574.47 0 0
3575.75 1 0
3580.94 0 0
3581.99 1 0
3583.63 0 0
3599.17 1 0
3599.37 0 0
3611.84 1 0
3612.51 0 0
3613.88 1 0
3614.08 0 0
3619.88 1 0
3620.24 0 0
3620.24 1 0
3621.44 0 0
3625.35 1 0
3625.83 0 0
3643.43 1 0
3644.48 0 0
3644.53 1 0
3646.31 0 0
3660.37 1 0
3660.78 0 0
3666.93 1 0
3668.24 0 0
3674.57 1 0
3675.59 0 0
3713.6 1 0
3714.24 0 0
3736.53 1 0
3737.39 2 1
3737.85 1 0
3739.13 0 0
3740.85 1 0
3741.27 0 0
3754.8 1 0
3756.2 2 1
3756.59 1 0
3756.9 0 0
3764.59 1 0
3764.65 0 0
3779.13 1 0
3779.34 0 0
3785.21 1 0
3785.81 0 0
3790.79 1 0
3791.12 0 0
3795.77 1 0
3797.07 0 0
3805.33 1 0
3806.88 2 1
3809.39 1 0
3812.73 2 1
3816.12 1 0
3816.26 0 0
3819.69 1 0
3820.81 0 0
3823.45 1 0
3826.21 0 0
3844.66 1 0
3845.16 0 0
3852.96 1 0
3853.1 0 0
3883.2 1 0
3883.63 0 0
3886.76 1 0
3887.34 2 1
3887.49 1 0
3889.02 0 0
3889.72 1 0
3889.81 2 1
3890.27 1 0
3890.39 0 0
3896.55 1 0
3896.83 0 0
3899.03 1 0
3899.53 0 0
3908.13 1 0
3909.11 0 0
3916.71 1 0
3917.54 0 0
3918.66 1 0
3919.03 0 0
3919.86 1 0
3920.18 0 0
3933.73 1 0
3934.28 0 0
3961.45 1 0
3962.53 0 0
3965.75 1 0
3965.82 0 0
3968.44 1 0
3968.78 2 1
3969.31 3 2
3970.59 2 1
3970.62 1 0
3972.21 0 0
3972.54 1 0
3973.18 0 0
3983.84 1 0
3984.71 0 0
4029.26 1 0
4029.64 2 1
4029.93 1 0
4031.14 0 0
4038.71 1 0
4039.07 0 0
4043.23 1 0
4047.49 0 0
4050.48 1 0
4051.75 2 1
4052.99 1 0
4053.27 0 0
4063.06 1 0
4063.42 0 0
4075.58 1 0
4075.8 0 0
4081.61 1 0
4082.35 0 0
4109.99 1 0
4110.1 0 0
4115.45 1 0
4115.67 0 0
4124.38 1 0
4126.74 0 0
4133.61 1 0
4134.49 0 0
4136.51 1 0
4136.84 0 0
4141.71 1 0
4142.62 0 0
4153.76 1 0
4153.83 2 1
4154.23 1 0
4154.54 0 0
4185.18 1 0
4186.06 0 0
4190.45 1 0
4191.76 0 0
4194.41 1 0
4194.77 0 0
4207.96 1 0
4208.38 0 0
4216.52 1 0
4218.35 0 0
4220.34 1 0
4220.43 0 0
4226.65 1 0
4227.38 0 0
4248 1 0
4249.32 0 0
4295.26 1 0
4295.38 0 0
4300.36 1 0
4303.53 0 0
4303.94 1 0
4304.87 2 1
4304.98 1 0
4308.69 0 0
4318.21 1 0
4319.58 0 0
4348.58 1 0
4349.47 2 1
4350.06 1 0
4350.82 0 0
4354.64 1 0
4355.42 0 0
4360.15 1 0
4360.44 0 0
4364.55 1 0
4365.08 0 0
4369.83 1 0
4370.81 0 0
4375.41 1 0
4375.46 0 0
4390.86 1 0
4391 0 0
4396.52 1 0
4396.87 0 0
4411 1 0
4411.24 0 0
4443.83 1 0
4444.21 0 0
4470.24 1 0
4471.03 0 0
4473.16 1 0
4473.75 0 0
4482.33 1 0
4483.02 0 0
4516.66 1 0
4517.03 2 1
4517.06 1 0
4518.79 0 0
4520.55 1 0
4520.96 0 0
4531.4 1 0
4532.38 0 0
4552.41 1 0
4552.47 0 0
4558.1 1 0
4560.47 0 0
4587.39 1 0
4588.49 0 0
4601.19 1 0
4601.85 0 0
4605.03 1 0
4605.18 0 0
4639.77 1 0
4640.82 0 0
4645.4 1 0
4649.97 0 0
4662.93 1 0
4663.57 0 0
4665.44 1 0
4666.13 0 0
4690.09 1 0
4690.54 2 1
4693.46 1 0
4693.73 0 0
4698.25 1 0
4698.35 0 0
4701.48 1 0
4702.08 2 1
4702.82 1 0
4704.99 0 0
4724.13 1 0
4724.24 0 0
4724.53 1 0
4725.15 0 0
4738.85 1 0
4739.56 0 0
4742.93 1 0
4743.57 0 0
4759.12 1 0
4759.49 0 0
4762.99 1 0
4763.89 0 0
4777.29 1 0
4778.48 0 0
4789.33 1 0
4790.24 0 0
4806.44 1 0
4807.7 0 0
4819.36 1 0
4820.58 0 0
4834.09 1 0
4834.72 0 0
4840.53 1 0
4841.57 0 0
4868.72 1 0
4868.81 2 1
4869.18 1 0
4869.51 0 0
4879.3 1 0
4879.48 2 1
4879.6 1 0
4879.63 0 0
4882.88 1 0
4883.33 0 0
4896.6 1 0
4896.67 0 0
4926.78 1 0
4927.7 0 0
4944.07 1 0
4944.95 0 0
4953.54 1 0
4954.49 0 0
4984.98 1 0
4987.48 0 0
4996.36 1 0
4997.82 0 0
5015.59 1 0
5017.79 2 1
5018.36 1 0
5019.04 0 0
5022.36 1 0
5023.15 0 0
5025.99 1 0
5026.5 0 0
5032.17 1 0
5033.08 0 0
5034.13 1 0
5034.54 0 0
5050 1 0
5050.1 0 0
5053.68 1 0
5056.69 0 0
5060.67 1 0
5060.71 0 0
5062.15 1 0
5062.97 2 1
5064.01 1 0
5065.12 0 0
5096.48 1 0
5100.31 0 0
5121.84 1 0
5122.78 0 0
5123.7 1 0
5124.07 0 0
5127.77 1 0
5128.73 0 0
5137.03 1 0
5137.51 0 0
5148.76 1 0
5149.15 0 0
5151.9 1 0
5153.52 0 0
5159.11 1 0
5160.51 2 1
5160.94 1 0
5161.3 2 1
5161.52 1 0
5162.28 0 0
5162.38 1 0
5162.52 0 0
5168.48 1 0
5169.33 2 1
5170.32 1 0
5171.9 0 0
5174.53 1 0
5175.14 0 0
5176.59 1 0
5178.1 0 0
5179.4 1 0
5180.72 0 0
5202.39 1 0
5202.47 2 1
5202.69 1 0
5203.67 0 0
5207.34 1 0
5208.31 0 0
5237.54 1 0
5237.63 0 0
5248.2 1 0
5248.91 0 0
5263.75 1 0
5263.91 0 0
5280.89 1 0
5281.79 0 0
5295.16 1 0
5296.22 0 0
5296.76 1 0
5297.88 0 0
5318.75 1 0
5320.46 2 1
5320.97 1 0
5321.18 0 0
5326.22 1 0
5331.4 2 1
5331.93 1 0
5333.38 0 0
5375.69 1 0
5376.43 0 0
5378.82 1 0
5380.69 0 0
5381.68 1 0
5384.39 0 0
5387.49 1 0
5387.52 0 0
5404.91 1 0
5405.47 0 0
5407.42 1 0
5407.67 0 0
5409.36 1 0
5411.92 0 0
5417.32 1 0
5417.45 0 0
5418.12 1 0
5418.82 0 0
5431.15 1 0
5431.49 0 0
5439.15 1 0
5439.48 0 0
5457.89 1 0
5458.09 0 0
5472.87 1 0
5474.64 0 0
5493.35 1 0
5493.44 2 1
5493.89 1 0
5494.23 0 0
5496.49 1 0
5498.14 0 0
5517.43 1 0
5517.65 0 0
5521.15 1 0
5521.38 0 0
5552.77 1 0
5552.95 0 0
5573.17 1 0
5575.08 0 0
5578.42 1 0
5579.19 0 0
5593.37 1 0
5593.65 0 0
5595.69 1 0
5598.81 0 0
5604.67 1 0
5604.81 0 0
5623.71 1 0
5623.96 0 0
5656.96 1 0
5658.48 0 0
5658.78 1 0
5659.02 0 0
5662.28 1 0
5662.29 0 0
5696.36 1 0
5696.61 0 0
5716.28 1 0
5716.52 0 0
5720.14 1 0
5721.15 0 0
5723.38 1 0
5725.15 0 0
5769.99 1 0
5770.16 0 0
5774.08 1 0
5774.73 0 0
5774.94 1 0
5775.62 2 1
5775.73 1 0
5776.02 0 0
5777.51 1 0
5777.71 0 0
5779.73 1 0
5780.11 0 0
5780.61 1 0
5780.87 0 0
5792.25 1 0
5792.84 0 0
5804.69 1 0
5806.52 0 0
5814.38 1 0
5814.93 0 0
5828.46 1 0
5828.66 0 0
5830.4 1 0
5830.58 0 0
5830.97 1 0
5832.09 0 0
5850.4 1 0
5850.93 0 0
5854.14 1 0
5854.37 0 0
5864.49 1 0
5865.72 0 0
5875 1 0
5876.61 0 0
5881.23 1 0
5882.65 0 0
5883.23 1 0
5883.75 0 0
5890.56 1 0
5891.83 0 0
5911.84 1 0
5912.23 0 0
5926.85 1 0
5927.61 0 0
5939.29 1 0
5939.3 0 0
5943.27 1 0
5945.7 0 0
5953.05 1 0
5953.99 0 0
5971.18 1 0
5971.23 0 0
5974.35 1 0
5974.48 0 0
5988.96 1 0
5989.94 0 0
6022.27 1 0
6022.93 0 0
6033.21 1 0
6033.62 0 0
6049.57 1 0
6050.03 0 0
6051.14 1 0
6051.48 0 0
6057.34 1 0
6057.63 0 0
6080.24 1 0
6081.17 0 0
6090.68 1 0
6091.03 0 0
6093.83 1 0
6095.12 0 0
6103.56 1 0
6104.54 0 0
6122.72 1 0
6123.29 0 0
6138.82 1 0
6140.26 0 0
6148.3 1 0
6148.76 0 0
6170.51 1 0
6171.23 0 0
6191.83 1 0
6194.59 0 0
6199.79 1 0
6200.03 0 0
6224.47 1 0
6224.89 0 0
6255.58 1 0
6256.75 0 0
6257.6 1 0
6259.11 0 0
6263.57 1 0
6264.82 0 0
6265.6 1 0
6266.09 0 0
6270.99 1 0
6271.41 0 0
6301 1 0
6301.05 0 0
6313.47 1 0
6317.41 0 0
6358.71 1 0
6359.89 0 0
6376.36 1 0
6377.02 0 0
6398.08 1 0
6398.13 0 0
6424.88 1 0
6425.11 0 0
6427.22 1 0
6428.18 0 0
6429.09 1 0
6429.37 0 0
6430.15 1 0
6432.19 0 0
6432.81 1 0
6433.69 2 1
6434.5 1 0
6434.76 0 0
6444.13 1 0
6444.17 0 0
6449.77 1 0
6454.61 0 0
6463.44 1 0
6463.49 0 0
6476.85 1 0
6478.38 0 0
6494.86 1 0
6495 2 1
6495.86 1 0
6496.76 0 0
6501.26 1 0
6501.87 0 0
6529.45 1 0
6529.48 0 0
6532.87 1 0
6532.89 0 0
6538.42 1 0
6540.35 0 0
6546.16 1 0
6546.45 0 0
6551.49 1 0
6552.04 0 0
6557.67 1 0
6557.92 0 0
6587.77 1 0
6587.85 0 0
6606.6 1 0
6607.37 0 0
6610.7 1 0
6610.89 0 0
6647.4 1 0
6647.42 0 0
6654.08 1 0
6654.3 2 1
6655.3 1 0
6655.81 0 0
6658.91 1 0
6659.18 0 0
6663.73 1 0
6664.24 0 0
6672.91 1 0
6673.13 0 0
6690.84 1 0
6693.57 0 0
6722.35 1 0
6722.46 0 0
6723.75 1 0
6723.79 0 0
6724.81 1 0
6726.56 0 0
6745.03 1 0
6745.07 0 0
6745.81 1 0
6746.53 0 0
6746.63 1 0
6747.5 0 0
6778.99 1 0
6779.28 0 0
6792.17 1 0
6792.38 0 0
6795.71 1 0
6795.74 0 0
6798.75 1 0
6800.31 0 0
6806.56 1 0
6806.68 0 0
6813.44 1 0
6813.46 0 0
6816.33 1 0
6816.96 0 0
6816.98 1 0
6817.95 0 0
6820.03 1 0
6820.4 0 0
6829 1 0
6830.8 0 0
6835.8 1 0
6836.09 0 0
6853.62 1 0
6853.73 0 0
6864.7 1 0
6864.99 2 1
6865.19 1 0
6867.7 0 0
6876.6 1 0
6877.55 0 0
6889.96 1 0
6890.14 0 0
6904.78 1 0
6905.51 2 1
6905.65 1 0
6907.3 0 0
6907.91 1 0
6908.87 0 0
6909.34 1 0
6909.67 0 0
6930.1 1 0
6931.87 2 1
6932.08 1 0
6932.54 0 0
6933.46 1 0
6933.64 0 0
6936.31 1 0
6936.33 0 0
6948.54 1 0
6950.26 0 0
6952.81 1 0
6954.43 0 0
6961.25 1 0
6962.83 0 0
6963.35 1 0
6964 0 0
6989.96 1 0
6990.53 0 0
7032.28 1 0
7032.91 0 0
7035.52 1 0
7036.01 0 0
7041.2 1 0
7042 0 0
7042.17 1 0
7043.34 0 0
7067.69 1 0
7068.75 0 0
7092.84 1 0
7094.15 0 0
7101.78 1 0
7101.89 0 0
7121.8 1 0
7121.91 0 0
7146.62 1 0
7146.76 0 0
7152.05 1 0
7156.25 0 0
7161.77 1 0
7161.8 0 0
7173.45 1 0
7173.57 0 0
7181.89 1 0
7183.11 0 0
7199.04 1 0
7203.66 0 0
7203.79 1 0
7203.95 0 0
7221.36 1 0
7221.77 0 0
7228.98 1 0
7229.65 0 0
7236.31 1 0
7236.96 0 0
7244.27 1 0
7244.29 0 0
7258.9 1 0
7260.07 0 0
7260.52 1 0
7260.73 0 0
7278.76 1 0
7278.9 0 0
7307.26 1 0
7308.21 0 0
7343.45 1 0
7344.02 0 0
7349.76 1 0
7350.01 0 0
7401.59 1 0
7402.4 0 0
7404.02 1 0
7404.79 2 1
7405.58 1 0
7405.61 0 0
7412.84 1 0
7413.81 0 0
7419.19 1 0
7419.28 0 0
7440.99 1 0
7442.71 0 0
7445.51 1 0
7448.06 0 0
7448.92 1 0
7452.86 0 0
7459.38 1 0
7460.06 0 0
7475.04 1 0
7475.97 0 0
7486.85 1 0
7487.02 0 0
7493.61 1 0
7493.74 0 0
7532.78 1 0
7533.58 0 0
7554.17 1 0
7556.15 0 0
7569.32 1 0
7571.81 0 0
7573.95 1 0
7575.31 0 0
7579.9 1 0
7580.56 0 0
7585.6 1 0
7585.79 0 0
7604.47 1 0
7606.58 0 0
7610.35 1 0
7612.29 0 0
7614.37 1 0
7614.74 0 0
7622.84 1 0
7625.28 0 0
7633.49 1 0
7634.18 0 0
7647.53 1 0
7647.73 0 0
7654.58 1 0
7654.61 0 0
7657.02 1 0
7657.02 0 0
7677.93 1 0
7678.08 0 0
7684.88 1 0
7685.32 0 0
7721.2 1 0
7722.34 0 0
7726.63 1 0
7727.65 0 0
7751.6 1 0
7751.7 0 0
7751.87 1 0
7751.92 0 0
7773.74 1 0
7774.13 0 0
7814.83 1 0
7815.18 2 1
7816.31 1 0
7816.89 0 0
7817.83 1 0
7820.49 0 0
7834.93 1 0
7836.71 0 0
7844.43 1 0
7845.26 0 0
7866.97 1 0
7868.81 0 0
7869.73 1 0
7870.51 0 0
7877.21 1 0
7878.17 0 0
7879.85 1 0
7881 0 0
7885.45 1 0
7885.63 0 0
7894.55 1 0
7894.57 0 0
7894.7 1 0
7894.91 0 0
7918.71 1 0
7919.3 0 0
7920.31 1 0
7923.83 0 0
7932.7 1 0
7933.21 2 1
7933.88 1 0
7934.81 0 0
7964.9 1 0
7967.04 0 0
7981.63 1 0
7984.94 0 0
7996 1 0
7996.87 0 0
8022.55 1 0
8024.17 0 0
8030.46 1 0
8031.49 0 0
8035.45 1 0
8035.65 0 0
8062.14 1 0
8063.44 0 0
8075.49 1 0
8077.03 0 0
8084.23 1 0
8085.83 0 0
8092 1 0
8092.2 0 0
8092.24 1 0
8092.85 0 0
8117.18 1 0
8117.81 2 1
8118.44 1 0
8119.13 0 0
8121.68 1 0
8121.7 0 0
8128.26 1 0
8128.87 0 0
8131.48 1 0
8133.33 0 0
8146.07 1 0
8146.83 0 0
8151.14 1 0
8151.32 0 0
8163.16 1 0
8164.6 0 0
8166.3 1 0
8166.72 0 0
8169.13 1 0
8170.4 0 0
8176.72 1 0
8176.99 0 0
8194.8 1 0
8195.79 0 0
8208.98 1 0
8209 0 0
8213.18 1 0
8213.45 0 0
8220.07 1 0
8221.19 0 0
8243.94 1 0
8244.21 0 0
8244.5 1 0
8246.47 0 0
8271.61 1 0
8272.95 0 0
8276.1 1 0
8276.32 0 0
8279.48 1 0
8279.89 0 0
8285.79 1 0
8286.48 0 0
8287.46 1 0
8288.09 0 0
8288.86 1 0
8289.13 0 0
8297.25 1 0
8297.43 2 1
8298.32 1 0
8299.12 0 0
8325.4 1 0
8325.51 0 0
8341.25 1 0
8341.46 0 0
8357.74 1 0
8358.17 0 0
8374.02 1 0
8375.52 0 0
8404.19 1 0
8405.08 0 0
8415.81 1 0
8416.6 0 0
8417.65 1 0
8417.82 0 0
8423.45 1 0
8423.67 0 0
8447.28 1 0
8449 0 0
8450.91 1 0
8453.17 0 0
8474.84 1 0
8475.62 0 0
8476.23 1 0
8476.26 0 0
8479.02 1 0
8479.17 0 0
8485.14 1 0
8486.88 0 0
8498.34 1 0
